,date,symbol,TotalBalance
54917,2023-05-12,AVAXUSDT,19333.97953430042
54918,2023-05-12,AXSUSDT,31994.45170548791
54919,2023-05-12,CHRUSDT,16407.684552059694
54920,2023-05-12,CHZUSDT,84657.32137942775
54921,2023-05-12,COMPUSDT,82930.65600341192
54922,2023-05-12,COTIUSDT,49704.11837947004
54923,2023-05-12,CRVUSDT,49323.43218215959
54924,2023-05-12,DOGEUSDT,82480.09761961913
54925,2023-05-12,DOTUSDT,19308.11717178001
54926,2023-05-12,DYDXUSDT,31097.801301999938
54927,2023-05-12,EGLDUSDT,78918.86971229984
54928,2023-05-12,ENJUSDT,31749.42779500834
54929,2023-05-12,ENSUSDT,12403.92764100009
54930,2023-05-12,EOSUSDT,29420.163874600214
54931,2023-05-12,ETCUSDT,111861.25141710725
54932,2023-05-12,FETUSDT,17536.587776879995
54933,2023-05-12,FTMUSDT,60913.746472100866
54934,2023-05-12,GALAUSDT,19531.03554857194
54935,2023-05-12,GALUSDT,12519.75512528021
54936,2023-05-12,GMTUSDT,14101.911377359935
54937,2023-05-12,GRTUSDT,58763.09766074574
54938,2023-05-12,HBARUSDT,77833.77714782573
54939,2023-05-12,HOTUSDT,175676.68020416106
54940,2023-05-12,IMXUSDT,31725.300355340052
54941,2023-05-12,INJUSDT,13859.096112319992
54942,2023-05-12,KAVAUSDT,21411.642074518284
54943,2023-05-12,KSMUSDT,23852.097547180347
54944,2023-05-12,LINKUSDT,131696.55186495677
54945,2023-05-12,LTCUSDT,48477.04287855183
54946,2023-05-12,MANAUSDT,30941.010704640594
54947,2023-05-12,MATICUSDT,1901269.7014292045
54948,2023-05-12,NEARUSDT,21825.302880220068
54949,2023-05-12,OCEANUSDT,42670.89213390779
54950,2023-05-12,OMGUSDT,15276.796108183991
54951,2023-05-12,ONEUSDT,18203.826066513982
54952,2023-05-12,OPUSDT,28223.73526902211
54953,2023-05-12,RENUSDT,16800.845327587976
54954,2023-05-12,RNDRUSDT,21235.282871519954
54955,2023-05-12,ROSEUSDT,22440.163408343822
54956,2023-05-12,RSRUSDT,26264.298166274857
54957,2023-05-12,RUNEUSDT,89569.71070215957
54958,2023-05-12,SANDUSDT,30028.590465444402
54959,2023-05-12,SKLUSDT,57751.64142778197
54960,2023-05-12,SXPUSDT,29518.575879771655
54961,2023-05-12,THETAUSDT,27225.66911770237
54962,2023-05-12,UNIUSDT,19416.179479660306
54963,2023-05-12,VETUSDT,184953.64884371439
54964,2023-05-12,WAVESUSDT,133960.07551617196
54965,2023-05-12,WOOUSDT,13473.013003448015
54966,2023-05-12,XRPUSDT,1224353.723787015
54967,2023-05-12,ZECUSDT,60011.18511438173
54968,2023-05-12,ZILUSDT,44384.15700443597
54969,2023-05-12,ZRXUSDT,16260.605594362172
54970,2023-05-13,1INCHUSDT,46765.527685440844
54971,2023-05-13,AAVEUSDT,98945.2313670599
54972,2023-05-13,AGIXUSDT,13202.768005579996
54973,2023-05-13,ALGOUSDT,169368.459753356
54974,2023-05-13,ALPHAUSDT,21827.82414928797
54975,2023-05-13,ANKRUSDT,33636.0863014319
54976,2023-05-13,APEUSDT,21453.70213109996
54977,2023-05-13,ARUSDT,27321.62349903998
54978,2023-05-13,ATOMUSDT,162122.3347490342
54979,2023-05-13,AXSUSDT,31997.774038287913
54980,2023-05-13,BNBUSDT,12555.603999695893
54981,2023-05-13,CHRUSDT,16408.596119019694
54982,2023-05-13,CHZUSDT,84657.13564937176
54983,2023-05-13,CRVUSDT,49326.53512103959
54984,2023-05-13,DOGEUSDT,82295.38590700188
54985,2023-05-13,DOTUSDT,19309.69798542001
54986,2023-05-13,DYDXUSDT,31106.68537173994
54987,2023-05-13,ENJUSDT,31749.374402808342
54988,2023-05-13,ENSUSDT,12403.91518980009
54989,2023-05-13,EOSUSDT,29423.627466860213
54990,2023-05-13,ETCUSDT,111884.38774820325
54991,2023-05-13,FETUSDT,17536.469693279996
54992,2023-05-13,GALAUSDT,19533.910619861937
54993,2023-05-13,GALUSDT,12521.202068800209
54994,2023-05-13,GMTUSDT,14104.647218859931
54995,2023-05-13,GRTUSDT,58769.30320078574
54996,2023-05-13,HBARUSDT,77833.67067725373
54997,2023-05-13,HOTUSDT,175699.97959490705
54998,2023-05-13,IMXUSDT,31738.121226020052
54999,2023-05-13,INJUSDT,13869.932739459993
55000,2023-05-13,KAVAUSDT,21417.466524450283
55001,2023-05-13,KSMUSDT,23852.037787180347
55002,2023-05-13,LTCUSDT,48486.408109211836
55003,2023-05-13,MANAUSDT,30941.801104240592
55004,2023-05-13,MATICUSDT,1901460.6476537646
55005,2023-05-13,OCEANUSDT,42670.774682907795
55006,2023-05-13,OMGUSDT,15278.739954183991
55007,2023-05-13,ONEUSDT,18205.84396321198
55008,2023-05-13,RENUSDT,16800.834656323976
55009,2023-05-13,ROSEUSDT,22443.42452440382
55010,2023-05-13,RSRUSDT,26266.773514883254
55011,2023-05-13,SANDUSDT,30032.752029004405
55012,2023-05-13,SKLUSDT,57762.98936951797
55013,2023-05-13,SXPUSDT,29518.541247303656
55014,2023-05-13,THETAUSDT,27226.852039434372
55015,2023-05-13,UNIUSDT,19416.159913460306
55016,2023-05-13,VETUSDT,184953.22585823998
55017,2023-05-13,WAVESUSDT,133959.70709647195
55018,2023-05-13,WOOUSDT,13472.999499528016
55019,2023-05-13,XRPUSDT,1224348.8263499793
55020,2023-05-13,ZECUSDT,60011.05655145174
55021,2023-05-13,ZILUSDT,44392.80231419597
55022,2023-05-13,ZRXUSDT,16261.028863746173
55023,2023-05-14,1INCHUSDT,46776.25520806086
55024,2023-05-14,AAVEUSDT,98950.3443070599
55025,2023-05-14,AGIXUSDT,13212.061377759994
55026,2023-05-14,ALPHAUSDT,21831.19998394797
55027,2023-05-14,ANKRUSDT,33638.1488960159
55028,2023-05-14,APEUSDT,21456.353994959958
55029,2023-05-14,APTUSDT,12449.473373344179
55030,2023-05-14,ARUSDT,27328.90295503998
55031,2023-05-14,ATOMUSDT,162146.8571723382
55032,2023-05-14,AVAXUSDT,19335.24198230042
55033,2023-05-14,BNBUSDT,12556.111797695894
55034,2023-05-14,CHZUSDT,84664.46997500375
55035,2023-05-14,COTIUSDT,49704.01896778404
55036,2023-05-14,DOGEUSDT,82236.35640959421
55037,2023-05-14,DOTUSDT,19309.66846276001
55038,2023-05-14,DYDXUSDT,31124.62936177994
55039,2023-05-14,EGLDUSDT,78928.30982909985
55040,2023-05-14,ENJUSDT,31750.195335708344
55041,2023-05-14,ENSUSDT,12404.687166680089
55042,2023-05-14,EOSUSDT,29427.086860000214
55043,2023-05-14,ETCUSDT,111890.99157409526
55044,2023-05-14,FETUSDT,17559.718308639996
55045,2023-05-14,FTMUSDT,60927.61862108086
55046,2023-05-14,GALAUSDT,19538.21160144794
55047,2023-05-14,GALUSDT,12522.356143040204
55048,2023-05-14,GMTUSDT,14105.54457245993
55049,2023-05-14,GRTUSDT,58775.47173526574
55050,2023-05-14,HOTUSDT,175723.20798599106
55051,2023-05-14,IMXUSDT,31750.92814214005
55052,2023-05-14,INJUSDT,13878.087037399993
55053,2023-05-14,KAVAUSDT,21418.29721485028
55054,2023-05-14,KSMUSDT,23856.159405180348
55055,2023-05-14,LTCUSDT,48493.52216104983
55056,2023-05-14,MANAUSDT,30943.366735760592
55057,2023-05-14,MATICUSDT,1901653.3537236846
55058,2023-05-14,OCEANUSDT,42677.492564567794
55059,2023-05-14,OMGUSDT,15280.699169755992
55060,2023-05-14,ONEUSDT,18206.88246145198
55061,2023-05-14,OPUSDT,28229.256103342108
55062,2023-05-14,RENUSDT,16801.797550307976
55063,2023-05-14,RNDRUSDT,21247.820831961955
55064,2023-05-14,RSRUSDT,26269.236430138255
55065,2023-05-14,RUNEUSDT,89579.89612875957
55066,2023-05-14,SANDUSDT,30033.578863564406
55067,2023-05-14,SKLUSDT,57774.32027046197
55068,2023-05-14,SXPUSDT,29524.114463075653
55069,2023-05-14,TRXUSDT,15992.305936029961
55070,2023-05-14,VETUSDT,184965.94879105597
55071,2023-05-14,WAVESUSDT,133982.79193834594
55072,2023-05-14,WOOUSDT,13473.587675248016
55073,2023-05-14,XRPUSDT,1224577.7744695912
55074,2023-05-14,ZECUSDT,60022.59880389174
55075,2023-05-14,ZILUSDT,44401.44155828397
55076,2023-05-14,ZRXUSDT,16261.875402514173
55077,2023-05-15,1INCHUSDT,46786.88376228087
55078,2023-05-15,AAVEUSDT,98955.59598705992
55079,2023-05-15,ADAUSDT,28766.598597894084
55080,2023-05-15,AGIXUSDT,13226.894408399996
55081,2023-05-15,ALGOUSDT,169420.5265704725
55082,2023-05-15,ALPHAUSDT,21834.58281027597
55083,2023-05-15,ANKRUSDT,33644.29261855789
55084,2023-05-15,APEUSDT,21458.95168135996
55085,2023-05-15,APTUSDT,12453.05053130418
55086,2023-05-15,ARUSDT,27331.28448495998
55087,2023-05-15,ATOMUSDT,162187.3636245662
55088,2023-05-15,AUDIOUSDT,23378.74659045993
55089,2023-05-15,AVAXUSDT,19335.87318830042
55090,2023-05-15,AXSUSDT,32001.095280687914
55091,2023-05-15,BNBUSDT,12556.281361695894
55092,2023-05-15,CHRUSDT,16409.497885419692
55093,2023-05-15,CHZUSDT,84671.69117991776
55094,2023-05-15,COMPUSDT,82943.60879531191
55095,2023-05-15,COTIUSDT,49714.95946758004
55096,2023-05-15,CRVUSDT,49338.7295587996
55097,2023-05-15,DOGEUSDT,82179.21682220383
55098,2023-05-15,DOTUSDT,19312.903097020015
55099,2023-05-15,DYDXUSDT,31133.50057881994
55100,2023-05-15,EGLDUSDT,78934.55166229983
55101,2023-05-15,ENJUSDT,31754.386101148342
55102,2023-05-15,ENSUSDT,12406.21025994009
55103,2023-05-15,EOSUSDT,29430.521733400215
55104,2023-05-15,ETCUSDT,111904.27857595324
55105,2023-05-15,FETUSDT,17594.656940219993
55106,2023-05-15,FTMUSDT,60955.26207214086
55107,2023-05-15,GALAUSDT,19542.50102431994
55108,2023-05-15,GALUSDT,12524.653817640208
55109,2023-05-15,GMTUSDT,14107.363965299932
55110,2023-05-15,GRTUSDT,58868.48171111374
55111,2023-05-15,HBARUSDT,77841.27941333174
55112,2023-05-15,HOTUSDT,175746.11865589628
55113,2023-05-15,IMXUSDT,31759.489259540052
55114,2023-05-15,INJUSDT,13880.818609099993
55115,2023-05-15,KAVAUSDT,21422.43869332628
55116,2023-05-15,KSMUSDT,23858.181024780348
55117,2023-05-15,LINKUSDT,131706.72239327474
55118,2023-05-15,LTCUSDT,48498.267787401826
55119,2023-05-15,MANAUSDT,30948.147241760587
55120,2023-05-15,MATICUSDT,1902037.8633546848
55121,2023-05-15,NEARUSDT,21827.730032220068
55122,2023-05-15,OCEANUSDT,42684.092995227795
55123,2023-05-15,OMGUSDT,15283.62487045999
55124,2023-05-15,ONEUSDT,18208.89513715598
55125,2023-05-15,OPUSDT,28234.78581242211
55126,2023-05-15,RENUSDT,16802.753215611974
55127,2023-05-15,RNDRUSDT,21260.356674497954
55128,2023-05-15,ROSEUSDT,22448.39940287382
55129,2023-05-15,RSRUSDT,26272.95830997205
55130,2023-05-15,RUNEUSDT,89600.21493235957
55131,2023-05-15,SANDUSDT,30036.043519124403
55132,2023-05-15,SNXUSDT,160273.26090125935
55133,2023-05-15,SXPUSDT,29527.10035386566
55134,2023-05-15,THETAUSDT,27232.627689446374
55135,2023-05-15,TRXUSDT,15994.994599045962
55136,2023-05-15,UNIUSDT,19416.900195260303
55137,2023-05-15,VETUSDT,185002.77634646138
55138,2023-05-15,WAVESUSDT,134024.58884524
55139,2023-05-15,WOOUSDT,13474.161519038016
55140,2023-05-15,XRPUSDT,1224801.9516448493
55141,2023-05-15,ZECUSDT,60033.961122439745
55142,2023-05-15,ZILUSDT,44410.385264165976
55143,2023-05-16,1INCHUSDT,46796.62451682088
55144,2023-05-16,AAVEUSDT,98965.98055945992
55145,2023-05-16,AGIXUSDT,13245.809093199994
55146,2023-05-16,ALGOUSDT,169473.1725988685
55147,2023-05-16,ANKRUSDT,33644.180115689895
55148,2023-05-16,APEUSDT,21461.547077839958
55149,2023-05-16,ATOMUSDT,162235.9445404502
55150,2023-05-16,AUDIOUSDT,23381.86633065993
55151,2023-05-16,AVAXUSDT,19339.25854230043
55152,2023-05-16,CHZUSDT,84686.10745322976
55153,2023-05-16,CRVUSDT,49344.767325559595
55154,2023-05-16,DOGEUSDT,82155.29136433869
55155,2023-05-16,DYDXUSDT,31142.372726499943
55156,2023-05-16,EGLDUSDT,78957.63879489985
55157,2023-05-16,ENJUSDT,31756.860091548344
55158,2023-05-16,EOSUSDT,29437.310929900217
55159,2023-05-16,FETUSDT,17611.569935059993
55160,2023-05-16,FTMUSDT,60962.299782480855
55161,2023-05-16,GALAUSDT,19543.900225101937
55162,2023-05-16,GALUSDT,12524.628853560209
55163,2023-05-16,GMTUSDT,14109.219111459932
55164,2023-05-16,GRTUSDT,58867.77056373174
55165,2023-05-16,HBARUSDT,77841.06148662174
55166,2023-05-16,HOTUSDT,175793.7977092375
55167,2023-05-16,IMXUSDT,31759.317376300052
55168,2023-05-16,INJUSDT,13883.536480399993
55169,2023-05-16,KAVAUSDT,21422.38191498828
55170,2023-05-16,KSMUSDT,23862.152145180346
55171,2023-05-16,LINKUSDT,131716.94181405075
55172,2023-05-16,LTCUSDT,48517.61572996582
55173,2023-05-16,MANAUSDT,30951.31688508059
55174,2023-05-16,MATICUSDT,1902021.9534021048
55175,2023-05-16,OCEANUSDT,42683.8580372678
55176,2023-05-16,OMGUSDT,15284.60400969799
55177,2023-05-16,ONEUSDT,18209.891875787984
55178,2023-05-16,RENUSDT,16803.704580711972
55179,2023-05-16,RNDRUSDT,21285.461120151955
55180,2023-05-16,ROSEUSDT,22452.860146649815
55181,2023-05-16,RSRUSDT,26277.924925142852
55182,2023-05-16,RUNEUSDT,89599.83309495957
55183,2023-05-16,SANDUSDT,30044.17917604441
55184,2023-05-16,SKLUSDT,57796.89519484397
55185,2023-05-16,SNXUSDT,160295.81829755934
55186,2023-05-16,SXPUSDT,29532.64585493966
55187,2023-05-16,VETUSDT,185041.40208742718
55188,2023-05-16,WAVESUSDT,134045.43835204607
55189,2023-05-16,WOOUSDT,13477.602394268013
55190,2023-05-16,XRPUSDT,1225473.6868049656
55191,2023-05-16,ZILUSDT,44427.93627513198
55192,2023-05-16,ZRXUSDT,16262.286071882172
55193,2023-05-17,1INCHUSDT,46818.37920356088
55194,2023-05-17,AAVEUSDT,98976.40489225992
55195,2023-05-17,ADAUSDT,28770.915617414084
55196,2023-05-17,AGIXUSDT,13270.137381259996
55197,2023-05-17,ALGOUSDT,169524.97680772448
55198,2023-05-17,ALPHAUSDT,21837.94794374397
55199,2023-05-17,ANKRUSDT,33656.622989855896
55200,2023-05-17,APEUSDT,21464.13970735996
55201,2023-05-17,APTUSDT,12458.051268284182
55202,2023-05-17,ARUSDT,27336.04196943998
55203,2023-05-17,ATOMUSDT,162268.2994046862
55204,2023-05-17,AUDIOUSDT,23388.04176567993
55205,2023-05-17,AVAXUSDT,19342.41812190044
55206,2023-05-17,AXSUSDT,32021.131462687914
55207,2023-05-17,CHRUSDT,16411.336137599686
55208,2023-05-17,CHZUSDT,84700.47610520977
55209,2023-05-17,COMPUSDT,82956.38137839992
55210,2023-05-17,COTIUSDT,49722.19868671804
55211,2023-05-17,CRVUSDT,49354.0560527196
55212,2023-05-17,DOGEUSDT,82221.91168734658
55213,2023-05-17,DOTUSDT,19314.505708220015
55214,2023-05-17,DYDXUSDT,31168.771263539948
55215,2023-05-17,EGLDUSDT,78967.00738329983
55216,2023-05-17,ENJUSDT,31763.27426610835
55217,2023-05-17,ENSUSDT,12407.35461552009
55218,2023-05-17,EOSUSDT,29440.677861080214
55219,2023-05-17,ETCUSDT,111920.86805627326
55220,2023-05-17,FETUSDT,17644.42530809999
55221,2023-05-17,FTMUSDT,60989.79218176086
55222,2023-05-17,GALAUSDT,19562.551597303936
55223,2023-05-17,GALUSDT,12525.755493380208
55224,2023-05-17,GMTUSDT,14110.133361999933
55225,2023-05-17,GRTUSDT,58918.09644173573
55226,2023-05-17,HBARUSDT,77871.94926347773
55227,2023-05-17,HOTUSDT,176019.60371416068
55228,2023-05-17,IMXUSDT,31794.144621020052
55229,2023-05-17,INJUSDT,13891.657655079993
55230,2023-05-17,KAVAUSDT,21436.411034600278
55231,2023-05-17,KSMUSDT,23866.123171980344
55232,2023-05-17,LINKUSDT,131727.05759527875
55233,2023-05-17,LTCUSDT,48531.67489340182
55234,2023-05-17,MANAUSDT,30977.384534200595
55235,2023-05-17,MATICUSDT,1902885.281814105
55236,2023-05-17,NEARUSDT,21835.09070422007
55237,2023-05-17,OCEANUSDT,42710.0132123478
55238,2023-05-17,OMGUSDT,15285.59129032799
55239,2023-05-17,ONEUSDT,18211.895893899982
55240,2023-05-17,OPUSDT,28240.31152264811
55241,2023-05-17,RENUSDT,16804.66114787197
55242,2023-05-17,RNDRUSDT,21298.025005297954
55243,2023-05-17,ROSEUSDT,22468.834883633815
55244,2023-05-17,RSRUSDT,26280.44208437045
55245,2023-05-17,RUNEUSDT,89630.46826615957
55246,2023-05-17,SANDUSDT,30052.864525204408
55247,2023-05-17,SKLUSDT,57830.60990511197
55248,2023-05-17,SNXUSDT,160521.34671843928
55249,2023-05-17,SXPUSDT,29538.22133036166
55250,2023-05-17,THETAUSDT,27234.994227790376
55251,2023-05-17,TRXUSDT,15997.667649975963
55252,2023-05-17,UNIUSDT,19418.359839860303
55253,2023-05-17,VETUSDT,185078.2483753086
55254,2023-05-17,WAVESUSDT,134066.31140883407
55255,2023-05-17,WOOUSDT,13479.324700602012
55256,2023-05-17,XRPUSDT,1226065.9841430811
55257,2023-05-17,ZECUSDT,60045.36915723175
55258,2023-05-17,ZILUSDT,44454.10892808397
55259,2023-05-17,ZRXUSDT,16263.161904016173
55260,2023-05-18,1INCHUSDT,46840.312938500865
55261,2023-05-18,AAVEUSDT,98986.65630605991
55262,2023-05-18,ADAUSDT,28770.881470374083
55263,2023-05-18,AGIXUSDT,13291.498890199997
55264,2023-05-18,ALGOUSDT,169523.98612181848
55265,2023-05-18,ALPHAUSDT,21837.90466764397
55266,2023-05-18,ANKRUSDT,33656.57664880389
55267,2023-05-18,APEUSDT,21466.742800019958
55268,2023-05-18,APTUSDT,12458.010066244182
55269,2023-05-18,ARUSDT,27340.89698025998
55270,2023-05-18,ATOMUSDT,162341.04709685623
55271,2023-05-18,AUDIOUSDT,23387.98357123993
55272,2023-05-18,AVAXUSDT,19343.04909750044
55273,2023-05-18,AXSUSDT,32027.78131428791
55274,2023-05-18,CHZUSDT,84728.19172867977
55275,2023-05-18,COMPUSDT,82982.43445323392
55276,2023-05-18,COTIUSDT,49722.09924908804
55277,2023-05-18,CRVUSDT,49360.3528695196
55278,2023-05-18,DOGEUSDT,82328.23555639457
55279,2023-05-18,DOTUSDT,19314.476184220013
55280,2023-05-18,DYDXUSDT,31168.668531839947
55281,2023-05-18,EGLDUSDT,78983.69720589984
55282,2023-05-18,ENJUSDT,31763.084156228353
55283,2023-05-18,ENSUSDT,12407.73571032009
55284,2023-05-18,EOSUSDT,29440.587508800214
55285,2023-05-18,ETCUSDT,111965.03633916528
55286,2023-05-18,FETUSDT,17650.30676631999
55287,2023-05-18,FTMUSDT,61020.50268862086
55288,2023-05-18,GALAUSDT,19582.489257973935
55289,2023-05-18,GALUSDT,12526.911664220206
55290,2023-05-18,GMTUSDT,14111.032474499934
55291,2023-05-18,GRTUSDT,58949.11127207574
55292,2023-05-18,HBARUSDT,77871.84273347772
55293,2023-05-18,HOTUSDT,176243.91464881226
55294,2023-05-18,IMXUSDT,31815.030544260055
55295,2023-05-18,INJUSDT,13894.352801079993
55296,2023-05-18,KAVAUSDT,21438.89646890028
55297,2023-05-18,KSMUSDT,23866.063394980345
55298,2023-05-18,LINKUSDT,131726.62799510875
55299,2023-05-18,LTCUSDT,48534.02090887182
55300,2023-05-18,MANAUSDT,30988.968985960597
55301,2023-05-18,MATICUSDT,1903737.2607142648
55302,2023-05-18,NEARUSDT,21840.18798942007
55303,2023-05-18,OCEANUSDT,42723.153182787806
55304,2023-05-18,OMGUSDT,15286.577389539989
55305,2023-05-18,ONEUSDT,18213.858158503986
55306,2023-05-18,OPUSDT,28251.34636389011
55307,2023-05-18,RENUSDT,16804.65048270397
55308,2023-05-18,RNDRUSDT,21310.593779949955
55309,2023-05-18,ROSEUSDT,22479.810648201816
55310,2023-05-18,RSRUSDT,26285.028458456847
55311,2023-05-18,RUNEUSDT,89630.27749135958
55312,2023-05-18,SANDUSDT,30066.2189964844
55313,2023-05-18,SKLUSDT,57830.38250430197
55314,2023-05-18,SNXUSDT,160611.37426791928
55315,2023-05-18,SXPUSDT,29543.80964477166
55316,2023-05-18,THETAUSDT,27234.912919222374
55317,2023-05-18,TRXUSDT,15997.618384455964
55318,2023-05-18,UNIUSDT,19418.3406806603
55319,2023-05-18,VETUSDT,185077.82510494062
55320,2023-05-18,WAVESUSDT,134109.85763227206
55321,2023-05-18,WOOUSDT,13482.03824160401
55322,2023-05-18,XRPUSDT,1227136.9553033013
55323,2023-05-18,ZECUSDT,60045.24051831775
55324,2023-05-18,ZILUSDT,44480.878607559964
55325,2023-05-18,ZRXUSDT,16264.025776202174
55326,2023-05-19,1INCHUSDT,46848.08629298087
55327,2023-05-19,AAVEUSDT,98991.80166485992
55328,2023-05-19,AGIXUSDT,13340.29995813999
55329,2023-05-19,ANKRUSDT,33665.72590199189
55330,2023-05-19,ATOMUSDT,162340.72241742423
55331,2023-05-19,AXSUSDT,32044.896426487907
55332,2023-05-19,CHZUSDT,84742.53531593776
55333,2023-05-19,CRVUSDT,49366.416859879595
55334,2023-05-19,ENJUSDT,31767.075346868354
55335,2023-05-19,ENSUSDT,12408.969239880089
55336,2023-05-19,ETCUSDT,111968.36953567728
55337,2023-05-19,FETUSDT,17708.402880959984
55338,2023-05-19,FTMUSDT,61020.28540372085
55339,2023-05-19,GALAUSDT,19583.890817197935
55340,2023-05-19,GALUSDT,12528.943884800205
55341,2023-05-19,GMTUSDT,14111.933394659934
55342,2023-05-19,GRTUSDT,58973.99558089973
55343,2023-05-19,HOTUSDT,176289.4457505757
55344,2023-05-19,INJUSDT,13897.076980299993
55345,2023-05-19,KAVAUSDT,21440.984972964277
55346,2023-05-19,LTCUSDT,48545.39104330581
55347,2023-05-19,MANAUSDT,30988.885383580597
55348,2023-05-19,OCEANUSDT,42742.731742747805
55349,2023-05-19,OMGUSDT,15287.54851100399
55350,2023-05-19,ONEUSDT,18216.799856547987
55351,2023-05-19,OPUSDT,28251.24324642611
55352,2023-05-19,RNDRUSDT,21348.36012331996
55353,2023-05-19,ROSEUSDT,22483.106174763816
55354,2023-05-19,RSRUSDT,26286.28713141205
55355,2023-05-19,SANDUSDT,30069.541779284402
55356,2023-05-19,SKLUSDT,57842.029268183964
55357,2023-05-19,SNXUSDT,160610.6971615193
55358,2023-05-19,SXPUSDT,29551.28950918365
55359,2023-05-19,THETAUSDT,27238.418293174374
55360,2023-05-19,UNIUSDT,19419.077370260304
55361,2023-05-19,VETUSDT,185146.91771501905
55362,2023-05-19,WAVESUSDT,134151.60304866004
55363,2023-05-19,WOOUSDT,13484.90964050601
55364,2023-05-19,XRPUSDT,1227981.1247080932
55365,2023-05-19,ZILUSDT,44489.57998903996
55366,2023-05-19,ZRXUSDT,16265.760144264174
55367,2023-05-20,1INCHUSDT,46851.970201700875
55368,2023-05-20,AAVEUSDT,98996.94772045992
55369,2023-05-20,ADAUSDT,28770.782590854084
55370,2023-05-20,AGIXUSDT,13349.896607819992
55371,2023-05-20,ANKRUSDT,33665.6795491919
55372,2023-05-20,AUDIOUSDT,23387.91239851993
55373,2023-05-20,CRVUSDT,49369.442865319594
55374,2023-05-20,DOTUSDT,19316.096330220014
55375,2023-05-20,EGLDUSDT,78986.78095509984
55376,2023-05-20,ETCUSDT,111971.70216352127
55377,2023-05-20,FETUSDT,17725.19130973999
55378,2023-05-20,FTMUSDT,61027.35786058085
55379,2023-05-20,GALAUSDT,19585.315640993933
55380,2023-05-20,GALUSDT,12529.232726540204
55381,2023-05-20,GMTUSDT,14112.874708259935
55382,2023-05-20,GRTUSDT,58973.63936767573
55383,2023-05-20,HBARUSDT,77887.31202887771
55384,2023-05-20,HOTUSDT,176288.9794132021
55385,2023-05-20,KAVAUSDT,21442.650064700276
55386,2023-05-20,KSMUSDT,23868.073203980344
55387,2023-05-20,MANAUSDT,30994.5594121406
55388,2023-05-20,OCEANUSDT,42742.6141149078
55389,2023-05-20,OMGUSDT,15288.518637979989
55390,2023-05-20,OPUSDT,28321.40334552611
55391,2023-05-20,RNDRUSDT,21373.570773259955
55392,2023-05-20,ROSEUSDT,22486.327680297814
55393,2023-05-20,SKLUSDT,57853.55018278396
55394,2023-05-20,SNXUSDT,160656.3387895193
55395,2023-05-20,SXPUSDT,29552.759966721653
55396,2023-05-20,THETAUSDT,27238.336967878375
55397,2023-05-20,TRXUSDT,16000.364559735965
55398,2023-05-20,VETUSDT,185146.00909163067
55399,2023-05-20,WAVESUSDT,134183.01038276605
55400,2023-05-20,WOOUSDT,13485.48405940201
55401,2023-05-20,XRPUSDT,1228149.0918383491
55402,2023-05-20,ZILUSDT,44489.40504713996
55403,2023-05-20,ZRXUSDT,16266.193954992174
55404,2023-05-21,1INCHUSDT,46851.789150880875
55405,2023-05-21,AAVEUSDT,98996.77499445992
55406,2023-05-21,ADAUSDT,28770.397956294084
55407,2023-05-21,AGIXUSDT,13349.73416127999
55408,2023-05-21,ALGOUSDT,169523.2743625625
55409,2023-05-21,APEUSDT,21469.33913067996
55410,2023-05-21,APTUSDT,12457.914129804181
55411,2023-05-21,ARUSDT,27340.81359129998
55412,2023-05-21,AVAXUSDT,19342.91331130044
55413,2023-05-21,AXSUSDT,32044.738800487907
55414,2023-05-21,CHZUSDT,84742.00581259375
55415,2023-05-21,COMPUSDT,82981.9843003379
55416,2023-05-21,COTIUSDT,49721.99979716404
55417,2023-05-21,CRVUSDT,49378.4608017996
55418,2023-05-21,DOGEUSDT,82327.88056711458
55419,2023-05-21,DOTUSDT,19316.066796480016
55420,2023-05-21,DYDXUSDT,31168.463104239945
55421,2023-05-21,EGLDUSDT,78986.66380389984
55422,2023-05-21,ENJUSDT,31766.885328348355
55423,2023-05-21,EOSUSDT,29440.497168960213
55424,2023-05-21,ETCUSDT,111970.97417050127
55425,2023-05-21,FETUSDT,17770.14820887861
55426,2023-05-21,FTMUSDT,61030.77484782085
55427,2023-05-21,GALAUSDT,19610.904011075934
55428,2023-05-21,GALUSDT,12529.517174220204
55429,2023-05-21,GMTUSDT,14112.846498259934
55430,2023-05-21,GRTUSDT,58973.283168115726
55431,2023-05-21,HBARUSDT,77887.09397514371
55432,2023-05-21,HOTUSDT,176288.0038050049
55433,2023-05-21,IMXUSDT,31814.858651880055
55434,2023-05-21,INJUSDT,13897.022294899993
55435,2023-05-21,KAVAUSDT,21445.96784048828
55436,2023-05-21,KSMUSDT,23868.013112780343
55437,2023-05-21,LINKUSDT,131725.83582357276
55438,2023-05-21,LTCUSDT,48547.77325460782
55439,2023-05-21,MANAUSDT,30994.475828340597
55440,2023-05-21,NEARUSDT,21840.161861420067
55441,2023-05-21,OCEANUSDT,42742.4964941078
55442,2023-05-21,OMGUSDT,15288.485805443988
55443,2023-05-21,ONEUSDT,18216.716867337986
55444,2023-05-21,OPUSDT,28321.35165648411
55445,2023-05-21,RENUSDT,16804.632306643973
55446,2023-05-21,RNDRUSDT,21386.182730137953
55447,2023-05-21,ROSEUSDT,22486.233241301812
55448,2023-05-21,RSRUSDT,26286.20683380905
55449,2023-05-21,RUNEUSDT,89629.89491535957
55450,2023-05-21,SANDUSDT,30069.421527544404
