date,ALGOUSDT,APEUSDT,AVAXUSDT,CHZUSDT,COMPUSDT,EOSUSDT,ETCUSDT,GALUSDT,GMTUSDT,HOTUSDT,IMXUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,MATICUSDT,RNDRUSDT,SANDUSDT,SNXUSDT,SUSHIUSDT,WAVESUSDT,XRPUSDT,XTZUSDT
2023-07-29,161705.8259708979,47027.14773181983,0.01,186825.48060939586,30597.813687096153,66255.82462789987,44633.96758266979,42809.38839142821,17423.249304757985,37411.17175668045,12726.70408454025,49471.42750131803,0.01,27554.325400970098,14384.591158853853,11746.947287016008,18908.59604689002,26351.16826678018,11452.45767300021,9758.642415732129,0.01,57481.88018746038
2023-07-30,161771.43798644788,47041.368524599835,0.01,186888.83385960385,30597.813687096153,66297.59539469988,44637.65493470779,42986.8878845402,17424.042644677986,37468.740806156056,12727.08486822025,49479.28022471003,0.01,27577.9156744441,14384.591158853853,11751.113145018007,18909.88825213002,26354.651080880176,11453.354001220208,9759.13883496413,0.01,57504.39426286038
2023-07-31,161770.73707365588,47060.97185313983,0.01,186920.38834562982,30824.916058894156,66304.77417599988,44641.33845506779,42986.8878845402,17424.856405717986,37484.87245007925,12729.729227160256,49502.91483291404,0.01,27588.01538678609,14384.591158853853,11753.166094018006,18911.18392689002,26361.587778200173,11455.603543940208,9759.636885344129,0.01,57513.11164158039
2023-08-01,161837.13785851988,47099.761617139826,0.01,186983.7701901918,30824.828973742155,66319.34661109987,44648.695079355784,43020.1868284002,17426.46794237799,37484.431001021054,12733.486825200258,49502.72408767404,0.01,27599.835418538085,14384.591158853853,11755.217169338006,18913.745123390017,26368.62490590017,11456.94076610021,9759.62509040413,0.01,57520.5400730804
2023-08-02,161903.6693500999,47130.792806559824,0.01,187015.2978901998,30832.874714830155,66338.33412531987,44652.37515547779,43036.7948006402,17427.253272777987,37501.35923520485,12735.404424740262,49510.74528449404,0.01,27608.607902036078,14384.591158853853,11755.217169338006,18915.02353655002,26368.49531178017,11456.906263600209,9760.633409374128,0.01,57547.4340531204
2023-08-03,161903.6693500999,47130.60202433982,0.01,187046.8695027198,30848.80151863016,66353.19677323988,44659.71835572579,43053.456759720204,17428.052595057987,37501.35923520485,12737.659290340263,49518.58160424604,0.01,27612.36329448208,14384.591158853853,11755.217169338006,18918.876453930017,26386.005380880164,11458.29174504021,9760.633409374128,0.01,57556.38984016041
2023-08-04,161967.5946426439,47167.31043637983,0.01,187078.45046382383,30872.612309446158,66360.69385163988,44667.06351251779,43053.299699880205,17428.85788625799,37518.17352753605,12740.687899120263,49534.26278094203,0.01,27616.667535092085,14384.591158853853,11755.217169338006,18920.177350490016,26412.23889378016,11461.414372380206,9760.633409374128,0.01,57562.503373260406
2023-08-05,161967.5946426439,47167.119289779825,0.01,187077.65477045582,30888.584395966158,66368.23501889987,44670.747865567784,43070.080426920205,17428.84046285799,37551.85315488645,12743.407951600264,49542.111271646034,0.01,27617.75249769608,14384.591158853853,11761.367936214005,18921.462292410015,26412.23889378016,11463.201677440205,9760.621628094128,0.01,57562.503373260406
2023-08-06,161967.5946426439,47378.447438719835,0.01,187077.65477045582,30915.159586834157,66368.23501889987,44670.747865567784,43069.729673540205,17428.84046285799,37550.96523507305,12744.958205280263,49542.111271646034,0.01,27621.92817308808,14384.591158853853,11761.329934614005,18921.462292410015,26412.108892820157,11463.649313440206,9760.621628094128,0.01,57562.503373260406
2023-08-07,162208.2829507479,47443.52832927983,0.01,187110.2763191998,30923.139936634157,66385.03051945988,44678.115086485785,43248.01708424021,17429.675209857985,37550.96523507305,12746.495367200263,49549.97156030604,0.01,27634.46928664608,14384.591158853853,11765.470855628006,18922.751824830015,26427.86656982016,11463.649313440206,9761.131191062128,0.01,57571.8602287204
2023-08-08,163050.5793338819,47443.118688699826,0.01,187109.4804938838,30923.052576634156,66385.03051945988,44678.115086485785,43247.85925314021,17429.657784857987,37550.96523507305,12748.072607200267,49557.895879666044,0.01,27647.60423270008,14384.591158853853,11767.520519012005,18922.751824830015,26438.413478180155,11463.626402300206,9761.629915208126,0.01,57571.6378231004
2023-08-09,163116.93051727393,47443.118688699826,0.01,187109.4804938838,30923.052576634156,66385.03051945988,44678.115086485785,43247.85925314021,17430.490529857987,37550.96523507305,12750.430125860266,49557.895879666044,0.01,27648.663792298077,14384.591158853853,11767.444391582005,18922.751824830015,26438.413478180155,11463.626402300206,9761.629915208126,0.01,57584.8604906004
2023-08-10,163116.93051727393,47443.118688699826,0.01,187109.4804938838,30922.936122804156,66385.03051945988,44678.115086485785,43285.37962184021,17430.473114977987,37550.96523507305,12750.799703780267,49557.895879666044,0.01,27649.728302926076,14384.591158853853,11767.444391582005,18922.751824830015,26438.187630600154,11463.626402300206,9761.629915208126,0.01,57584.8604906004
2023-08-11,163116.93051727393,47441.65570109982,0.01,187141.76754381982,30922.936122804156,66392.57437255987,44681.80821090979,43285.22172160021,17431.307870497985,37550.96523507305,12750.799703780267,49565.722501684046,0.01,27649.728302926076,14384.591158853853,11767.444391582005,18924.027908310018,26450.570904340155,11463.626402300206,9762.126958832127,0.01,57584.8604906004
2023-08-12,163116.93051727393,47439.48891335982,0.01,187141.76754381982,30922.936122804156,66392.57437255987,44681.80821090979,43285.22172160021,17431.290425217987,37550.96523507305,12751.553222300263,49565.722501684046,0.01,27649.728302926076,14384.591158853853,11767.444391582005,18924.027908310018,26454.01452210016,11463.614832280206,9762.115176980127,0.01,57584.8604906004
2023-08-13,163114.31660733194,47846.87867743983,0.01,187141.76754381982,30949.74286348416,66392.18190487986,44689.18449357379,43285.22172160021,17431.290425217987,37550.96523507305,12751.553222300263,49565.722501684046,0.01,27651.34510107808,14384.591158853853,11767.444391582005,18925.308462010016,26460.977412700162,11463.614832280206,9762.624659360128,0.01,57584.8604906004
2023-08-14,163114.31660733194,47964.59889549983,0.01,187173.3914430578,30949.65543366816,66409.47437347987,44692.86525273379,43285.22172160021,17431.290425217987,37550.96523507305,12755.39945858026,49573.548354136045,0.01,27653.72512774408,14384.591158853853,11767.306940714005,18926.606989110016,26460.977412700162,11463.600105380205,9762.624659360128,0.01,57584.7121265604
2023-08-15,163426.44688561992,48020.275343379835,0.01,187173.3914430578,30957.71229238416,66424.62478275987,44692.86525273379,43302.146837280205,17432.129151137986,37585.63809499345,12756.941650740253,49589.255065208046,0.01,27658.384283628082,14384.591158853853,11781.086147994003,18929.17069235002,26471.414840320165,11466.394697460204,9762.624659360128,0.01,57607.37487986041
2023-08-16,163426.44688561992,48054.806408839824,0.01,187236.96592073177,30957.71229238416,66424.62478275987,44700.25226260179,43318.89711192021,17432.129151137986,37585.63809499345,12756.941650740253,49589.255065208046,0.01,27665.34948641207,14384.591158853853,11789.316887854,18930.459330110018,26485.431951000166,11466.835948660204,9762.624659360128,0.01,57628.1927886204
2023-08-17,163561.2973054879,48296.4622750798,0.01,187455.4047448577,30965.75469622416,66431.87228259987,44707.60109290979,43369.23861684021,17432.129151137986,37585.63809499345,12759.727728680251,49605.05666193005,0.01,27670.16310807207,14384.591158853853,11803.72382811,18931.757101470015,26495.96792406016,11467.280687360204,9763.123191632129,0.01,57649.3890734004
2023-08-18,163560.5886383999,48306.210949079796,0.01,187550.21009696572,30965.667219122162,66431.71105747987,44731.24884423578,43386.054237960205,17432.931286697985,37585.195459281844,12759.727728680251,49604.86553663405,0.01,27670.70226726407,14384.591158853853,11807.848644894,18931.733436190014,26495.90287206016,11467.280687360204,9763.123191632129,0.01,57649.314903080405
2023-08-19,163560.5886383999,48304.30602923979,0.01,187550.21009696572,30973.73654305416,66431.71105747987,44734.94204721778,43385.26355028021,17432.913844537987,37620.03256312945,12760.519039640252,49620.80197756605,0.01,27675.291588126067,14384.591158853853,11809.915134306,18933.038336570015,26495.83761006016,11467.733014400204,9763.619754594129,0.01,57649.1663372404
2023-08-20,163560.5886383999,48304.30602923979,0.01,187550.21009696572,30973.73654305416,66448.50909521987,44734.94204721778,43385.26355028021,17432.913844537987,37620.03256312945,12760.519039640252,49620.80197756605,0.01,27675.17561840607,14384.591158853853,11809.915134306,18933.038336570015,26508.13065962016,11467.733014400204,9763.619754594129,0.01,57649.1663372404
2023-08-21,163691.94706329991,48434.38951713978,0.01,187581.9583687657,30989.820992336157,66464.60971105986,44738.619651409776,43565.3920599002,17434.535497097986,37637.24160281645,12761.300725040252,49669.86768640405,0.01,27685.402938248073,14384.591158853853,11818.15352052,18935.60831961001,26518.77043678016,11469.0650851202,9764.117573454128,0.01,57664.976509560394
2023-08-22,163757.8033690599,48491.4523166198,0.01,187613.5393856157,31049.462876646157,66495.75337075986,44746.00406122578,43603.00700930021,17435.33761173799,37654.44209965425,12761.690917120251,49685.73648589205,0.01,27703.200160684064,14384.591158853853,11822.27763405,18938.20043085001,26532.872183760162,11470.4113042202,9766.609765876126,0.01,57680.7424217804
2023-08-23,163755.1806593299,48535.816198179804,0.01,187610.4147654557,31049.462876646157,66594.60462871986,44745.63814718378,43603.00700930021,17435.33761173799,37654.44209965425,12762.843439180251,49685.73648589205,0.01,27716.126179028062,14384.591158853853,11822.20075084,18938.153126610014,26532.74168484016,11470.4113042202,9768.099424490127,0.01,57680.421760340396
2023-08-24,164009.1709719419,48560.281202519815,0.01,187736.9353691557,31068.086247198156,66610.51121031986,44745.63814718378,43640.72902828021,17435.33761173799,37671.89993096125,12764.015756860252,49685.73648589205,0.01,27719.41028332206,14384.591158853853,11833.958540636,18940.815064110015,26548.72945102016,11470.4113042202,9768.599537290127,0.01,57722.7857353004
2023-08-25,164009.1709719419,48580.50890517982,0.01,187801.0051834557,31076.113610448156,66618.53676487987,44745.63814718378,43678.48010262022,17435.33761173799,37671.89993096125,12765.888463840258,49701.48864553005,0.01,27726.514510050067,14384.591158853853,11836.030569452,18944.681392310013,26559.311575540156,11470.863164080201,9768.599537290127,0.01,57725.8766301004
2023-08-26,164009.1709719419,48637.48676513982,0.01,187801.0051834557,31084.19087515215,66618.53676487987,44745.63814718378,43678.48010262022,17435.33761173799,37689.349006242854,12765.847502920258,49701.48864553005,0.01,27726.514510050067,14384.591158853853,11838.100635805999,18944.681392310013,26559.311575540156,11470.863164080201,9769.095605546127,0.01,57751.9107979804
2023-08-27,164074.0372133819,48637.48676513982,0.01,187801.0051834557,31084.103059842153,66618.14278897987,44745.63814718378,43678.48010262022,17436.14928817799,37689.349006242854,12765.847502920258,49709.38734561405,0.01,27726.514510050067,14384.591158853853,11840.166252223999,18944.681392310013,26559.181069500155,11470.863164080201,9769.095605546127,0.01,57751.7620676204
2023-08-28,164140.04720042192,48751.47730465984,0.01,187864.3981354677,31092.24632041815,66645.07857669986,44762.37920107179,43695.36019770021,17438.59719185799,37688.90514921605,12766.66486678026,49717.297808162046,0.01,27729.402069162068,14384.591158853853,11848.436537415999,18945.966357910012,26559.181069500155,11470.863164080201,9769.083799396127,0.01,57751.6875496204
2023-08-29,164130.25166261592,48813.39654883985,0.01,187896.1000252497,31100.265410146152,66644.68447879986,44864.758825635785,43695.36019770021,17439.41848105799,37705.245632386046,12767.81704504026,49716.67915314804,0.01,27729.01080538807,14384.591158853853,11850.511777856,18947.258551990013,26566.215396140156,11470.8401454802,9769.593357498126,0.01,57774.3995542604
2023-08-30,165070.6313317599,48840.71630607986,0.01,187896.1000252497,31100.265410146152,66944.49629511987,44877.41727445578,43695.36019770021,17442.69623621799,37705.245632386046,12767.81704504026,49716.67915314804,0.01,27749.67755415207,14384.591158853853,11850.511777856,18953.43229203002,26573.313657840157,11470.8401454802,9770.595931466127,0.01,57839.3627801604
2023-08-31,165135.57353118793,48884.837874179866,0.01,188021.3740263777,31119.109377854154,66967.21647151989,44881.134529815776,43875.93859240023,17444.321229417994,37739.42159881004,12769.698253260261,49742.734101788046,0.01,27757.165452036053,14384.591158853853,11859.539235425998,18954.74312061002,26583.81442656015,11472.205315180201,9771.093240410128,0.01,57854.240167540396
2023-09-01,165202.73339070793,48899.62351531987,0.01,188053.35463535768,31119.109377854154,66983.18424031987,44895.97271094578,43875.93859240023,17444.321229417994,37739.42159881004,12770.084569260262,49774.33835484605,0.01,27760.942093518057,14384.591158853853,11865.747996864,18956.043535110017,26594.596718800152,11474.000342640202,9771.093240410128,0.01,57863.65405862039
2023-09-02,165202.73339070793,48910.14425123987,0.01,188116.98887346964,31119.021464354155,66991.26919719987,44903.403794611775,43875.77851580023,17445.924309558,37755.53215270924,12771.266873700262,49790.30284535405,0.01,27767.53288309406,14384.591158853853,11865.747996864,18957.35103009002,26594.596718800152,11475.3465863002,9771.591160030126,0.01,57863.43049422039
2023-09-03,165202.73339070793,48924.94955889987,0.01,188148.8393337576,31119.021464354155,67009.99571699988,44907.123250073775,43875.77851580023,17446.731061217997,37787.87177643964,12771.266873700262,49813.98526397005,0.01,27771.03369134206,14384.591158853853,11865.747996864,18958.665499990017,26594.465596420152,11475.788437060199,9771.591160030126,0.01,57863.33331932039
2023-09-04,165453.56854919394,48952.21472197987,0.01,188212.6519509056,31119.021464354155,67018.09854323989,44918.21187892978,44074.48714934023,17448.346137438,37804.035623895645,12775.189792660263,49821.95043413005,0.01,27777.376849544064,14384.591158853853,11869.901013562001,18958.665499990017,26670.675000820156,11475.788437060199,9772.091687386128,0.01,57863.33331932039
2023-09-05,165453.56854919394,48952.01649557987,0.01,188211.8514342876,31119.021464354155,67017.70221095989,44921.921135569784,44091.58231364023,17449.154394597997,37803.590416136045,12778.57271066027,49821.95043413005,0.01,27780.827154710063,14384.591158853853,11869.901013562001,18958.665499990017,26677.676983380155,11475.788437060199,9772.079880836129,0.01,57863.19387932039
2023-09-06,165520.85779823395,48967.645828499866,0.01,188244.6871435696,31127.200203854154,67044.86056901989,44925.64713380178,44108.66282300024,17449.154394597997,37836.36867170444,12780.554490200268,49821.95043413005,0.01,27789.818951866066,14384.591158853853,11869.901013562001,18959.947839230015,26745.956167260156,11475.765312460198,9773.08743032613,0.01,57888.81913808039
2023-09-07,165518.20513356396,48966.74315537987,0.01,188276.88109667762,31127.200203854154,67052.96801093989,44925.64713380178,44108.30325286024,17449.154394597997,37852.455689664435,12782.400450560264,49821.330477718046,0.01,27799.373529878074,14384.591158853853,11869.824227902001,18959.947839230015,26753.079059740154,11475.765312460198,9773.07562447213,0.01,57894.96794248039
2023-09-08,165518.20513356396,49020.20501981986,0.01,188309.0467506576,31135.261729308153,67069.7613744199,44929.37215487778,44108.30325286024,17452.426655477997,37962.90332309904,12783.172859820263,49847.63552523005,0.01,27805.55812155807,14384.591158853853,11869.685541772,18962.569725950016,26763.683079800157,11475.765312460198,9773.58786340613,0.01,57894.96794248039
2023-09-09,165518.20513356396,49020.20501981986,0.01,188309.0467506576,31135.173769988152,67069.7613744199,44929.37215487778,44108.30325286024,17453.259124117998,38014.55981921284,12784.444747500263,49847.63552523005,0.01,27805.441609290072,14384.591158853853,11869.685541772,18962.569725950016,26767.183617120158,11475.765312460198,9775.285275358128,0.01,57894.96794248039
2023-09-10,165766.93078450396,49072.95051743987,0.01,188373.40679598763,31143.28517021215,67084.76935633991,44936.76307414178,44163.87522072025,17453.259124117998,38066.04065480944,12784.444747500263,49855.63639239005,0.01,27816.217685648066,14384.591158853853,11869.685541772,18963.848691950017,26774.20867832016,11477.571792620196,9775.285275358128,0.01,57907.85134642039
2023-09-11,165832.52089055398,49118.13769107987,0.01,188437.31432094765,31143.28517021215,67098.61948815991,44940.48465212578,44198.060714380255,17453.259124117998,38082.08015867344,12784.835627020264,49863.57769248605,0.01,27826.95933631207,14384.591158853853,11881.551555795999,18966.441161830022,26788.320868540155,11479.809870160194,9777.77946974013,0.01,57924.15738838038
2023-09-12,165831.80238297398,49183.61979641989,0.01,188656.30779678372,31143.19718834215,67154.43460427992,44940.11721535378,45088.71829304025,17454.866864077998,38114.70028531744,12788.166714660265,49887.257563172054,0.01,27844.963001608074,14384.591158853853,11899.479965804,18966.417467890024,26806.142301560154,11479.786655520194,9780.274280260133,0.01,57945.55370280037
2023-09-13,165831.80238297398,49256.7227418399,0.01,188655.5053896637,31143.07989149615,67179.30291301991,44953.130114113774,45088.55370896025,17455.673526278,38130.95464648984,12792.422427620262,49895.18995295006,0.01,27854.26452594408,14384.591158853853,11903.640968791999,18967.728440830022,26806.076519800154,11479.786655520194,9781.269426860135,0.01,57951.71967696037
2023-09-14,165829.86389827798,49314.45940713989,0.01,188655.5053896637,31246.675360630146,67196.92985413992,44953.130114113774,45503.47100446026,17455.602615718,38163.353990624244,12793.916371460266,49895.18995295006,0.01,27854.26452594408,14384.591158853853,11903.640968791999,18967.68100345002,26816.821122360157,11479.775099340195,9783.266269596135,0.01,57951.570547260366
2023-09-15,165822.62640821998,49352.1009110799,0.01,188653.16571583372,31246.469428956145,67244.53963723991,44952.76257476377,45521.105865060264,17455.602615718,38179.53124646024,12794.289807740266,49895.18995295006,0.01,27852.92545032208,14384.591158853853,11903.511907879998,18967.68100345002,26816.689272480155,11479.775099340195,9783.266269596135,0.01,57951.49552210037
2023-09-16,165822.62640821998,49409.8243152799,0.01,189813.14922409368,31291.005881156143,67244.53963723991,44952.76257476377,45519.24551526026,17455.602615718,38178.63199223144,12794.207689280267,49894.569086466065,0.01,27852.92545032208,14384.591158853853,11903.511907879998,18967.55915817002,26816.592055100155,11479.760232780194,9783.266269596135,0.01,57950.35512326038
2023-09-17,165852.695949539,49525.241481219884,0.01,189845.61139265366,31291.005881156143,67276.95172335992,44965.82297046377,45727.23027096026,17455.602615718,38213.967959597845,12795.572305680269,49976.95967603807,0.01,27873.65952844808,14384.591158853853,11903.511907879998,18977.02650245002,26836.292049820157,11481.733899980194,9783.763355956135,0.01,58035.46315358038
2023-09-18,165852.695949539,49630.792425059895,0.01,189844.80392651368,31290.917486024144,67324.0854022799,44982.256838363784,45744.93512904026,17469.340996218,38230.41375751785,12796.346751560268,50000.919915082064,0.01,27894.171856472083,14384.591158853853,11903.424589999999,18977.00282941002,26836.292049820157,11482.185357320193,9783.751558790134,0.01,58035.313590380385
2023-09-19,165852.695949539,49641.48828321989,0.01,189844.80392651368,31290.917486024144,67323.68758179991,44982.14924791378,45958.11058353166,17470.144737598006,38229.96352847905,12796.346751560268,50000.72726466406,0.01,27902.672750404086,14384.591158853853,11915.331645409999,18977.00282941002,26836.292049820157,11482.185357320193,9783.751558790134,0.01,58035.313590380385
2023-09-20,165852.695949539,49662.217592639885,0.01,189844.80392651368,31309.948043762142,67341.1324291399,44989.673059967776,46130.16710414026,17471.759634538004,38246.84993407385,12799.00790058027,50016.847380196064,0.01,27910.49562789609,14384.591158853853,11915.331645409999,18978.332627010022,26839.888238740157,11483.074659080194,9783.751558790134,0.01,58035.313590380385
2023-09-21,165852.695949539,49677.92175845988,0.01,189971.96784766967,31328.765489476144,67366.2775738199,45008.25991295378,46219.352517600266,17472.569374918003,38263.111472884244,12809.700099660267,50032.71121247207,0.01,27912.694654302082,14384.591158853853,11915.254593529999,18979.63529517002,26847.054341820163,11483.973963720195,9784.260745800135,0.01,58052.248965460385
2023-09-22,165852.695949539,49677.72056673988,0.01,189971.15984850167,31328.676988908144,67366.2775738199,45015.676295249774,46218.975808740266,17473.400127978002,38295.50876911624,12827.072903180266,50048.65582779208,0.01,27919.97640911808,14384.591158853853,11919.486523273998,18979.61158265002,26847.054341820163,11484.416623820194,9784.260745800135,0.01,58052.248965460385
2023-09-23,165852.695949539,49677.72056673988,0.01,190004.16322025566,31328.676988908144,67366.2775738199,45015.676295249774,46308.47786280027,17473.400127978002,38311.66106016184,12827.031839320265,50048.65582779208,0.01,27919.85945263408,14384.591158853853,11923.648676849998,18979.61158265002,26850.633169440163,11484.859363720194,9784.248941656135,0.01,58052.248965460385
2023-09-24,165852.695949539,49705.69257801989,0.01,190004.16322025566,31328.559014924143,67383.2427018799,45019.39110752977,46326.42514670027,17474.232343937998,38311.66106016184,12827.454268140265,50064.628287664076,0.01,27924.553401066085,14384.591158853853,11923.648676849998,18982.21884069002,26861.22666648016,11485.306925800194,9784.759882040134,0.01,58055.50585426038
2023-09-25,165852.695949539,49710.695756199886,0.01,190003.35507575967,31328.559014924143,67391.47934587992,45019.28340762977,46326.25601480027,17475.061542018,38311.66106016184,12828.253407660266,50072.623328812086,0.01,27925.089443202087,14384.591158853853,11934.064304219997,18983.52150885002,26861.16072792016,11485.754558440194,9784.759882040134,0.01,58058.804747780385
2023-09-26,165852.695949539,49768.951110279886,0.01,190036.27319516768,31347.725924274146,67405.28998207992,45023.11699582977,46415.808950100276,17475.061542018,38328.25001000824,12828.651520900266,50072.623328812086,0.01,27934.08186364209,14384.591158853853,11936.142272419997,18983.52150885002,26861.16072792016,11485.754558440194,9784.759882040134,0.01,58058.804747780385
2023-09-27,165852.695949539,49779.63019167988,0.01,190100.43328265168,31347.637365654147,67429.6579688399,45035.81715114177,46415.808950100276,17476.715527998,38361.60281099344,12829.032134740266,50080.63830501209,0.01,27943.0593863181,14384.591158853853,11936.142272419997,18983.52150885002,26861.09443960016,11486.206806280195,9785.259938520136,0.01,58067.86789418039
2023-09-28,165852.695949539,49779.42860591988,0.01,190099.62472794167,31347.241796582148,67429.25942037991,45035.44891516377,46415.808950100276,17476.698037718,38361.15103697984,12832.916785700276,50080.44534620809,0.01,27949.288671728096,14384.591158853853,11936.065040939997,18983.52150885002,26861.09443960016,11486.206806280195,9785.759999620137,0.01,58067.71812940039
2023-09-29,165852.695949539,50213.610317459905,0.01,190226.90033242168,31347.241796582148,67429.25942037991,45035.44891516377,46433.77271242027,17476.698037718,38361.15103697984,12833.689657680276,50080.44534620809,0.01,27954.782016370096,14384.591158853853,11936.065040939997,18983.47391069002,26860.99697810016,11486.206806280195,9786.258698884138,0.01,58067.64330526039
2023-09-30,165829.000994243,50213.1778031599,0.01,191465.39881030173,31347.241796582148,67428.68674401991,45034.55281919377,46433.60327042027,17476.644548298,38361.15103697984,12833.689657680276,50080.44534620809,0.01,27956.585199434096,14384.591158853853,11936.065040939997,18983.47391069002,26860.99697810016,11486.206806280195,9786.246883460137,0.01,58067.40545366039
2023-10-01,165755.23132669737,50273.044112159914,0.01,191625.36027330975,31347.241796582148,67427.28854657992,45034.55281919377,46433.60327042027,17476.427212698003,38360.69671119104,12833.607286080276,50080.01512604809,0.01,27958.375598744096,14384.591158853853,11936.013013559997,18983.35173963002,26860.82721466016,11486.183681720197,9786.246883460137,0.01,58067.204268700385
2023-10-02,165975.94897426522,50370.21225443991,0.01,191657.91726483975,31581.623382830152,67695.79506607993,45078.52025178976,46451.76749442027,17490.068882838,38395.27093403424,12834.871789480276,50106.4608597841,0.01,27969.56681625809,14384.591158853853,11935.526451311996,18992.829299490022,26883.21521942016,11487.110147040195,9786.757812564136,0.01,58192.87276722039
2023-10-03,165950.69976968862,50386.08390103992,0.01,191755.90135979975,31581.623382830152,67773.36239119992,45082.25259989576,46451.76749442027,17491.646269637997,38395.27093403424,12834.871789480276,50106.4608597841,0.01,27972.992265910092,14384.591158853853,11946.441863522683,18994.12960619002,26890.312760460158,11489.347948140196,9786.757812564136,0.01,58199.09677318039
2023-10-04,167632.43974017006,50406.47657551991,0.01,191755.08576426576,31581.534161000152,67789.78381919992,45085.985547671764,46451.59796358027,17491.628766637998,38394.81876351124,12838.35483684028,50106.2677982681,0.01,27976.85483143409,14384.591158853853,11968.273441431998,18995.43225847002,26893.907508060154,11490.238073480195,9786.757812564136,0.01,58205.51978014039
2023-10-05,167632.43974017006,50470.669739659905,0.01,191755.08576426576,31597.927277354152,67798.04067503991,45089.72298753976,46451.59796358027,17493.306105857995,38429.098339394644,12840.674921080285,50114.417014874096,0.01,27979.818425054094,14384.591158853853,11972.465919491999,18996.74515447002,26900.891710380158,11491.588838440193,9787.255378144137,0.01,58205.51978014039
2023-10-06,167632.43974017006,50529.8926084599,0.01,191755.08576426576,31597.838014136152,67804.9940300399,45093.43138213176,46487.79022146028,17494.141317457994,38428.645770514646,12841.863627320285,50114.417014874096,0.01,27979.423627236094,14384.591158853853,11972.388407131999,18996.74515447002,26904.416812380157,11491.588838440193,9787.752945268136,0.01,58215.43726354039
2023-10-07,167632.43974017006,50529.8926084599,0.01,191755.08576426576,31616.96045435615,67822.3231934399,45093.43138213176,46487.62066350028,17494.141317457994,38428.645770514646,12843.841085140286,50114.417014874096,0.01,27985.874328244096,14384.591158853853,11972.248430664,18996.74515447002,26904.416812380157,11491.588838440193,9787.752945268136,0.01,58215.2873451804
2023-10-08,167632.43974017006,50529.8926084599,0.01,191755.08576426576,31625.16566967815,67829.26593929989,45097.168835867764,46487.62066350028,17494.141317457994,38446.12030633864,12845.035899920287,50114.417014874096,0.01,27985.874328244096,14384.591158853853,11972.248430664,18996.74515447002,26904.416812380157,11491.588838440193,9788.752841920137,0.01,58215.2873451804
2023-10-09,167700.48649522805,50555.4023821999,0.01,191788.65554443176,31641.44412281015,67836.26116181989,45100.88512454177,46527.89784344029,17494.977992317992,38463.07905997864,12846.228131540289,50122.367799724096,0.01,27990.292508456103,14384.591158853853,11988.367800878,18998.02784705002,26907.96167178016,11492.035247560192,9788.752841920137,0.01,58234.871356180396
2023-10-10,167766.67246049206,50566.262442359905,0.01,191788.65554443176,31657.813855570148,67850.8226225799,45104.62571250977,46527.728051320286,17494.977992317992,38462.62609097464,12849.386137260291,50146.26744234409,0.01,27990.8352102801,14384.591158853853,11992.555616118001,19001.89909745002,26911.62310298016,11494.280013880189,9788.752841920137,0.01,58566.3274895204
2023-10-11,167833.5203816041,50577.12250251991,0.01,191853.37122669775,31665.947266096147,67865.50046211992,45112.04767890977,46563.92781408028,17495.798565317993,38497.57421320585,12850.518120260293,50154.20688751609,0.01,27995.452306892097,14384.591158853853,11996.751183208002,19004.49598785002,26915.286726980157,11494.728018600188,9788.752841920137,0.01,58576.07259892039
2023-10-12,167833.5203816041,50626.2406092399,0.01,191886.07588381777,31674.125295862148,67872.88359039991,45123.248176385765,46563.92781408028,17498.289698597986,38496.66439271545,12851.692115340293,50170.18719193209,0.01,28000.04742115609,14384.591158853853,12005.127626778003,19005.802448730017,26933.06116092016,11495.180352840189,9789.250293600138,0.01,58586.15125336039
2023-10-13,167833.5203816041,50649.4279082199,0.01,191886.07588381777,31682.26771825015,67872.48256081992,45123.14023936177,46563.92781408028,17498.289698597986,38495.98537799145,12853.659115660295,50170.18719193209,0.01,28003.79990852409,14384.591158853853,12005.127626778003,19005.802448730017,26933.06116092016,11495.180352840189,9789.238487344139,0.01,58586.00048654039
2023-10-14,167833.5203816041,50649.4279082199,0.01,191886.07588381777,31682.26771825015,67872.48256081992,45123.14023936177,46563.92781408028,17498.289698597986,38686.39284171804,12855.623956780302,50170.18719193209,0.01,28003.79990852409,14384.591158853853,12005.127626778003,19005.802448730017,26933.06116092016,11495.180352840189,9789.238487344139,0.01,58586.00048654039
2023-10-15,167833.5203816041,50649.4279082199,0.01,191886.07588381777,31682.26771825015,67872.48256081992,45123.14023936177,46563.92781408028,17498.289698597986,38703.82336960325,12855.623956780302,50170.18719193209,0.01,28003.79990852409,14384.591158853853,12007.221722028002,19005.75492015002,26933.06116092016,11495.180352840189,9789.238487344139,0.01,58586.00048654039
2023-10-16,168079.5164075881,50703.72472261991,0.01,191882.8802833538,31701.427964320148,67982.28139905991,45169.74317183577,46563.548238380274,17502.398875677984,38698.81767163505,12861.7863052403,50203.99212559608,0.01,28027.267884412093,14384.591158853853,12031.404344956001,19005.712729410017,26932.92845194016,11495.157369300188,9790.25590082214,0.01,58616.766204200394
2023-10-17,168215.6736381841,50840.2084223599,0.01,192012.9662838798,31717.848436608147,67996.5298783199,45177.20015346777,46653.930682740276,17503.197056277982,38658.600542882145,12864.909316120302,50219.93281258608,0.01,28029.998374908093,14384.591158853853,12035.621377424002,19010.651115510016,26940.34615274016,11497.437972840191,9790.756286982138,0.01,58623.43909820039
