date,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,TRXUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2023-11-06,1041025.6927003453,0.01,66921.23916660003,3725760.497507314,148489.25546870197,44193.776629261185,67424.90564033978,40773.4802970678,0.01,422127.50024669967,0.01,9183058.776689736,957348.4248096899,948653.7330504414,64547.96057565195,994040.8430359749,26823.31118925782,2510711.1423606006,13505161.744363958,137354.23019446,220276.35258058013,0.01,2499014.1547431755,84894.50736865989,91432.63006792014,1489454.2951080585,68119.00223418008,170987.17962454306,1055507.160124326,121018.80990378048,18368.386050412082,388066.1577609338,59597.56015287182,45415.41897867124,122309.74581772024,378643.1082317399,49131.32798862397,106217.59041816289,0.01,11776.799886646624,4684378.883320438,56012.71602774598,3269120.716786542,26284.789542445702,770151.1945282025,1199782.7771769774,194093.9757389681,120013.09428377567,109456.89829804195,1233881.8953116655,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1000283.2187528396,127988.02062824428,12960022.060918748,219540.93052564035,2597405.671212433,328667.66881773435
2023-11-07,1041025.6927003453,0.01,69784.35496280005,3725738.724473658,148489.25546870197,44193.776629261185,67659.7035462998,40858.572226587115,0.01,423855.6361804397,0.01,9209027.397871934,958139.8992154498,949037.4315678814,64547.96057565195,996233.928773833,26823.31118925782,2515336.862270873,13505161.744363958,137354.23019446,221123.38643128015,0.01,2505915.580234156,85068.3250395799,91549.43492384015,1491059.5319107038,68778.96859738012,170987.17962454306,1062165.254406704,121337.32363166046,18393.208599712078,388066.1577609338,59597.56015287182,45415.41897867124,124591.66645098022,383663.06428672007,49160.02592039196,106217.59041816289,0.01,11776.799886646624,4703830.04153,56012.71602774598,3275381.785969634,26284.789542445702,775051.4607537065,1205104.9124528768,199569.0688515501,121718.34958363567,109456.89829804195,1237497.5453051855,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1001891.0197052476,128604.58937301229,13244866.881685661,219540.93052564035,2604953.3328420864,328999.25324000226
2023-11-08,1041025.6927003453,0.01,69784.35496280005,3735947.1352407923,148489.25546870197,44193.776629261185,67691.68764211981,40969.32523964779,0.01,424261.55155205965,0.01,9217451.999831336,958427.6026721097,949017.3796484015,64547.96057565195,996542.9553959649,26823.31118925782,2515775.16375062,13505161.744363958,137354.23019446,221503.78461624015,0.01,2516552.194475656,85068.3250395799,91619.67644860016,1492026.9543431334,69030.50231132013,170987.17962454306,1062676.843580834,121404.92368848046,18399.14849975208,388066.1577609338,59597.56015287182,45415.41897867124,124726.2019775202,384313.3727406201,49190.505309033964,106217.59041816289,0.01,11776.799886646624,4705820.756980231,56012.71602774598,3278425.3049935726,26284.789542445702,775786.3969377585,1205104.9124528768,201408.7443321221,121988.39101628968,109456.89829804195,1237841.8199467855,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1002235.5956283676,128686.83779470428,13262769.754434573,219540.93052564035,2605837.8970486065,328999.25324000226
2023-11-09,1041025.6927003453,0.01,70436.35638004083,3854279.8458326072,148489.25546870197,44193.776629261185,68952.07506335975,43632.5092500864,0.01,438568.6243889196,0.01,9364695.784478938,961073.1164880495,969327.9559677413,64547.96057565195,1020582.6342801548,26823.31118925782,2567282.43147324,13505161.744363958,137354.23019446,226927.13371406015,0.01,2577109.295650018,86088.21506915991,91930.49421698018,1554734.451034898,70186.28775738005,170987.17962454306,1107019.6161665986,122461.97823688043,18827.11371125209,388066.1577609338,59597.56015287182,45415.41897867124,127295.5771454402,389202.1118687201,53660.95708096398,106217.59041816289,0.01,11776.799886646624,4995721.044534818,56012.71602774598,3384142.7771135303,26284.789542445702,839917.1294799044,1208214.4742736467,205912.18905127796,126063.13765641766,109456.89829804195,1248051.5732839056,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1022859.5777099755,132991.67162808226,13625099.596772837,219540.93052564035,2647037.4432895505,334061.2367557244
2023-11-10,1041025.6927003453,0.01,72881.72426118002,3856700.445821603,148489.25546870197,44193.776629261185,69080.35889195975,43838.70012028781,0.01,439839.4261427197,0.01,9387852.603732938,961945.6496379294,970605.6919024813,64547.96057565195,1024108.1366514949,26823.31118925782,2572576.10158794,13505161.744363958,137354.23019446,227578.4414421001,0.01,2582982.9189924174,86226.2763281199,91977.65397882019,1557287.8278686274,71098.6034403801,170987.17962454306,1114652.2481917911,123155.93779190045,18833.540419672085,388066.1577609338,59597.56015287182,45415.41897867124,127295.5771454402,400040.35568122,53685.942368851975,106217.59041816289,0.01,11776.799886646624,5016145.466210641,56012.71602774598,3388853.9516268144,26284.789542445702,846059.3369814325,1228766.9123776287,212416.18370052218,126063.13765641766,109456.89829804195,1252716.002641285,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1024153.5089698375,133247.4262966423,13707334.31873515,219540.93052564035,2648372.441434197,334511.0149311204
2023-11-11,1041025.6927003453,0.01,72947.06305550002,3859062.0572529826,148489.25546870197,44193.776629261185,69178.25353513972,43905.2487942603,0.01,440265.4354867197,0.01,9410830.065422338,962375.0838794296,971399.3403105614,64547.96057565195,1026358.4760954607,26823.31118925782,2575642.7886768593,13505161.744363958,137354.23019446,228229.31115750008,0.01,2586916.568762017,86392.4340262199,92023.0045547002,1560694.624798127,71507.65023884014,170987.17962454306,1129650.2606796587,123411.25520128047,18842.92443751208,388066.1577609338,59597.56015287182,45415.41897867124,127398.43050276021,408590.963804804,53710.94119054198,106217.59041816289,0.01,11776.799886646624,5022531.6986054415,56012.71602774598,3390427.415679524,26284.789542445702,848961.6492849245,1231963.563739097,216230.2094968762,126390.28099621963,109456.89829804195,1254388.9473885454,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1024857.1655238655,133418.05056717832,13727136.980825312,219540.93052564035,2651147.997415592,334670.07400483236
2023-11-12,1041025.6927003453,0.01,73158.49231268001,3866266.106757031,148489.25546870197,44193.776629261185,69340.05741345973,44074.7645038678,0.01,440687.6277086397,0.01,9431293.022827337,963318.8151037695,972194.9234511013,64547.96057565195,1030223.9973314728,26823.31118925782,2578750.996213739,13505161.744363958,137354.23019446,230018.67221464007,0.01,2591527.5314907376,86624.7312058799,92112.0791408602,1564281.1508069544,72702.82060562016,170987.17962454306,1138050.9467217484,123769.44152186044,18864.843116632084,388066.1577609338,59597.56015287182,45415.41897867124,127569.73838592021,416155.5341654399,53733.95943652598,106217.59041816289,0.01,11776.799886646624,5037970.467940043,56012.71602774598,3395324.025947958,26284.789542445702,855168.4617062043,1236630.9195104567,219641.66562289424,126936.59741685764,109456.89829804195,1258591.626108285,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1028451.4491195576,133503.5600249303,13763032.634939801,219540.93052564035,2655317.8273568675,335636.2998629585
2023-11-13,1041025.6927003453,0.01,73158.09621500001,3866243.512618891,148489.25546870197,44193.776629261185,69518.29896927974,44242.54313136816,0.01,441111.2534987197,0.01,9448721.134027937,963704.2022474895,972174.3811762612,64547.96057565195,1033150.5492596088,26823.31118925782,2592607.4680592786,13505161.744363958,137354.23019446,233035.23675682012,0.01,2601203.9843258373,86819.5128454599,92229.7991731802,1566567.2245363337,73612.24621906015,170987.17962454306,1160037.627406268,124424.37432622042,18877.4779024721,388066.1577609338,59597.56015287182,45415.41897867124,127949.20915728025,423626.86583426007,53733.846217557984,106217.59041816289,0.01,11776.799886646624,5078992.9353623735,56012.71602774598,3403932.155254803,26284.789542445702,863984.0682862143,1240490.7817021345,225835.08731042215,127046.37642900563,109456.89829804195,1262595.8318397251,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1033711.6505909397,134189.6513929643,13832283.951978985,219540.93052564035,2659969.016167189,336758.2872660147
2023-11-14,1041025.6927003453,0.01,74578.44622999008,3976719.22895281,148489.25546870197,44193.776629261185,70764.22451641974,44444.17314786843,0.01,446513.0779131598,0.01,9501419.72287234,967576.7147191295,972101.1622729612,64547.96057565195,1039696.7511178209,26823.31118925782,2604669.3848246983,13505161.744363958,137354.23019446,235031.83057282006,0.01,2613835.284180145,87740.20979523996,92422.8692192002,1616924.4060976196,75088.63499724015,170987.17962454306,1186022.4138145142,125623.98287696042,18926.087004652094,388066.1577609338,59597.56015287182,45415.41897867124,129179.47643104024,439901.4496998201,53824.48545955198,106217.59041816289,0.01,11776.799886646624,5129410.37767004,56012.71602774598,3442195.76946311,26284.789542445702,883551.3179730243,1282986.3359151399,227013.12635077347,130686.21802189168,109456.89829804195,1281502.4253636256,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1041987.2889654917,138842.67161935027,14096657.61054881,219540.93052564035,2681943.429256426,340746.68435469427
2023-11-15,1041025.6927003453,0.01,77738.82335746003,3981646.3041465217,148489.25546870197,44193.776629261185,70814.19488941973,44490.571772587835,0.01,446943.1962699598,0.01,9515908.845185738,968496.5891271891,986946.2175095214,64547.96057565195,1040663.9303926788,26823.31118925782,2606841.2979773367,13505161.744363958,137354.23019446,237767.24878074,0.01,2649716.4262829763,87796.48391249996,92446.2500472402,1617698.4755193712,75584.48684260013,170987.17962454306,1186612.9554011943,125816.91721324043,18926.087004652094,388066.1577609338,59597.56015287182,45415.41897867124,129325.69757262024,449102.77076194016,53828.644866447976,106217.59041816289,0.01,11776.799886646624,5146633.734212844,56012.71602774598,3446998.814112392,26284.789542445702,884387.5824483363,1282986.3359151399,231206.31312554405,130911.86753535768,109456.89829804195,1283037.7730111657,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1041987.2889654917,138931.59201662228,14122255.77655499,219540.93052564035,2682895.892545406,341880.64494841424
2023-11-16,1041025.6927003453,0.01,77738.40248290003,3984124.8948221738,148489.25546870197,44193.776629261185,70978.1999651397,44514.927125214046,0.01,446939.2942952398,0.01,9527612.793474138,968638.1490184491,987752.8815836814,64547.96057565195,1040986.5426214288,26823.31118925782,2606829.658916519,13505161.744363958,137354.23019446,241373.48759922,0.01,2659598.947393676,88004.72872009999,92490.6107156802,1621070.4608785156,76778.52612120016,170987.17962454306,1199201.1013239361,126776.53581714045,18944.6417111321,388066.1577609338,59597.56015287182,45415.41897867124,129633.12044870023,460862.5134680401,53847.604187151985,106217.59041816289,0.01,11776.799886646624,5168414.874136053,56012.71602774598,3446979.8573708297,26284.789542445702,894747.6967906625,1296557.1057460534,235361.56185969,130910.55969445968,109456.89829804195,1289170.5324098454,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1046236.6175512238,139510.9760378303,14188973.776770443,219540.93052564035,2691300.1873613247,347258.5559056125
2023-11-17,1041025.6927003453,0.01,79209.3129008849,4008512.5688826633,148489.25546870197,44193.776629261185,71309.4644879197,44851.253560064004,0.01,461570.67487909994,0.01,9594183.529112943,970250.6642527691,987657.5713382614,64547.96057565195,1050772.5245641887,26823.31118925782,2613888.5002804184,13505161.744363958,137354.23019446,242574.46062034002,0.01,2673987.3991138753,88544.53446941997,92625.71583940022,1623207.8108404786,78385.87414158016,170987.17962454306,1209940.2412717545,127092.65488732047,18963.55722799209,388066.1577609338,59597.56015287182,45415.41897867124,130662.32135614021,471512.79885535996,53886.48654497198,106217.59041816289,0.01,11776.799886646624,5206237.849452424,56012.71602774598,3486081.3126232335,26284.789542445702,916422.4909383885,1303122.3496766288,247151.31186157404,133709.73238851965,109456.89829804195,1301613.0283633447,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1049545.27644785,143300.38594887021,14286112.163648311,219540.93052564035,2700571.568198612,350633.4619085785
2023-11-18,1041025.6927003453,0.01,81982.29146852002,4017016.917534668,148489.25546870197,44193.776629261185,71408.7404417797,44927.22132438781,0.01,462015.42321895994,0.01,9621123.818615941,970541.8616015691,992668.5387330212,64547.96057565195,1053770.3498132883,26823.31118925782,2615720.030655458,13505161.744363958,137354.23019446,242477.44385962002,0.01,2694793.931437456,88835.36496071998,92718.21083254021,1624682.9054023123,79798.12727022018,170987.17962454306,1224292.7380770706,127262.56356406047,18998.5208639321,388066.1577609338,59597.56015287182,45415.41897867124,131640.63399928025,475943.40532996,53925.703084861976,106217.59041816289,0.01,11776.799886646624,5250209.747632878,56012.71602774598,3494916.167208152,26284.789542445702,923120.7728078465,1307226.952437437,253913.14159294608,134585.4446601856,109456.89829804195,1305697.797096684,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1052499.725338136,147889.7265392922,14323475.763864892,219540.93052564035,2703947.149901122,355280.4736593265
2023-11-19,1041025.6927003453,0.01,81982.29146852002,4022025.377869094,148489.25546870197,44193.776629261185,71442.4421106797,44989.9299476278,0.01,462465.87079271994,0.01,9629930.809114542,970683.512869809,993082.5377034212,64547.96057565195,1054749.62678864,26823.31118925782,2616653.874246958,13505161.744363958,137354.23019446,245780.41032230004,0.01,2696792.2099382165,88892.27782311998,92764.2576913002,1624874.3086586804,80546.64612170019,170987.17962454306,1228088.9182827966,127422.35150564046,19011.3794801321,388066.1577609338,59597.56015287182,45415.41897867124,131675.95521864024,483623.25508102006,53934.06741767797,106217.59041816289,0.01,11776.799886646624,5259674.506253844,56012.71602774598,3494916.167208152,26284.789542445702,923995.0121425146,1308064.9441727928,254460.40119152406,134585.4446601856,109456.89829804195,1306248.9118606844,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1053223.0670730341,148222.1334244782,14329933.107652698,219540.93052564035,2706321.661531142,356145.6138033265
2023-11-20,1041025.6927003453,0.01,82831.09590273204,4024517.9598875414,148489.25546870197,44193.776629261185,71459.35234247969,45068.12924634347,0.01,462461.83328051993,0.01,9629817.356664343,980443.9929811892,995544.6404723814,64547.96057565195,1055405.017921712,26823.31118925782,2617546.376554578,13505161.744363958,137354.23019446,246060.34946720002,0.01,2698796.206996216,89006.26192871998,92855.0696811402,1625546.0004644447,81273.29369234019,170987.17962454306,1231091.7691630528,127687.0226576604,19020.629913692108,388066.1577609338,59597.56015287182,45415.41897867124,131746.73804700025,485262.10606986005,53942.482896381975,106217.59041816289,0.01,11776.799886646624,5265378.116338245,56012.71602774598,3498164.9272029838,26284.789542445702,924871.5096672446,1310613.981668185,257360.93421405202,134817.5777963776,109456.89829804195,1309077.3047023444,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1054308.0648856803,148317.1696433662,14336454.05234629,219540.93052564035,2708157.1617082623,357156.8499344785
2023-11-21,1041025.6927003453,0.01,84099.1546870885,4024470.922129461,148489.25546870197,44193.776629261185,71876.32742181969,45323.486171551136,0.01,467187.4865022999,0.01,9682859.260246342,991180.4447878293,1001500.4766518011,64547.96057565195,1056014.111314582,26823.31118925782,2621434.6420575585,13505161.744363958,137354.23019446,254182.9701838001,0.01,2699459.523740476,89386.91098607998,92853.9299186402,1630770.6034172543,83191.74191288024,170987.17962454306,1264890.3831999484,128737.20442124039,19052.011748512115,388066.1577609338,59597.56015287182,45415.41897867124,132421.23146656028,485068.0296400601,53979.602540495966,106217.59041816289,0.01,11776.799886646624,5279180.772338351,56012.71602774598,3535787.080470198,26284.789542445702,929932.3265998182,1320532.032722807,262128.28901979598,136780.50542841956,109456.89829804195,1333291.0128815053,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1061298.7214482143,148301.20014384418,14471297.318883888,219540.93052564035,2709074.1607460864,358928.8579967143
2023-11-22,1041025.6927003453,0.01,87398.49906355997,4142637.3115378944,148489.25546870197,44193.776629261185,71976.42376105968,45603.56919384775,0.01,468646.9741352999,0.01,9706918.510963548,996844.4887885496,1009318.008465741,64547.96057565195,1065419.1010670036,26823.31118925782,2633159.034220699,13505161.744363958,137354.23019446,256082.8420937001,0.01,2748651.168525357,89827.02953677998,93075.10770628019,1632313.7572923114,84864.73000876029,170987.17962454306,1269375.616946783,128970.81168308033,19070.968714432118,388066.1577609338,59597.56015287182,45415.41897867124,132808.4516192203,488348.92287838005,53998.64103897797,106217.59041816289,0.01,11776.799886646624,5327834.655886584,56012.71602774598,3577322.141305584,26284.789542445702,958188.1492445867,1324666.302521659,271418.240129004,137558.29522078755,109456.89829804195,1335786.4157154046,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1068325.0770080304,147666.17592069693,14515981.593866479,219540.93052564035,2745252.801817858,359710.3664572166
2023-11-23,1041025.6927003453,0.01,87398.49906355997,4142637.3115378944,148489.25546870197,44193.776629261185,71993.35478641967,45709.20995122918,0.01,468642.8826922999,0.01,9706918.510963548,996917.0573729696,1010550.3659777209,64547.96057565195,1066080.3371187577,26823.31118925782,2633600.137256579,13505161.744363958,137354.23019446,256377.9149694201,0.01,2748639.233217057,89826.55842053998,93074.53646432019,1632605.4054289835,85223.1366085603,170987.17962454306,1271220.339096473,129079.31787220032,19083.37746295213,388066.1577609338,59597.56015287182,45415.41897867124,132844.09289448027,488316.71994496003,54023.92195613397,106217.59041816289,0.01,11776.799886646624,5336986.178082421,56012.71602774598,3577302.467853984,26284.789542445702,959095.4508317948,1325518.7568848229,272590.41600751004,137677.33789286157,109456.89829804195,1336528.9786694443,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1068318.6357155624,146839.37746567614,14529169.93766652,219540.93052564035,2746177.3923236686,360013.3064927006
2023-11-24,1041025.6927003453,0.01,87398.49906355997,4145245.6954166545,148489.25546870197,44193.776629261185,72076.4276520797,45806.28712938553,0.01,469096.0997692999,0.01,9709885.81337715,997387.5059394898,1010970.427998221,64547.96057565195,1067070.5044573057,26823.31118925782,2634936.062196279,13505161.744363958,137354.23019446,257801.3172719601,0.01,2750698.6765784374,89942.42268475998,93099.38633712019,1632893.8308010835,86006.13096178028,170987.17962454306,1271203.671282843,129331.39059710031,19101.904841072133,388066.1577609338,59597.56015287182,45415.41897867124,132958.24972472026,496905.4220494198,54036.53093425797,106217.59041816289,0.01,11776.799886646624,5341842.795199119,56012.71602774598,3578991.785275836,26284.789542445702,960913.7080368988,1325518.7568848229,275695.72032197803,137677.33789286157,109456.89829804195,1337462.2954838446,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1069058.6067031424,146838.08860773215,14529040.388508456,219540.93052564035,2747153.401932192,360254.98182466475
2023-11-25,1041025.6927003453,0.01,87398.49906355997,4150423.2021617005,148489.25546870197,44193.776629261185,72076.0366623197,45841.588533047776,0.01,469096.0997692999,0.01,9724690.091039347,997387.5059394898,1011385.952050241,64547.96057565195,1068074.0251692256,26823.31118925782,2635875.9175161817,13505161.744363958,137354.23019446,257950.06312394014,0.01,2752054.6672899975,90000.01512619997,93147.33023692017,1633185.4049211459,86164.61907262026,170987.17962454306,1272443.8276878109,129511.28312278033,19101.904841072133,388066.1577609338,59597.56015287182,45415.41897867124,133108.2925507803,504730.1479284197,54049.10167190597,106217.59041816289,0.01,11776.799886646624,5350161.083687943,56012.71602774598,3580661.837894518,26284.789542445702,960913.7080368988,1325518.7568848229,280199.18336696207,137796.38176634954,109456.89829804195,1337651.3639320845,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1069793.322031574,147027.7115246661,14529040.388508456,219540.93052564035,2748611.721528728,360253.1825021728
2023-11-26,1041025.6927003453,0.01,87398.02585895997,4150374.692847296,148489.25546870197,44193.776629261185,72161.42083087974,45909.87044071077,0.01,470548.71778221993,0.01,9775689.075499548,997710.9113998498,1012281.874730021,64547.96057565195,1070092.9540336616,26823.31118925782,2635864.148814064,13505161.744363958,137354.23019446,258484.59831650014,0.01,2756237.452528777,90126.89099197998,93146.75855752017,1634665.70201716,86598.80440614023,170987.17962454306,1275151.8491332626,129672.74017174034,19108.116054832135,388066.1577609338,59597.56015287182,45415.41897867124,133281.83277580029,509480.0194340997,54070.14234323797,106217.59041816289,0.01,11776.799886646624,5353282.906530984,56012.71602774598,3587495.4085834157,26284.789542445702,967017.5506716646,1327227.179459223,280169.8219731541,138034.16586340556,109456.89829804195,1340105.113020224,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1070779.482325518,147358.2317212801,14535807.043273704,219540.93052564035,2751590.8358724825,361786.8036943748
2023-11-27,1041025.6927003453,0.01,88226.97659088676,4150339.829363048,148489.25546870197,44193.776629261185,72515.84320003973,45910.22232896206,0.01,470535.35343665996,0.01,9846581.54417355,998262.2538079097,1014158.2098856011,64547.96057565195,1070081.3445355378,26823.31118925782,2635845.982391964,13505161.744363958,137354.23019446,258449.95597062013,0.01,2765827.0127625978,90126.41838389997,93170.78795692016,1634644.445870526,87375.10568396027,170987.17962454306,1284655.1859157349,129669.46187196033,19107.732256572133,388066.1577609338,59597.56015287182,45415.41897867124,133642.22394338035,516829.4118175597,54069.85570565797,106217.59041816289,0.01,11776.799886646624,5353175.840841384,56012.71602774598,3587475.6791907796,26284.789542445702,981749.2796713285,1327211.100373073,280087.1154427941,139057.8288021716,109456.89829804195,1345758.6880867833,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1070773.026266688,147937.16521719392,14535190.832016908,219540.93052564035,2757169.0294147423,362551.78351007885
2023-11-28,1041025.6927003453,0.01,91118.0133428,4152818.382969718,148489.25546870197,44193.776629261185,72616.64273333973,46024.00917527828,0.01,472032.94463954,0.01,9893412.658769947,998627.2237312297,1015442.9993627612,64547.96057565195,1073482.6157485119,26823.31118925782,2641802.367134659,13505161.744363958,137354.23019446,258449.95597062013,0.01,2767985.302541138,90282.20875425999,93170.78795692016,1635477.5714433677,88029.04548394024,170987.17962454306,1291638.2482592908,130374.18159332032,19205.29907093213,388066.1577609338,59597.56015287182,45415.41897867124,133888.89055686037,527507.4427236394,54096.86577511196,106217.59041816289,0.01,11776.799886646624,5367945.395681535,56012.71602774598,3594864.4344023834,26284.789542445702,981740.0301366885,1330531.5844111089,284084.02209660993,139177.80298573157,109456.89829804195,1346811.2188163237,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1072134.566906336,148577.9230511721,14603824.950772021,219540.93052564035,2758106.7287713885,363328.3074578708
2023-11-29,1041025.6927003453,0.01,91118.0133428,4152818.382969718,148489.25546870197,44193.776629261185,72717.86147035974,46032.44496220778,0.01,472028.82360392,0.01,9893296.103629947,998617.8176547698,1016286.632908561,64547.96057565195,1073482.6157485119,26823.31118925782,2641790.571974479,13505161.744363958,137354.23019446,258449.95597062013,0.01,2767973.283275998,90311.23672002,93265.73768094016,1635959.3270858556,88333.81057250024,170987.17962454306,1299855.0702531761,131091.9889465803,19211.59728559213,388066.1577609338,59597.56015287182,45415.41897867124,133887.44340940038,529298.7628279193,54105.259824641966,106217.59041816289,0.01,11776.799886646624,5368209.927695238,56012.71602774598,3596535.5605567037,26284.789542445702,981725.0948680484,1332255.7236415627,284696.46647028794,139297.75870623157,109456.89829804195,1348055.6423458434,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1072128.102660518,148576.6189504721,14617071.695214527,219540.93052564035,2759036.5989446826,363573.9526232227
2023-11-30,1041025.6927003453,0.01,91118.0133428,4168022.0677512484,148489.25546870197,44193.776629261185,72734.96793467973,46096.96909874832,0.01,472028.82360392,0.01,9892933.964625547,998617.8176547698,1016705.909828201,64547.96057565195,1073482.6157485119,26823.31118925782,2641790.571974479,13505161.744363958,137354.23019446,258458.3963765093,0.01,2767866.1135025984,90340.23198445998,93289.95280094017,1635959.3270858556,88772.75897844022,170987.17962454306,1301096.893270726,131344.98728006025,19211.324372852134,388066.1577609338,59597.56015287182,45415.41897867124,134386.3039825804,535815.4630598794,54113.695202705974,106217.59041816289,0.01,11776.799886646624,5372575.937840241,56012.71602774598,3596535.5605567037,26284.789542445702,981725.0948680484,1332239.5836418127,289184.09643508395,139417.68243679559,109456.89829804195,1348429.1894972033,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1072128.102660518,149006.9325576041,14616787.471564727,219540.93052564035,2760490.3011881104,363634.8977508227
2023-12-01,1041025.6927003453,0.01,91118.0133428,4170600.690173148,148489.25546870197,44193.776629261185,72752.13297827973,46144.68986190779,0.01,472489.63776266,0.01,9918104.292650547,998781.0779381298,1016705.909828201,64547.96057565195,1073482.6157485119,26823.31118925782,2642747.2869735193,13505161.744363958,137354.23019446,258389.4729927493,0.01,2774682.867697919,90427.06992095997,93338.32754230015,1636442.7997181658,89151.0909438002,170987.17962454306,1301096.893270726,131629.9806106802,19211.324372852134,388066.1577609338,59597.56015287182,45415.41897867124,134422.35829222042,537630.7482975194,54126.31155510997,106217.59041816289,0.01,11776.799886646624,5372575.937840241,56012.71602774598,3598200.7570173237,26284.789542445702,984180.8290817484,1333116.1161218525,291061.21573602804,139416.2896196316,109456.89829804195,1348986.6812648035,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1072502.7416388078,149006.9325576041,14631636.701058839,219540.93052564035,2760490.3011881104,363812.7073210547
2023-12-02,1041025.6927003453,0.01,91118.0133428,4173193.2064600023,148489.25546870197,44193.776629261185,72786.47634125974,46144.68986190779,0.01,472489.63776266,0.01,9924141.271458147,998853.8090894897,1017120.6887914811,64547.96057565195,1073817.0069189759,26823.31118925782,2644511.5366591797,13505161.744363958,137354.23019446,263918.2769473402,0.01,2774670.8193393587,90484.98092749997,93362.08345738015,1636732.5899441417,89542.55113398015,170987.17962454306,1301722.5859875062,131776.23958628013,19230.684862692135,388066.1577609338,59597.56015287182,45415.41897867124,134458.51959190043,537630.7482975194,54147.252173467976,106217.59041816289,0.01,11776.799886646624,5372575.937840241,56012.71602774598,3601557.410160658,26284.789542445702,987555.4937370663,1333116.1161218525,291689.3292698801,140332.79469621755,109456.89829804195,1349722.4354894431,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1072871.0416240636,149006.9325576041,14644870.264307287,219540.93052564035,2760958.635046206,363874.8145814147
2023-12-03,1041025.6927003453,0.01,91118.0133428,4175794.7477450585,148489.25546870197,44193.776629261185,72786.08136013974,46143.76691334779,0.01,472485.51275841997,0.01,9930222.979155548,998999.5634219497,1017533.4893726411,64547.96057565195,1073817.0069189759,26823.31118925782,2644511.5366591797,13505161.744363958,137354.23019446,265226.3583829402,0.01,2777505.711039299,90513.95976895996,93409.18408690015,1637024.4835326378,89889.06466650015,170987.17962454306,1302364.5845356463,131831.02874618015,19240.153534712135,388066.1577609338,59597.56015287182,45415.41897867124,134567.1457092004,539259.728752575,54147.252173467976,106217.59041816289,0.01,11776.799886646624,5379458.297640129,56012.71602774598,3601537.603433704,26284.789542445702,989998.5951976742,1333980.7330184944,292949.66624598805,140453.51239567957,109456.89829804195,1350287.185180603,65843.19811260208,429352.00890060334,0.01,121522.46468660934,0.01,0.01,1073239.0890240297,149005.6246874441,14651470.40157339,219540.93052564035,2762354.9104324537,364178.67274752265
