date,1000BONKUSDT,1000FLOKIUSDT,1000LUNCUSDT,1000PEPEUSDT,1000RATSUSDT,1000SATSUSDT,1000SHIBUSDT,1000XECUSDT,1INCHUSDT,AAVEUSDT,ACEUSDT,ACHUSDT,ADAUSDT,AGIXUSDT,AGLDUSDT,AIUSDT,ALGOUSDT,ALICEUSDT,ALPHAUSDT,ALTUSDT,AMBUSDT,ANKRUSDT,ANTUSDT,APEUSDT,API3USDT,APTUSDT,ARBUSDT,ARKMUSDT,ARKUSDT,ARPAUSDT,ARUSDT,ASTRUSDT,ATAUSDT,ATOMUSDT,AUCTIONUSDT,AUDIOUSDT,AVAXUSDT,AXLUSDT,AXSUSDT,BADGERUSDT,BAKEUSDT,BALUSDT,BANDUSDT,BATUSDT,BCHUSDT,BEAMXUSDT,BELUSDT,BICOUSDT,BIGTIMEUSDT,BLUEBIRDUSDT,BLURUSDT,BLZUSDT,BNBUSDT,BNTUSDT,BNXUSDT,BONDUSDT,BSVUSDT,BTCDOMUSDT,BTCUSDT,C98USDT,CAKEUSDT,CELOUSDT,CELRUSDT,CFXUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMBOUSDT,COMPUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CVXUSDT,CYBERUSDT,DARUSDT,DASHUSDT,DEFIUSDT,DENTUSDT,DGBUSDT,DODOXUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,DYDXUSDT,DYMUSDT,EDUUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,ETHUSDT,ETHWUSDT,FETUSDT,FILUSDT,FLMUSDT,FLOWUSDT,FOOTBALLUSDT,FRONTUSDT,FTMUSDT,FXSUSDT,GALAUSDT,GALUSDT,GASUSDT,GLMRUSDT,GLMUSDT,GMTUSDT,GMXUSDT,GRTUSDT,GTCUSDT,HBARUSDT,HFTUSDT,HIFIUSDT,HIGHUSDT,HOOKUSDT,HOTUSDT,ICPUSDT,ICXUSDT,IDEXUSDT,IDUSDT,ILVUSDT,IMXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,JASMYUSDT,JOEUSDT,JTOUSDT,JUPUSDT,KASUSDT,KAVAUSDT,KEYUSDT,KLAYUSDT,KNCUSDT,KSMUSDT,LDOUSDT,LEVERUSDT,LINAUSDT,LINKUSDT,LITUSDT,LOOMUSDT,LPTUSDT,LQTYUSDT,LRCUSDT,LSKUSDT,LTCUSDT,LUNA2USDT,MAGICUSDT,MANAUSDT,MANTAUSDT,MASKUSDT,MATICUSDT,MAVIAUSDT,MAVUSDT,MBLUSDT,MDTUSDT,MEMEUSDT,MINAUSDT,MKRUSDT,MOVRUSDT,MTLUSDT,MYROUSDT,NEARUSDT,NEOUSDT,NFPUSDT,NKNUSDT,NMRUSDT,NTRNUSDT,OCEANUSDT,OGNUSDT,OMGUSDT,OMUSDT,ONDOUSDT,ONEUSDT,ONGUSDT,ONTUSDT,OPUSDT,ORBSUSDT,ORDIUSDT,OXTUSDT,PENDLEUSDT,PEOPLEUSDT,PERPUSDT,PHBUSDT,PIXELUSDT,POLYXUSDT,PORTALUSDT,POWRUSDT,PYTHUSDT,QNTUSDT,QTUMUSDT,RADUSDT,RDNTUSDT,REEFUSDT,RENUSDT,RIFUSDT,RLCUSDT,RNDRUSDT,RONINUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SEIUSDT,SFPUSDT,SKLUSDT,SLPUSDT,SNTUSDT,SNXUSDT,SOLUSDT,SPELLUSDT,SSVUSDT,STEEMUSDT,STGUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STRKUSDT,STXUSDT,SUIUSDT,SUPERUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TIAUSDT,TLMUSDT,TOKENUSDT,TONUSDT,TRBUSDT,TRUUSDT,TRXUSDT,TUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,USTCUSDT,VETUSDT,WAVESUSDT,WAXPUSDT,WIFUSDT,WLDUSDT,WOOUSDT,XAIUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDT,XTZUSDT,XVGUSDT,XVSUSDT,YFIUSDT,YGGUSDT,ZECUSDT,ZENUSDT,ZETAUSDT,ZILUSDT,ZRXUSDT
2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10379.190332766044,,,,,,,,,,,,,,10107.99409320601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10135.835581320005,10343.596850484018,10184.184323041995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10145.811013281998,,,,,,,10092.294475380002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10067.576288664002,,,,,,,,,,,,,,,,10002.493379944002,,10165.765813884,,,,,,,,,,
2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10397.654324704039,,,,,,,,,,,,,,10112.24483543801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10141.214037420004,10355.284678058011,10189.291677647998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10168.593780091995,,,,,,,10092.294475380002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10068.817965400003,,,,,,,,,,,,,,,,10021.701920998008,,10173.272217714,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10405.480674096036,,,,,,,,,,,,,,10112.19081793801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10146.582530759999,10359.00690270201,10190.993658917998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10168.593780091995,,,,,,,10096.675399542002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10071.611975428004,,,,,,,,,,,,,,,,10025.481312926007,,10179.032347012,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10410.085020216038,,,,,,,,,,,,,,10112.13630145801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10146.499255079998,10400.73186482201,10211.296375507998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10168.492053411996,,,,,,,10108.874595674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10084.707276308005,,,,,,,,,,,,,,,,10024.994683824008,,10202.161116516001,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10481.201749078042,,,,,,,,,,,,,,10121.263079298009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157.907649139997,10447.839167666012,10221.906610388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10266.798873043994,,,,,,,10127.698847459998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10090.971912726005,,,,,,,,,,,,,,,,10024.994683824008,,10213.724881796003,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10486.70965841604,,,,,,,,,,,,,,10121.263079298009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10162.012559359999,10462.140005556013,10227.361134484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10273.329977405994,,,,,,,10136.230069046002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10090.939010846005,,,,,,,,,,,,,,,,10024.994683824008,,10213.724881796003,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10489.34383680004,,,,,,,,,,,,,,10122.665106818007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10170.188504400001,10465.609811188016,10228.214126051998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10282.881918273995,,,,,,,10139.971053664001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10091.613317496005,,,,,,,,,,,,,,,,10024.994683824008,,10217.125064776004,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10489.29926801604,,,,,,,,,,,,,,10124.090845058006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10172.9103961,10465.609811188016,10229.924851459997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10286.067830625994,,,,,,,10139.971053664001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10091.613317496005,,,,,,,,,,,,,,,,10063.956015800006,,10220.570375640003,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10497.225298540045,,,,,,,,,,,,,,10128.333815958007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181.141092419999,10471.042373540013,10233.364186167995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10292.514462605994,,,,,,,10155.674970880003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10092.312557256004,,,,,,,,,,,,,,,,10070.193546156004,,10227.346665112007,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10506.857691652038,,,,,,,,,,,,,,10134.106730958007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10183.87418746,10472.601111188013,10238.519002814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10305.378305171995,,,,,,,10158.527018104005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10096.763516712002,,,,,,,,,,,,,,,,10073.972424320003,,10229.072869072006,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10519.400739296036,,,,,,,,,,,,,,10141.13254007801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10187.99947534,10498.97827318201,10243.982618456002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10311.822495833992,,,,,,,10161.776390048004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10113.088254110002,,,,,,,,,,,,,,,,10078.990273230005,,10236.552419612006,,,,,,,,,,
2020-01-31,,,,,,,,,,,,,10002.508270265998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10536.181733598038,,,,,,,,,,,,,,10143.99331175801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10187.957679340001,10548.415017754005,10259.77690521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10315.032021563993,,,,,,,10183.884625636005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10124.817711220001,,,,,,,,,,,,,,,,10078.942700950005,,10236.482121470006,,,,,,,,,,
2020-02-01,,,,,,,,,,,,,10009.184860263995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10542.334255678034,,,,,,,,,,,,,,10145.40111269801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10194.87470656,10562.981457242002,10262.355616928002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10337.792877847993,,,,,,,10192.524547452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10126.734798916003,,,,,,,,,,,,,,,,10085.572703936004,,10240.627949934005,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,10018.730143259996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10551.393740648035,,,,,,,,,,,,,,10151.063134560009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10198.997600319999,10577.494682254022,10267.835215664003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10354.010709381995,,,,,,,10198.664297850004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10127.371900268,,,,,,,,,,,,,,,,10088.088995082004,,10244.016429618005,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,10028.58731725799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10561.098361264043,,,,,,,,,,,,,,10152.481840660008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10201.677360479998,10592.072706250025,10275.050713336004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10353.907122519995,,,,,,,10216.431574952006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10133.800955123994,,,,,,,,,,,,,,,,10094.607340142004,,10249.866821684005,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,10045.322591193992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10565.777984686043,,,,,,,,,,,,,,10152.371942900008,,,,,,,,,,,,,,,,,,10002.049867348,,,,,,,,,,,,,,10207.132234679995,10612.875332882031,10285.146579802007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10388.616791349994,,,,,,,10221.258569388006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10139.577802225995,,,,,,,,,,,,,,,,10098.591898520004,10005.296957699999,10253.278029604007,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,10046.921584393993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10566.658240678044,,,,,,,,,,,,,,10155.331231180007,,,,,,,,,,,,,,,,,,10006.149340828,,,,,,,,,,,,,,10208.498084679997,10613.748067122033,10285.146579802007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10398.455628029995,,,,,,,10221.258569388006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10139.577802225995,,,,,,,,,,,,,,,,10106.071953528004,10011.739621412002,10258.361646990004,,,,,,10001.360876902001,,,,
2020-02-06,,,,,,,,,,,,,10108.70403052998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10577.703530744047,,,,,,,,,,,,,,10156.742440700005,,,,,,,,,,,,,,,,,,10008.193555454,,,,,,,,,,,,,,10216.682557899996,10673.874642244033,10286.002309450007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10417.914702659993,,,,,,,10230.624601764006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10146.688123835998,,,,,,,,,,,,,,,,10116.428819850002,10023.809530232,10276.64983438801,,,,,,10007.389545394002,,,,
2020-02-07,,,,,,,,,,,,,10113.145776227979,,,,,,,,,,,,,,,,,,,,,10003.930248060002,,,,,,,,,,,10582.989680192044,,,,,,,,,,,,,,10162.421387820006,,,,,,,,,,,,,,,,,,10011.267388832002,,,,,,,,,,,,,,10219.426189699996,10697.290936062047,10286.862851974007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10424.432494625991,,,,,,,10237.548203224003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10169.01973642,,,,,,,,,,,,,,,,10122.701468220002,10029.370063555998,10278.36021820801,10007.364522439999,,,,,10008.745172896002,,,,
2020-02-08,,,,,,,,,,,,,10124.463980045983,,,,,,,,,,,,,,,,,,,,,10033.943095064002,,,,,,,,,,,10592.967652270043,,,,,,,,,,,,,,10166.865335468005,,,,,,,,,,,,,,,,,,10017.786862826002,,,,,,,,,,,,,,10223.506160779996,10714.050006328052,10303.521336066004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10445.677316633988,,,,,,,10241.649942606004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10258.182317254003,,,,,,,,,,,,,,,,10144.304451568001,10042.040717544,10305.299842918013,10036.134351320003,,,,,10018.266157756003,,,,
2020-02-09,,,,,,,,,,,,,10128.011741941986,,,,,,,,,,,,,,,,,,,,,10037.806462456001,,,,,,,,,,,10602.079964860048,,,,,,,,,,,,,,10169.684924408006,,,,,,,,,,,,,,,,,,10024.980625162001,,,,,,,,,,,,,,10227.585491679998,10724.015273720053,10306.110560096005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10473.40178026399,,,,,,,10250.494625056002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10268.919120296,,,,,,,,,,,,,,,,10149.310590778,10044.876090199998,10308.722218022012,10036.134351320003,,,,,10020.988143952005,,,,
2020-02-10,,,,,,,,,,,,,10168.295161095984,,,,,,,,,,,,,,,,,,,,,10054.195894974,,,,,,,,,,,10602.961658728047,,,,,,,,10002.32469414,,,,,,10176.211680400007,,,,,,,,,,,,,,,,,,10028.051289412004,,,,,,,,,,,,,,10237.122038619997,10739.324017858062,10325.230172282008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10504.50586273999,,,,,,,10266.84753994801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10285.331435902004,,,,,,,,,,,,,,,,10172.43782223,10055.773992967997,10322.746518332013,10046.963883080005,,,,,10023.716578218005,,,,
2020-02-11,,,,,,,,,,,,,10169.190286389987,,,,,,,,,,,,,,,,,,,,,10058.055104874002,,,,,,,,,,,10603.844460586048,,,,,,,,10017.001996219999,,,,,,10179.037375476006,,,,,,,,,,,,,,,,,,10032.173179744002,,,,,,,,,,,,,,10238.496383019998,10749.244918810064,10329.018318648008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10511.08129367999,,,,,,,10272.822525784015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10286.576529342005,,,,,,,,,,,,,,,,10173.703927798,10061.987948481998,10324.462659138013,10052.950109020005,,,,,10026.425666056006,,,,
2020-02-12,,,,,,,,,,,,,10170.174965449985,,,,,,,,,,,,,,,,,,,,,10065.953486112003,,,,,,,,,,,10614.63991410604,,,,,,,,10021.538869739998,,,,,,10180.475874996007,,,,,,,,,,,,,,,,,,10036.286903570002,,,,,,,,,,,,,,10243.979279399999,10753.999107418069,10329.018318648008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10524.194157693992,,,,,,,10272.822525784015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10005.316545835998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10286.576529342005,,,,,,,,,,,,,,,,10179.963819358001,10067.59684842,10331.345697384011,10055.412216020004,,,,,10029.139829100004,,,,
2020-02-13,,,,,,,,,,,,,10242.043363653986,,,,,,,,,,,,,,,,,,,,,10116.492590708005,,,,,,,,,,,10626.413414474036,,,,,,,,10114.55421728001,,,,,,10184.793863496006,,,,,,,,,,,,,,,,,,10041.795292224,,,,,,,,,,,,,,10256.258003459996,10805.619793834072,10353.334338092014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10031.577381572,,,,,,,,,,,,,,,10612.81317852999,,,,,,,10296.591004772024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10030.556469869998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10391.638772984015,,,,,,,,,,,,,,,,10220.73228948,10091.197404879998,10368.46210570801,10112.689784580014,,,,,10036.591135108001,,,,
2020-02-14,,,,,,,,,,,,,10257.101485533985,,,,,,,,,,,,,,,,,,,,,10129.076112268003,,,,,,,,,,10003.761741985996,10627.300744184036,,,,,,,,10126.108802808008,,,,,,10187.673490716008,,,,,,,,,,,,,,,,,,10043.86014211,,,,,,,,,,,,,,10265.857159979993,10814.04844086607,10360.588586286012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10040.998785008,,,,,,,,,,,,,,,10649.45144634599,,,,,,,10299.554250912026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10033.223173613998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10393.551135148016,,,,,,,,10002.847342250998,,,,,,,,10232.325899364003,10100.516570991995,10388.589587890006,10125.397510800012,,,,,10036.591135108001,,,,
2020-02-15,,,,,,,,,,,,,10311.32051249998,,,,,,,,,,,,,,,,,,,,,10241.917423322,,,,,,,,,,10038.86174890399,10708.547860992037,,,,,,,,10216.990607812004,,,,,,10196.845827876008,,,,,,,,,,,,,,,,,,10044.890205859998,,,,,,,,,,,,,,10306.690692979997,10829.647220694073,10423.945125502009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10069.266277988,,,,,,,,,,,,,,,10787.587432903987,,,,,,,10326.177842828023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10075.703056756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10466.040237300009,,,,,,,,10092.163305980215,,,,,,,,10291.418412982002,10146.810521682,10457.861282880005,10338.991913260013,,,,,10109.768506874003,,,,
2020-02-16,,,,,,,,,,,,,10400.230385921977,,,,,,,,,,,,,,,,,,,,,10398.073040755999,,,,,,,,,,10089.010322305987,10817.684968804038,,,,,,,,10325.228849679997,,,,,,10207.689965440008,,,,,,,,,,,,,,,,,,10101.488890739995,,,,,,,,,,,,,,10356.71763356,10974.302544894083,10581.312860924003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13818.902092016006,,,,,,,,,,,,,,,11008.558715521987,,,,,,,10345.956445058024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10159.103326446004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10710.484175624006,,,,,,,,10168.700683380224,,,,,,,,10413.419580736008,10227.850073601992,10656.077239340008,10426.424295500025,,,,,10234.806772459997,,,,
2020-02-17,,,,,,,,,,,,,10452.37861744196,,,,,,,,,,,,,,,,,,,,,10487.260753929995,,,,,,,,,,10115.26411270199,10926.423878682033,,,,,,,,10370.806921607991,,,,,,10214.301535960007,,,,,,,,,,,,,,,,,,10113.284688587992,,,,,,,,,,,,,,10384.405044059999,11055.134568778063,10666.822708420008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13840.365200278005,,,,,,,,,,,,,,,11244.03900183598,,,,,,,10375.26839038403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10184.386906282005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10781.009464460009,,,,,,,,10247.292089604816,,,,,,,,10461.204688344007,10322.185799311977,10699.680936176006,10491.507568300034,,,,,10263.946721444,,,,
2020-02-18,,,,,,,,,,,,,10495.205944807956,,,,,,,,,,,,,,,,,,,,,10527.91244219799,,,,,,,,,,10117.767557445992,10944.510837956033,,,,,,,,10390.494081031993,,,,,,10218.633396880006,,,,,,,,,,,,,,,,,,10126.113921513992,,,,,,,,,,,,,,10389.972262139996,11074.948579198059,10677.845836254002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13845.915120574009,,,,,,,,,,,,,,,11282.47496295198,,,,,,,10381.568643046028,,,,,,,,,,,,,,,,,,10010.600412254002,,,,,,,,,,,,10189.791422578006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.467214738008,,,,,,,,10264.876855601015,,,,,,,,10473.418404002005,10338.521503485974,10718.707878220002,10493.955961900034,,,,,10279.309099148002,,,,
2020-02-19,,,,,,,,,,,,,10543.077731053952,,,,,,,,,,,,,,,,,,,,,10635.145774727995,,,,,,,,,,10225.181899597988,11016.372648298036,,,,,,,,10473.844680821992,,,,,,10265.408007486005,,,,,,,,,,,,,,,,,,10126.050969193991,,,,,,,,,,,,,,10451.48342086,11109.08903520006,10778.620071633999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13888.73690028201,,,,,,,,,,,,,,,11404.27364450798,,,,,,,10623.217474634024,,,,,,,,,,,,,,,,,,10037.617829046,,,,,,,,,,,,10217.922246244003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10894.831743514003,,,,,,,,10322.645290358218,,,,,,,,10519.969976472008,10408.086172991972,10776.330750706002,10529.777175520036,,,,,10307.428150054004,,,,
