date,ALGOUSDT,ALPHAUSDT,APEUSDT,AVAXUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,DOTUSDT,EGLDUSDT,EOSUSDT,ETCUSDT,GALUSDT,GMTUSDT,GRTUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,MATICUSDT,NEARUSDT,OMGUSDT,ONEUSDT,RNDRUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,TRXUSDT,WAVESUSDT,XRPUSDT,XTZUSDT,ZILUSDT
2023-07-11,45800.25704559656,18253.885061983867,45988.045826159876,0.01,12094.35493895865,30953.841520519865,183641.83237858597,20020.619031714185,14132.874601313992,0.01,0.01,65271.50447969996,44482.0955803298,42162.868512160174,17141.44121345799,31651.631441976282,37031.08617849362,12667.71920526023,18204.54037091997,50372.61496463388,0.01,27436.950178612096,14384.591158853853,16929.05214282015,0.01,32443.521793458018,11673.76287450401,18846.28232441002,12503.8565462022,25499.539626920174,11428.6790988602,22621.088509576115,9748.203909260126,0.01,56738.85507648037,22817.539133588038
2023-07-12,45818.975023062565,18258.006914947866,46028.25158575986,0.01,12094.35493895865,30953.841520519865,183793.25752091396,20073.38438574218,14132.874601313992,0.01,0.01,65302.604582539956,44485.771624701796,42162.868512160174,17251.664146417992,31665.93560533028,37094.05427277523,12670.403107020227,18205.76997187997,50456.90938142188,0.01,27444.391888984097,14384.591158853853,16931.95910742015,0.01,32446.952939034014,11680.678759676008,18846.193388690022,12504.389148674201,25499.539626920174,11428.6790988602,22621.088509576115,9748.203909260126,0.01,56758.395829040375,22817.539133588038
2023-07-13,45834.373303371256,18264.633665293863,46042.17368493986,0.01,12094.35493895865,30953.694246559866,184943.47904026796,20096.368382876175,14132.843865089992,0.01,0.01,65796.18580375994,44535.20658358782,42162.099689240174,17256.537263677994,31693.908581022282,37093.617426349636,12672.740033120226,18206.99951583997,50513.31479142988,0.01,27444.0046833881,14384.591158853853,16931.916479220148,0.01,32446.919913778012,11682.717238432007,18851.153262530024,12504.376311776201,25499.413450960175,11428.656200700201,22621.020159986118,9749.692044520127,0.01,57010.595788240375,22817.320103630038
2023-07-14,45945.307536526554,18272.062990453865,46442.99060661986,0.01,12094.35493895865,30990.16326245987,184974.76741863595,20105.589883152177,14132.843865089992,0.01,0.01,65871.43590487997,44538.879424947816,42518.378777620186,17260.55779213799,31724.462858512274,37153.03947182744,12673.943753720227,18348.531841864635,50529.35624339989,0.01,27464.575288714102,14384.591158853853,16950.405958020146,0.01,32572.52313574002,11708.138784476007,18885.426850830023,12506.026458452201,26001.16828286018,11430.576724440201,22639.47820682012,9750.189895720128,0.01,57035.585102160374,22829.003663870037
2023-07-15,45964.14570910455,18273.160591303866,46442.58911989986,0.01,12094.35493895865,30990.01577885987,185006.07137841795,20143.595269276186,14132.843865089992,0.01,0.01,65943.29973157994,44566.15666662382,42518.378777620186,17283.296526897982,31732.393990778273,37169.78486421524,12675.45523532023,18514.980442499967,50553.47633392189,0.01,27466.694988096104,14384.591158853853,16952.556454020145,0.01,32591.373158276023,11708.100945180007,18885.40329703002,12506.0136225402,26052.965437260187,11432.358679860203,22639.43266677612,9750.68680922813,0.01,57054.391409020376,22845.675828812036
2023-07-16,45992.981151352236,18276.461390387867,46502.133885519856,0.01,12094.35493895865,30990.01577885987,185037.39717974994,20169.473044640188,14132.843865089992,0.01,0.01,65967.19005091996,44573.53222988981,42534.85418310019,17284.90901063798,31738.74705598428,37186.69403707304,12679.24728148023,18519.683471179967,50577.54239232788,0.01,27470.473415814104,14384.591158853853,16954.680988020144,0.01,32591.373158276023,11718.353981422008,18889.289778610022,12507.073830948202,26070.177166320183,11433.248058660205,22642.66823930212,9751.68419006813,0.01,57059.99640940038,22848.458126916034
2023-07-17,46066.656567808546,18279.77240313587,46547.40130375985,0.01,12094.35493895865,31001.475152179868,185100.15986615996,20183.303403258185,14154.150429267991,0.01,0.01,66033.17438647994,44588.22562627181,42567.7667673002,17300.262707617978,31761.81654776229,37220.81371207564,12681.144969820227,18520.932024619968,50593.623055779884,0.01,27476.876216220102,14384.591158853853,16958.129470820146,0.01,32593.116958868024,11726.534827280006,18893.135503570018,12508.633873898203,26090.863515280187,11437.738092640202,22642.66823930212,9752.18339151613,0.01,57074.73401530039,22859.639708024035
2023-07-18,46101.08846363256,18281.99037510387,46668.12589779985,0.01,12094.35493895865,31009.552002459866,185162.83801743196,20190.188961310185,14154.150429267991,0.01,0.01,66078.77578473992,44602.94597074381,42584.2534737202,17416.82832875798,31782.5342332223,37237.95906628863,12681.526319260227,18526.90414623997,50601.70288137988,0.01,27490.814158054098,14384.591158853853,16961.001707220144,0.01,32594.879379748025,11728.583652760006,18895.701670410017,12509.151803310204,26111.53728048019,11441.298331420207,22642.66823930212,9752.67917205613,0.01,57092.07139092039,22870.831217310035
2023-07-19,46130.73605946256,18284.194388483873,46772.327801619846,0.01,12094.35493895865,31009.404420479867,185225.51394378796,20210.882212930188,14154.150429267991,0.01,0.01,66103.23646501992,44602.94597074381,42583.906611740196,17416.82832875798,31790.4630976243,37300.66107058104,12684.640543420228,18526.88554855997,50609.71059643188,0.01,27501.20821311409,14384.591158853853,16963.25886102014,0.01,32614.198184918023,11734.725146332006,18896.99469537002,12510.196412496205,26111.408723060187,11443.977330680204,22642.66823930212,9753.17769405613,0.01,57091.92429994039,22876.519883998033
2023-07-20,46149.43624307855,18285.299910971873,46848.482008859835,0.01,12094.35493895865,31009.404420479867,185288.19473177596,20227.654822692184,14154.150429267991,0.01,0.01,66155.59193409991,44606.620249839805,42582.5143171802,17417.642335377976,31805.622200608297,37316.33742197304,12687.360036340226,18537.87684601997,50625.73363887988,0.01,27511.539811148083,14384.591158853853,16969.793022020138,0.01,32651.179948054025,11738.823641356008,18900.88042401002,12511.238515918203,26220.512479240188,11444.424301640203,22642.622625860116,9753.67454953213,0.01,57409.36585240038,22879.35257497403
2023-07-21,46165.77898961455,18286.40720487587,46901.369731899824,0.01,12094.35493895865,31009.404420479867,185319.54527940397,20246.776989946193,14154.150429267991,0.01,0.01,66172.7748235999,44606.620249839805,42582.5143171802,17419.23617993798,31811.241663286302,37363.60671414906,12689.289918940225,18540.38331001997,50625.53898468588,0.01,27519.912709922082,14384.591158853853,16971.270049220133,0.01,32652.958632222028,11738.823641356008,18902.16854949002,12512.278361206203,26244.791515620185,11446.213048020203,22642.622625860116,9754.17139783213,0.01,57415.144767520374,22882.21423743803
2023-07-22,46171.02577156655,18287.50570750787,46920.25523115983,0.01,12094.35493895865,31009.404420479867,185350.87180427596,20251.378068754195,14154.150429267991,0.01,0.01,66213.65392849989,44610.2945060718,42760.2144413202,17420.83222365798,31815.19741569031,37379.37224094586,12690.055675860225,18540.38331001997,50625.53898468588,0.01,27532.93350525809,14384.591158853853,16974.144696820138,0.01,32652.958632222028,11740.867875084008,18902.16854949002,12512.278361206203,26251.700587400184,11448.443039200205,22772.77339428011,9755.16518663613,0.01,57418.072035520374,22885.07497652603
2023-07-23,46187.22124125656,18287.477989105868,46920.065176759825,0.01,12094.35493895865,31009.219951799867,185350.08345828395,20253.7049972982,14154.150429267991,0.01,0.01,66220.59157201988,44610.1877763198,42760.058404140196,17421.64010853798,31822.404584672306,37378.932034324454,12692.33576628023,18541.63955841997,50625.53898468588,0.01,27537.05717460009,14384.591158853853,16974.842102420138,0.01,32654.791643542027,11740.829913348009,18902.12121429002,12512.808029728201,26262.134323680184,11448.431557560205,22773.84548646411,9756.65405947613,0.01,57417.924107620376,22885.00212589003
2023-07-24,46205.74183019657,18289.72199919387,46992.74830843982,0.01,12094.35493895865,31039.62749119987,185445.4353361499,20256.033118698197,14154.150429267991,0.01,0.01,66234.49688127988,44617.648191457796,42793.31151128019,17421.64010853798,31847.094045752292,37395.258570381055,12692.708311380231,18541.63955841997,50633.79888106388,0.01,27541.486048546096,14384.591158853853,16976.944578820137,0.01,32656.621573702025,11744.97016289401,18904.762416690017,12512.808029728201,26279.306099640187,11449.787983280206,22777.058473818102,9756.65405947613,0.01,57472.61057448038,22887.92921512203
2023-07-25,46208.502948524576,18290.82448643787,47012.28492741982,0.01,12094.35493895865,31050.364545279874,185507.77220439792,20263.0228509962,14154.150429267991,0.01,0.01,66248.93136137987,44617.648191457796,42793.15531354019,17422.455964837984,31850.286992790294,37394.81817666505,12695.346148220233,18542.89104245997,50649.87177031988,0.01,27544.338032380096,14384.591158853853,16979.177077220138,0.01,32658.395745182024,11744.97016289401,18906.035490690017,12512.808029728201,26289.761842060187,11451.12347272021,22777.012513980102,9756.65405947613,0.01,57475.66232908038,22887.92921512203
2023-07-26,46220.380839396574,18295.23874135187,47017.03381117983,0.01,12094.35493895865,31055.72227791988,185601.89868624992,20262.9071839482,14154.150429267991,0.01,0.01,66256.21610793986,44621.34136670179,42792.96278854019,17423.249304757985,31867.22593983429,37412.05361740905,12697.607552740232,18544.153326619973,50649.677031803876,0.01,27547.718889680094,14384.591158853853,16980.68204562014,0.01,32658.362504756024,11747.023237206009,18908.59604689002,12512.795186860201,26337.28304436018,11452.45767300021,22777.012513980102,9757.14947213013,0.01,57475.51441296037,22896.42134692803
2023-07-27,46243.74790752858,18296.34538868387,47017.03381117983,0.01,12094.35493895865,31055.389809919878,185601.89868624992,20262.9071839482,14154.150429267991,0.01,0.01,66256.21610793986,44621.34136670179,42792.531813520196,17423.249304757985,31872.81400498229,37412.05361740905,12697.983825780231,18548.87997991997,50649.236902085875,0.01,27554.714136384096,14384.591158853853,16982.165951820138,0.01,32662.298381266024,11747.023237206009,18908.59604689002,12512.795186860201,26340.70400666018,11452.45767300021,22777.012513980102,9758.146017172128,0.01,57482.10244376038,22899.25321244803
2023-07-28,46249.26941669658,18296.31767185187,47027.14773181983,0.01,12094.35493895865,31055.389809919878,185601.89868624992,20262.9071839482,14154.150429267991,0.01,0.01,66256.21610793986,44633.96758266979,42792.531813520196,17423.249304757985,31876.038333792287,37412.05361740905,12723.055471100253,18548.86149251997,50676.066775701875,0.01,27554.5987016601,14384.591158853853,16982.12329622014,0.01,32664.012208906024,11746.947287016008,18908.59604689002,12512.7682451142,26351.16826678018,11452.45767300021,22776.9896032741,9758.642415732129,0.01,57481.95424116038,22902.06686993803
2023-07-29,46249.26941669658,18296.31767185187,47027.14773181983,0.01,12094.35493895865,31055.389809919878,186825.48060939586,20262.9071839482,14154.150429267991,0.01,0.01,66255.82462789987,44633.96758266979,42809.38839142821,17423.249304757985,31879.243449896287,37411.17175668045,12726.70408454025,18548.86149251997,50676.066775701875,0.01,27554.325400970098,14384.591158853853,16982.12329622014,0.01,32664.012208906024,11746.947287016008,18908.59604689002,12512.7682451142,26351.16826678018,11452.45767300021,22776.9896032741,9758.642415732129,0.01,57481.88018746038,22901.993966534028
2023-07-30,46263.90013718457,18297.44774653187,47041.368524599835,0.01,12094.35493895865,31074.223788659878,186888.83385960385,20262.9071839482,14154.150429267991,0.01,0.01,66297.59539469988,44637.65493470779,42986.8878845402,17424.042644677986,31886.261705602286,37468.740806156056,12727.08486822025,18551.381977039968,50684.09348853387,0.01,27577.9156744441,14384.591158853853,16983.62895022014,0.01,32664.012208906024,11751.113145018007,18909.88825213002,12512.7682451142,26354.651080880176,11453.354001220208,22789.972817986105,9759.13883496413,0.01,57504.39426286038,22904.85295939203
2023-07-31,46266.670224064575,18298.546656651866,47060.97185313983,0.01,12094.35493895865,31082.290707739878,186920.38834562982,20318.235906232196,14154.150429267991,0.01,0.01,66304.77417599988,44641.33845506779,42986.8878845402,17424.856405717986,31886.261705602286,37484.87245007925,12729.729227160256,18552.643726099966,50708.25303636187,0.01,27588.01538678609,14384.591158853853,16985.09419862014,0.01,32664.012208906024,11753.166094018006,18911.18392689002,12512.7682451142,26361.587778200173,11455.603543940208,22792.109182524106,9759.636885344129,0.01,57513.11164158039,22904.85295939203
2023-08-01,46278.576989008565,18299.654996367866,47099.761617139826,0.01,12094.35493895865,31085.035148839877,186983.7701901918,20320.5457122042,14154.119645747991,0.01,0.01,66319.34661109987,44648.695079355784,43020.1868284002,17426.46794237799,31891.448560626286,37484.431001021054,12733.486825200258,18552.625159719966,50708.05807359587,0.01,27599.835418538085,14384.591158853853,16985.83176662014,0.01,32663.978964216025,11755.217169338006,18913.745123390017,12514.421188978202,26368.62490590017,11456.94076610021,22793.186827796104,9759.62509040413,0.01,57520.5400730804,22907.678815522027
2023-08-02,46298.974930348566,18300.75252301787,47130.792806559824,0.01,12094.35493895865,31085.035148839877,187015.2978901998,20346.008475122202,14175.448461219992,0.01,0.01,66338.33412531987,44652.37515547779,43036.7948006402,17427.253272777987,31901.068864630273,37501.35923520485,12735.404424740262,18552.592093219966,50716.36906167987,0.01,27608.607902036078,14384.591158853853,16985.83176662014,0.01,32667.94984485402,11755.217169338006,18915.02353655002,12514.421188978202,26368.49531178017,11456.906263600209,22795.341155384103,9760.633409374128,0.01,57547.4340531204,22913.308717606025
2023-08-03,46301.80882418057,18300.75252301787,47130.60202433982,0.01,12094.35493895865,31085.035148839877,187046.8695027198,20353.000037678205,14175.448461219992,0.01,0.01,66353.19677323988,44659.71835572579,43053.456759720204,17428.052595057987,31909.027760734276,37501.35923520485,12737.659290340263,18556.138779859968,50724.37900429587,0.01,27612.36329448208,14384.591158853853,16987.95285162014,0.01,32667.94984485402,11755.217169338006,18918.876453930017,12514.421188978202,26386.005380880164,11458.29174504021,22795.341155384103,9760.633409374128,0.01,57556.38984016041,22913.308717606025
2023-08-04,46307.53202395257,18301.85566234187,47167.31043637983,0.01,12094.35493895865,31085.035148839877,187078.45046382383,20362.356151414206,14175.448461219992,0.01,0.01,66360.69385163988,44667.06351251779,43053.299699880205,17428.85788625799,31916.999979004275,37518.17352753605,12740.687899120263,18559.614209959967,50740.40643176787,0.01,27616.667535092085,14384.591158853853,16990.943073620136,0.01,32667.94984485402,11755.217169338006,18920.177350490016,12514.957932790203,26412.23889378016,11461.414372380206,22796.415276318105,9760.633409374128,0.01,57562.503373260406,22913.308717606025
2023-08-05,46310.40998670457,18301.85566234187,47167.119289779825,0.01,12094.35493895865,31084.28431973988,187077.65477045582,20367.008632560206,14175.448461219992,0.01,0.01,66368.23501889987,44670.747865567784,43070.080426920205,17428.84046285799,31919.38329372427,37551.85315488645,12743.407951600264,18562.127569319968,50748.42899297187,0.01,27617.75249769608,14384.591158853853,16990.943073620136,0.01,32667.94984485402,11761.367936214005,18921.462292410015,12514.957932790203,26412.23889378016,11463.201677440205,22796.415276318105,9760.621628094128,0.01,57562.503373260406,22913.308717606025
2023-08-06,46309.32126068857,18301.82793068987,47378.447438719835,0.01,12094.35493895865,31084.28431973988,187077.65477045582,20376.412929928203,14175.417631079992,0.01,0.01,66368.23501889987,44670.747865567784,43069.729673540205,17428.84046285799,31919.25170490627,37550.96523507305,12744.958205280263,18563.378348599967,50748.233870331875,0.01,27621.92817308808,14384.591158853853,16990.943073620136,0.01,32667.916594766022,11761.329934614005,18921.462292410015,12515.484353590204,26412.108892820157,11463.649313440206,22796.415276318105,9760.621628094128,0.01,57562.503373260406,22916.201010766028
2023-08-07,46339.74911367257,18302.95387972787,47443.52832927983,0.01,12094.35493895865,31154.640975719878,187110.2763191998,20385.726831064203,14175.417631079992,0.01,0.01,66385.03051945988,44678.115086485785,43248.01708424021,17429.675209857985,31925.752081014278,37550.96523507305,12746.495367200263,18564.640050859965,50756.46299220387,0.01,27634.46928664608,14384.591158853853,16992.458145620138,0.01,32671.65210054802,11765.470855628006,18922.751824830015,12515.484353590204,26427.86656982016,11463.649313440206,22797.481113542104,9761.131191062128,0.01,57571.8602287204,22916.201010766028
2023-08-08,46413.05615311258,18304.061351599867,47443.118688699826,0.01,12094.35493895865,31154.49273393988,187109.4804938838,20388.051581416203,14175.417631079992,0.01,0.01,66385.03051945988,44678.115086485785,43247.85925314021,17429.657784857987,31952.25363977827,37550.96523507305,12748.072607200267,18564.588468739967,50764.56319380387,0.01,27647.60423270008,14384.591158853853,16992.41532662014,0.01,32671.61884717402,11767.520519012005,18922.751824830015,12515.444549000204,26438.413478180155,11463.626402300206,22797.481113542104,9761.629915208126,0.01,57571.6378231004,22916.128063822027
2023-08-09,46429.43367129258,18306.272480387863,47443.118688699826,0.01,12094.35493895865,31168.51761919988,187109.4804938838,20388.051581416203,14175.417631079992,0.01,0.01,66385.03051945988,44678.115086485785,43247.85925314021,17430.490529857987,31957.07556453827,37550.96523507305,12750.430125860266,18569.394748019964,50764.56319380387,0.01,27648.663792298077,14384.591158853853,16993.88481002014,0.01,32675.597856512024,11767.444391582005,18922.751824830015,12515.444549000204,26438.413478180155,11463.626402300206,22797.481113542104,9761.629915208126,0.01,57584.8604906004,22918.950415822026
2023-08-10,46432.12280966058,18307.37133682786,47443.118688699826,0.01,12094.35493895865,31168.51761919988,187109.4804938838,20388.051581416203,14175.417631079992,0.01,0.01,66385.03051945988,44678.115086485785,43285.37962184021,17430.473114977987,31957.863100862272,37550.96523507305,12750.799703780267,18569.394748019964,50764.56319380387,0.01,27649.728302926076,14384.591158853853,16993.88481002014,0.01,32675.597856512024,11767.444391582005,18922.751824830015,12517.081399674204,26438.187630600154,11463.626402300206,22797.481113542104,9761.629915208126,0.01,57584.8604906004,22921.701564938026
2023-08-11,46432.12280966058,18308.48189934786,47441.65570109982,0.01,12094.35493895865,31168.51761919988,187141.76754381982,20388.051581416203,14175.417631079992,0.01,0.01,66392.57437255987,44681.80821090979,43285.22172160021,17431.307870497985,31960.24929025227,37550.96523507305,12750.799703780267,18570.653864819964,50772.68059320387,0.01,27649.728302926076,14384.591158853853,16994.642282020137,0.01,32675.597856512024,11767.444391582005,18924.027908310018,12517.081399674204,26450.570904340155,11463.626402300206,22797.481113542104,9762.126958832127,0.01,57584.8604906004,22924.458931234025
2023-08-12,46431.77957166458,18309.584619537858,47439.48891335982,0.01,12094.35493895865,31174.07384059988,187141.76754381982,20388.051581416203,14175.417631079992,0.01,0.01,66392.57437255987,44681.80821090979,43285.22172160021,17431.290425217987,31960.24929025227,37550.96523507305,12751.553222300263,18570.635262279964,50772.68059320387,0.01,27649.728302926076,14384.591158853853,16994.642282020137,0.01,32675.597856512024,11767.444391582005,18924.027908310018,12517.068549702204,26454.01452210016,11463.614832280206,22797.481113542104,9762.115176980127,0.01,57584.8604906004,22924.458931234025
2023-08-13,46431.031424524575,18309.584619537858,47846.87867743983,0.01,12094.35493895865,31176.89740219988,187141.76754381982,20397.318260392207,14175.417631079992,0.01,0.01,66392.18190487986,44689.18449357379,43285.22172160021,17431.290425217987,31964.260977802267,37550.96523507305,12751.553222300263,18571.911618679962,50772.68059320387,0.01,27651.34510107808,14384.591158853853,16994.642282020137,0.01,32677.414768002025,11767.444391582005,18925.308462010016,12517.606129794205,26460.977412700162,11463.614832280206,22797.435249374103,9762.624659360128,0.01,57584.8604906004,22924.458931234025
2023-08-14,46472.887885820586,18309.584619537858,47964.59889549983,0.01,12094.35493895865,31176.89740219988,187173.3914430578,20397.202970182207,14175.417631079992,0.01,0.01,66409.47437347987,44692.86525273379,43285.22172160021,17431.290425217987,31973.193069326266,37550.96523507305,12755.39945858026,18575.685044819962,50780.79794534787,0.01,27653.72512774408,14384.591158853853,16994.642282020137,0.01,32686.614556032026,11767.306940714005,18926.606989110016,12517.606129794205,26460.977412700162,11463.600105380205,22797.435249374103,9762.624659360128,0.01,57584.7121265604,22927.361690654026
2023-08-15,46488.87486350459,18309.584619537858,48020.275343379835,0.01,12094.35493895865,31204.67116649988,187173.3914430578,20408.93984058621,14183.242561777992,0.01,0.01,66424.62478275987,44692.86525273379,43302.146837280205,17432.129151137986,31979.58447415627,37585.63809499345,12756.941650740253,18575.685044819962,50796.970506467864,0.01,27658.384283628082,14384.591158853853,16996.096086220135,0.01,32686.614556032026,11781.086147994003,18929.17069235002,12517.606129794205,26471.414840320165,11466.394697460204,22799.6339540301,9762.624659360128,0.01,57607.37487986041,22927.361690654026
2023-08-16,46494.692152236596,18309.584619537858,48054.806408839824,0.01,12094.35493895865,31220.96720485988,187236.96592073177,20408.93984058621,14183.242561777992,0.01,0.01,66424.62478275987,44700.25226260179,43318.89711192021,17432.129151137986,31991.60106119427,37585.63809499345,12756.941650740253,18580.70865569996,50796.970506467864,0.01,27665.34948641207,14384.591158853853,16996.096086220135,0.01,32686.614556032026,11789.316887854,18930.459330110018,12517.606129794205,26485.431951000166,11466.835948660204,22801.7767459021,9762.624659360128,0.01,57628.1927886204,22927.361690654026
2023-08-17,46509.4521225946,18310.68843816986,48296.4622750798,0.01,12094.35493895865,31237.95414609988,187455.4047448577,20413.671104650206,14183.242561777992,0.01,0.01,66431.87228259987,44707.60109290979,43369.23861684021,17432.129151137986,32009.190161884264,37585.63809499345,12759.727728680251,18584.487915619964,50813.11859974786,0.01,27670.16310807207,14384.591158853853,16999.07620142014,0.01,32688.433238148027,11803.72382811,18931.757101470015,12517.606129794205,26495.96792406016,11467.280687360204,22805.5176569861,9763.123191632129,0.01,57649.3890734004,22927.361690654026
2023-08-18,46514.7359238646,18311.80135203586,48306.210949079796,0.01,12094.35493895865,31249.308970499882,187550.21009696572,20415.997105690203,14183.242561777992,0.01,0.01,66431.71105747987,44731.24884423578,43386.054237960205,17432.931286697985,32018.788318722265,37585.195459281844,12759.727728680251,18663.29981751996,50812.92322134786,0.01,27670.70226726407,14384.591158853853,17001.180605420133,0.01,32688.433238148027,11807.848644894,18931.733436190014,12517.606129794205,26495.90287206016,11467.280687360204,22805.5176569861,9763.123191632129,0.01,57649.314903080405,22927.361690654026
2023-08-19,46514.3921239786,18311.773606619863,48304.30602923979,0.01,12094.35493895865,31249.308970499882,187550.21009696572,20420.708858522205,14183.242561777992,0.01,0.01,66431.71105747987,44734.94204721778,43385.26355028021,17432.913844537987,32018.656326704266,37620.03256312945,12760.519039640252,18671.57200481996,50829.21120600386,0.01,27675.291588126067,14384.591158853853,17001.882234620134,0.01,32693.798741232025,11809.915134306,18933.038336570015,12518.657710282205,26495.83761006016,11467.733014400204,22805.4487418361,9763.619754594129,0.01,57649.1663372404,22927.288708674027
2023-08-20,46514.3921239786,18311.773606619863,48304.30602923979,0.01,12094.35493895865,31249.16024443988,187550.21009696572,20425.351244350204,14183.242561777992,0.01,0.01,66448.50909521987,44734.94204721778,43385.26355028021,17432.913844537987,32018.656326704266,37620.03256312945,12760.519039640252,18672.84278321996,50829.21120600386,0.01,27675.17561840607,14384.591158853853,17003.271373420135,0.01,32693.765465584027,11809.915134306,18933.038336570015,12519.181596082206,26508.13065962016,11467.733014400204,22805.425755908098,9763.619754594129,0.01,57649.1663372404,22927.288708674027
2023-08-21,46534.06978538062,18314.028027643864,48434.38951713978,0.01,12094.35493895865,31258.200715359882,187581.9583687657,20434.757313266193,14183.242561777992,0.01,0.01,66464.60971105986,44738.619651409776,43565.3920599002,17434.535497097986,32033.31045751627,37637.24160281645,12761.300725040252,18675.372558419956,50880.05548768987,0.01,27685.402938248073,14384.591158853853,17005.391577420138,0.01,32697.55478544003,11818.15352052,18935.60831961001,12519.703770808204,26518.77043678016,11469.0650851202,22817.324283266098,9764.117573454128,0.01,57664.976509560394,22930.253634154025
2023-08-22,46553.533365084615,18315.127828903867,48491.4523166198,0.01,12094.35493895865,31264.03399195988,187613.5393856157,20458.98869381619,14183.242561777992,0.01,0.01,66495.75337075986,44746.00406122578,43603.00700930021,17435.33761173799,32047.56953162827,37654.44209965425,12761.690917120251,18675.372558419956,50896.27456515787,0.01,27703.200160684064,14384.591158853853,17007.544017420136,0.01,32697.521505600027,11822.27763405,18938.20043085001,12520.232792854204,26532.872183760162,11470.4113042202,22817.324283266098,9766.609765876126,0.01,57680.7424217804,22933.144157914023
2023-08-23,46552.43866992662,18315.07218858587,48535.816198179804,0.01,12094.35493895865,31263.69924055988,187610.4147654557,20458.87302171219,14183.242561777992,0.01,0.01,66594.60462871986,44745.63814718378,43603.00700930021,17435.33761173799,32047.168795758273,37654.44209965425,12762.843439180251,18675.353820839955,50896.27456515787,0.01,27716.126179028062,14384.591158853853,17007.462428620136,0.01,32825.97599880801,11822.20075084,18938.153126610014,12520.232792854204,26532.74168484016,11470.4113042202,22817.278384746096,9768.099424490127,0.01,57680.421760340396,22933.144157914023
2023-08-24,46586.11425714863,18317.36147715987,48560.281202519815,0.01,12094.35493895865,31290.471853499883,187736.9353691557,20471.304427226187,14183.242561777992,0.01,0.01,66610.51121031986,44745.63814718378,43640.72902828021,17435.33761173799,32047.168795758273,37671.89993096125,12764.015756860252,18685.153843059954,50896.27456515787,0.01,27719.41028332206,14384.591158853853,17012.783968220137,0.01,32827.84072690401,11833.958540636,18940.815064110015,12520.772258610203,26548.72945102016,11470.4113042202,22817.278384746096,9768.599537290127,0.01,57722.7857353004,22936.06980610602
2023-08-25,46597.35109453462,18318.46403390787,48580.50890517982,0.01,12094.35493895865,31301.353180319886,187801.0051834557,20473.621834974187,14183.242561777992,0.01,0.01,66618.53676487987,44745.63814718378,43678.48010262022,17435.33761173799,32057.999615614277,37671.89993096125,12765.888463840258,18685.153843059954,50912.37557762387,0.01,27726.514510050067,14384.591158853853,17014.939158020137,0.01,32827.80731610401,11836.030569452,18944.681392310013,12521.845499770203,26559.311575540156,11470.863164080201,22817.278384746096,9768.599537290127,0.01,57725.8766301004,22938.966588946023
2023-08-26,46599.98291435062,18319.567261153872,48637.48676513982,0.01,12094.35493895865,31301.204261599887,187801.0051834557,20475.977751966187,14183.242561777992,0.01,0.01,66618.53676487987,44745.63814718378,43678.48010262022,17435.33761173799,32060.451272068276,37689.349006242854,12765.847502920258,18685.135150959955,50920.448133569866,0.01,27726.514510050067,14384.591158853853,17014.939158020137,0.01,32829.59366918401,11838.100635805999,18944.681392310013,12522.381353560202,26559.311575540156,11470.863164080201,22817.278384746096,9769.095605546127,0.01,57751.9107979804,22941.845710818026
2023-08-27,46602.63287465662,18319.567261153872,48637.48676513982,0.01,12094.35493895865,31301.018071819886,187801.0051834557,20475.977751966187,14183.242561777992,0.01,0.01,66618.14278897987,44745.63814718378,43678.48010262022,17436.14928817799,32061.25164689228,37689.349006242854,12765.847502920258,18686.419619439956,50928.52711022187,0.01,27726.514510050067,14384.591158853853,17017.189734620137,0.01,32831.337803704,11840.166252223999,18944.681392310013,12522.368499832202,26559.181069500155,11470.863164080201,22817.278384746096,9769.095605546127,0.01,57751.7620676204,22941.845710818026
2023-08-28,46613.38452168864,18319.539506129873,48751.47730465984,0.01,12094.35493895865,31300.597029619887,187864.3981354677,20483.049962866186,14183.242561777992,0.01,0.01,66645.07857669986,44762.37920107179,43695.36019770021,17438.59719185799,32064.463638698282,37688.90514921605,12766.66486678026,18687.685795399957,50936.61487429987,0.01,27729.402069162068,14384.591158853853,17019.955742620143,0.01,32833.08556691401,11848.436537415999,18945.966357910012,12523.437480432203,26559.181069500155,11470.863164080201,22817.278384746096,9769.083799396127,0.01,57751.6875496204,22941.772680778027
2023-08-29,46642.88983475664,18321.783714909874,48813.39654883985,0.01,12094.35493895865,31299.636518819887,187896.1000252497,20485.383033196187,14183.211719585992,0.01,0.01,66644.68447879986,44864.758825635785,43695.36019770021,17439.41848105799,32067.69240832428,37705.245632386046,12767.81704504026,18723.20230295994,50935.97637590787,0.01,27729.01080538807,14384.591158853853,17022.116389020146,0.01,32833.05214977801,11850.511777856,18947.258551990013,12523.424625042204,26566.215396140156,11470.8401454802,22817.278384746096,9769.593357498126,0.01,57774.3995542604,22944.77984665403
