date,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2023-11-25,1661743.411491158,36171879.5263641,20635.551049539994,11255170.04603903,295221.7089741786,3324327.18298448,73840.12462277978,26986.344496727994,8428.11265206401,210694.30381118038,88470.72058756006,408438.0591969978,614500.5849876538,1308442.3619478298,98669.51503237184,222204.057297658,2481354.0836700154,738943.5503448216,11732697392.738737,5235762.271956218,68504.35963699967,1066649.1030113802,6164370.647549462,171540.50341212013,800309.5340309626,419250.83624204446,102027.43982996166,1513679.634069738,1377648.1945356093,140648.69859617998,55232.16321883998,9931124.59376366,3698605.4015703904,110942.95026522865,47601.949221660034,48802.69291887998,13131.20428128812,40127.46120590027,11455.550163954002,78498.82335152956,3488598.473113491,110915291.70684393,11361375.3998956,1225287.1332023568,6871846.69328539,1215615.1735559984,399165.5950401139,136836.42651599355,54001.60497144188,306153.80204514146,4492466.602655934,2781278.5329568107,1985250.3279587186,2679135.8858932666,10168.634667700007,3384477.9274774655,80496.39821290429,923044.1916103922,306086.4013756012,21342841.963381406,631639.3235610363,322920.7390700731,9888747.52788858,1005322.9076236428,1172589.4976580034,63742.033010338084
2023-11-26,1661734.370946158,36179430.719004884,20656.754650299998,11258967.457110718,295221.7089741786,3324767.0095021976,73839.82914539978,27008.792611767993,8428.11265206401,210787.7265900604,88584.36293896007,408608.5848639977,614551.4638676537,1308711.5795297327,98669.51503237184,222285.71578177199,2485305.644311123,739217.02860355,11739515647.408138,5239463.8836191,68582.08316009968,1066630.6997397803,6171533.325627882,173773.1053176002,800440.4962760026,419388.0397863585,102842.2585433598,1515595.6828328779,1381079.9623536794,140748.97872666,55289.84791705507,9929101.235681737,3699640.5273386543,110979.72753020165,47700.83047036004,48895.68376057997,13147.54171974412,40141.97483310026,11455.550163954002,78498.19536005356,3487718.916587092,110923619.6458983,11371766.206816401,1225529.9909582566,6876450.99079199,1216968.0012985063,399348.58256018796,136882.87819724157,54285.39019490586,306485.39986156154,4495122.352572935,2780177.7519572503,2030042.8714039754,2679103.3501836266,10168.634667700007,3384119.5129795955,80508.85352850427,923259.3920485382,308038.62770300114,21456760.614330146,633187.2397110381,323004.37641335715,9890264.974751962,1005548.3249120828,1172662.8710615435,63750.905164314085
2023-11-27,1681866.7134687577,36220848.79139868,20736.791073919998,11260089.56798644,295221.7089741786,3324735.566803938,74429.43976897978,27152.18871248799,8428.11265206401,210811.0224131404,88584.36293896007,408780.0022931977,614721.5626873537,1310527.7836515126,98669.51503237184,222243.030402452,2487406.937998652,739502.0624684994,11751191175.216293,5247855.986278794,68581.76341421968,1066402.3706917276,6191544.995734447,176982.1666114001,800433.3525013225,419381.49668142246,103129.04784938248,1517898.5690979497,1382279.3886688154,140747.71110828,55921.85043442003,9932207.341910262,3706448.7114159325,110997.00781867064,47855.999967680036,48961.64531739997,13131.14077800012,40141.64816110026,11455.550163954002,78575.1323559856,3491922.25072365,110874980.73389949,11378472.095412003,1225024.45327553,6902517.024173183,1216961.8872211704,404483.1665282461,136897.77767502057,54871.942538295865,309978.57564262353,4497428.933431335,2780635.9003355894,2038478.6487112045,2678790.6935584564,10168.634667700007,3382984.052293304,80507.85281080028,923139.3360926697,308563.31337180117,21470215.063817978,633170.79971325,327637.54325588094,9939778.41225065,1005543.2144436428,1173748.6572896293,64156.497408567746
2023-11-28,1681940.8822107578,36222956.97847696,20741.2453536,11260746.100789322,295221.7089741786,3322258.9030358903,74658.72292951976,27176.98730274799,8428.11265206401,212736.95081740033,88584.36293896007,409267.3466775976,614872.7866886737,1310996.6590607925,98669.51503237184,222235.99595566996,2501053.823899703,742031.1491693617,11754991672.727058,5253110.356722281,68622.35593795968,1072310.0569969798,6201188.194728261,177135.40843106012,801003.4842613726,420003.54027110647,107202.85363364287,1537771.9058500782,1382253.0535097134,141352.88263224,55991.31598626004,9964483.654440515,3710079.8644541586,111052.24565983385,47978.47106906004,49121.22723333996,13142.809735824118,40141.03483030027,11455.550163954002,78576.4719442256,3494560.2294875523,110916708.9973115,11378418.291312004,1240956.3481273565,6905607.437504113,1217450.7656457964,404516.60149972205,136978.49521681154,54970.44045497587,310139.88360988157,4497401.502168135,2795911.5055346885,2043165.455486873,2764597.1359090456,10168.634667700007,3385164.7418116056,80502.58904682314,922643.3920281008,308839.1008624011,21470436.478580754,634178.0051828619,330302.385621803,10062616.073291197,1003495.3317135426,1173742.6114190193,64561.142579914114
2023-11-29,1682533.6612017578,36235064.53786436,20738.78975104,11262331.33913315,295221.7089741786,3323969.9969285284,74769.69369599975,27201.246947127987,8428.11265206401,212794.7528272003,88584.36293896007,409482.0053167685,614884.5973718337,1311548.8629229325,98669.51503237184,222362.04551884995,2504157.754520354,742021.5360751217,11768149749.224255,5253086.474381561,68697.53288429968,1073029.0223601798,6201517.272613381,177203.67171152012,802330.5727937854,420000.5118492265,107255.06824857977,1538519.4254045703,1385429.846743776,141528.27777342,56044.20061688002,9966226.939747948,3710586.1263353247,111078.39823241925,47974.25997734004,49172.56981047995,13152.956189712117,40147.74266930026,11455.550163954002,78576.4719442256,3494673.063617332,110962777.28149153,11378985.779361004,1241258.5047304765,6908393.760284643,1217586.0926660171,404561.956126438,137006.84932751555,55084.41804970987,310806.93763487757,4496456.844554535,2795974.2775164084,2044959.8748141273,2764647.6150762453,10168.634667700007,3387569.8339955723,80491.38733874174,922095.8464741491,308951.55129280104,21472845.491795138,634982.609439098,330427.97956988896,10064472.69004156,1003495.3317135426,1173694.340947309,64622.54357907813
2023-11-30,1684597.0608157578,36239813.195971355,20754.27635856,11262377.697905118,295221.7089741786,3333118.5146978805,74801.15708237975,27210.844269825742,8428.11265206401,212764.59274136028,88584.36293896007,410105.9128251976,614962.6423246738,1311663.8624386522,98669.51503237184,222448.97168000197,2503018.011946067,741580.6337555217,11766273370.449589,5257479.183673883,68695.15037997968,1073153.78486398,6199190.983554486,177369.65912516013,802417.3459218035,420068.10815108457,109364.72596841978,1543138.1756733982,1385400.867322734,141784.01016510002,56197.15489874003,9959936.409837423,3711164.9947651885,111077.34333234685,48114.38052210005,49228.15225175995,13156.373165786117,40158.21753930026,11455.550163954002,78576.4719442256,3494280.067702792,111022681.5520443,11378358.707663203,1242104.8515462165,6909893.079113704,1217836.1952631623,404594.393424602,137005.22585314556,55112.699858077875,310805.62148686557,4498992.462796334,2795767.689779968,2048348.0476424566,2766124.558262625,10168.634667700007,3388482.677843294,80639.93181035627,923406.3593754094,312126.573733801,21476720.36487713,634966.1227939981,331246.39632985496,10078254.519165771,1003631.5278689826,1174186.4683667833,64663.98451160612
2023-12-01,1684597.0608157578,36239813.195971355,20761.923439860002,11262377.697905118,295221.7089741786,3334034.1256506965,74929.27706419975,27219.585180727987,8428.11265206401,212764.59274136028,88584.36293896007,410141.24123139767,614962.6423246738,1311663.8624386522,98669.51503237184,222505.68869235396,2510283.820639938,741580.6337555217,11770776352.153845,5258669.613438563,68710.69470735968,1074294.7937657798,6228744.791082082,177807.19293020014,803187.2937806628,420184.9264006605,109609.7537969398,1543138.1756733982,1385345.4536835973,141989.82867252003,56197.15489874003,9966608.906486953,3712654.3541440177,111125.44965725344,48117.37852050005,49262.81647181995,13190.153234610118,40163.090979300265,11455.550163954002,78576.4719442256,3493824.596136013,111023719.36151063,11378358.707663203,1243009.6944653164,6910025.908284184,1217873.3974233281,404652.47671058803,137100.60177555354,55179.591291949866,310962.62751997216,4502987.980510133,2796421.6574499877,2048475.8402164967,2768747.814998744,10168.634667700007,3386709.0534414225,80661.19133430766,923402.3712219417,312362.30059560103,21476906.219489504,636017.3700312742,331389.83706460294,10080047.17149317,1003631.5278689826,1174186.4683667833,64706.31531118611
2023-12-02,1685127.086856758,36242513.68772315,20765.262305940003,11262377.697905118,295221.7089741786,3335648.956073016,74973.02038419976,27223.736241307986,8428.11265206401,212764.59274136028,88584.36293896007,410141.24123139767,615026.4407617338,1311663.8624386522,98669.51503237184,222589.20407542595,2510805.3222467354,741629.8155694018,11773172735.587564,5259843.598053804,68726.23183753969,1075036.3667129797,6230480.073595062,177838.17310880014,803453.5809476428,420299.3605509965,110305.9237060398,1543487.4904151382,1385459.5738984814,142008.35300946003,56197.15489874003,9969741.4034591,3714646.928912571,111249.42709297304,48127.87682284005,49325.607188099966,13222.432713424118,40169.48425930027,11455.550163954002,78576.4719442256,3496116.063679432,111069286.50325169,11378358.707663203,1243807.1570235963,6911093.192831639,1217867.2787978281,404652.47671058803,137178.69143669555,55342.025410395865,312410.6059391475,4502960.515687333,2798029.848685668,2048885.162612113,2768747.814998744,10168.634667700007,3389247.040019359,80680.10351159626,923400.3528268577,312633.25142160105,21476906.219489504,636127.7716791962,331491.54028416495,10080047.17149317,1003631.5278689826,1174439.6142213433,64732.53304976609
2023-12-03,1685551.3211647577,36243447.78232588,20776.970063380002,11262377.697905118,295221.7089741786,3335617.410458184,74991.38173157976,27242.504544907984,8428.11265206401,212766.3647350228,88584.36293896007,410203.1596049977,615071.3729059338,1312352.8750484523,98669.51503237184,222601.84416088593,2510398.142430812,741626.6129245418,11785290376.600866,5259819.685071804,68731.61584385968,1075692.7619455797,6231308.584383142,178317.91804196016,803516.2043039628,420489.47943529655,110419.15324140193,1544415.7417062582,1386327.3323047573,142007.07407174003,56235.432308140036,9968655.748570506,3716673.8932860508,111291.25680896662,48173.57176988005,49327.26014197997,13226.464381094118,40178.34929110027,11455.550163954002,78586.9888192376,3496335.989581152,111077149.2645693,11379752.927321803,1245195.6188594564,6911125.428516759,1218272.4740655425,404656.23902111803,137180.19087000037,55429.29159674787,312497.6784413755,4504406.426112331,2797738.850810068,2050371.9817895712,2768734.8067008043,10168.634667700007,3388772.770590879,80726.29939724426,923276.6609780183,312755.22779580107,21486968.9283797,637224.2855031382,331746.196349769,10080442.943925612,1003671.2951515026,1174635.541690563,64761.164083080104
2023-12-04,1690043.736713386,36366486.838556916,20795.50436946,11298218.5091237,295221.7089741786,3342152.6717312257,75134.51594029974,27282.33660178799,8428.11265206401,213248.1136790003,88944.51748836008,410600.75527359766,615806.6366860938,1314890.3079634123,98669.51503237184,222772.96940643794,2513441.2272276445,741593.6350733015,11829293389.428396,5263334.372679024,68751.22504743966,1077088.0063209797,6241001.8692163825,178645.5206755002,803775.4697646428,420585.02277071256,112996.71631383977,1546104.5013189982,1389226.4945922554,142311.32463612003,56611.89211240001,9976394.223606085,3719933.800684103,111543.45280185803,48277.42274534004,49734.35665007997,13254.357489744114,40194.11135770027,11455.550163954002,78616.50137834558,3500915.856444151,111123716.41925696,11386199.946984999,1246733.4061618163,6915785.6728845555,1220351.7259793298,405313.876065942,137734.55668299564,56623.746501935886,312599.0261064127,4510927.567096915,2799388.329404347,2050357.9182671711,2771150.8268563445,10168.634667700007,3394457.103236535,80829.97621307024,944921.2424275323,312965.79951360106,21498579.287825037,638904.8313815242,332843.79013110284,10107973.748163085,1004872.4090230027,1175388.7782188389,64832.147063946104
2023-12-05,1693656.9938807574,36373443.10277353,20818.7159575,11307453.797259167,295221.7089741786,3351821.4940728755,75256.32773643974,27297.991584987984,8428.11265206401,213316.9454860281,88944.51748836008,410736.9217013977,616083.5693070936,1315970.9427646922,98669.51503237184,223024.39399817798,2517060.7284121634,742208.7758426216,11832687365.296017,5267545.847754083,68768.20129629559,1079182.5122387796,6258137.486023444,178861.72590692018,804468.2796806828,420726.46296032256,113795.02362095936,1547576.151746398,1391961.594256735,142478.58382420006,56651.14913322002,9987085.231637578,3722264.0154587952,111724.84875281283,48369.147855120034,49843.635329359975,13262.71790616211,40231.40637690026,11455.550163954002,78635.41062821756,3504410.6483527906,111153491.42240395,11394173.7790782,1247349.4865009564,6920184.719067889,1222120.6459023138,405687.72122501803,137913.77870817966,57085.152422429885,315842.5633877015,4528406.345680531,2802221.7263240064,2057120.2709171413,2771899.7758929846,10168.634667700007,3395869.633220323,80833.34786365024,944787.7071305375,313309.0717202012,21502901.261474866,639616.4055853562,333238.77237087686,10119214.408691244,1005421.3654722427,1175723.4389072608,64863.8807225261
2023-12-06,1694485.0867069575,36382029.37943595,20840.2719518,11310990.486196423,295221.7089741786,3352397.930658392,75389.88873679974,27301.181985067986,8428.11265206401,215202.28172004034,89119.45468676009,410845.5071585977,616220.4560809137,1317742.2356153722,98669.51503237184,223066.558082632,2520889.3011451643,742643.9103019816,11964577922.412853,5267972.769942802,68816.65955405966,1081272.4592017797,6273053.710240051,179109.39476756015,804527.0580848429,421456.1443005166,113873.42306236115,1549914.292395138,1392185.1314879537,142780.7351666001,56880.41058673999,10011429.703316689,3727259.3217359413,111799.43859933082,48503.22433710003,49896.50443341997,13300.76344595611,40238.52821470026,11455.550163954002,78659.45989677157,3511086.7533415304,111182484.05809477,11398425.8885052,1249067.5626131364,6924419.441426118,1223327.622671278,406038.74347603,138017.29364381966,57113.02403956588,318160.59224084154,4532178.56905273,2802048.5299842274,2057106.1611073494,2772521.2697647084,10168.634667700007,3396372.7396466634,80950.37994205025,971181.4595557707,313328.9203210012,21510308.882041518,640917.9137076503,333639.09660493885,10126700.654872568,1005651.8865073427,1176894.8166646548,64921.6058445821
2023-12-07,1694947.8283465577,36401468.846026294,20847.00110396,11314297.566613978,295221.7089741786,3354218.316170374,75543.39701151974,27365.97263312798,8428.11265206401,215383.05873182032,89119.45468676009,410922.7049923977,616358.7614528936,1317785.286051752,98669.51503237184,223165.15511259998,2523003.7056568083,742641.3133208817,12126497815.29488,5268612.844139763,68887.64632743965,1083452.1483273797,6286709.444437923,179325.57372902014,805173.7096169229,421872.1964652966,117513.67730575975,1551211.055473138,1395869.5873980934,143017.4519417401,56932.81422255997,10020311.654689515,3734457.9232098493,111864.88446711023,48600.395763040025,49962.63974633998,13339.116921476103,40271.23048170025,11455.550163954002,78666.83406997359,3516587.6996550695,111270985.96370563,11414796.9596258,1249520.1761338962,6926312.997609228,1223935.697491658,406440.9919819881,138117.92564042567,57902.12546994987,319077.18357693555,4538604.953737729,2798318.686063828,2114735.353584568,2774177.3891814444,10168.634667700007,3405897.4697559457,80948.85632791424,971551.4165442825,313884.4471794013,21542099.456996575,641147.5264262604,334093.1235581188,10140495.105908612,1006277.9643578227,1177001.0174024627,64966.5657345481
2023-12-08,1697306.8587187578,36401468.846026294,20860.4591253,11314297.566613978,295221.7089741786,3356149.5406328747,75590.52904843976,27365.97263312798,8428.11265206401,215530.0129196603,89119.45468676009,410950.0613637977,616466.0945831335,1317673.225130672,98669.51503237184,223165.15511259998,2528048.55932152,742658.4063994817,12166218660.7637,5268612.844139763,68916.77868681966,1085009.0511569798,6292034.268432242,179423.94336598014,805780.2330559029,422359.22606712265,117736.09455717973,1551211.055473138,1397626.8066627495,143078.3412909401,56932.81422255997,10029549.208761832,3736368.2768604932,112052.96125339842,48628.48037506003,49989.695501779985,13345.6051418321,40271.23048170025,11455.550163954002,78666.83406997359,3519331.190571089,111377273.59843661,11412091.5060404,1250236.1033067761,6926312.997609228,1223960.77016809,407150.61220128817,138214.43075407168,57957.72655831185,319077.18357693555,4540356.022744928,2800531.5374973477,2115092.0292431437,2775239.3864231044,10168.634667700007,3411395.789194514,81007.87103369224,979451.9451090677,313884.4471794013,21546183.10127523,642384.8572470923,334356.0178883669,10141411.34185775,1006277.9643578227,1177001.0174024627,65000.875668970104
2023-12-09,1701051.4634055581,37353219.67764617,20863.085460820002,11326301.782004612,295221.7089741786,3357849.2001254526,75653.93694821977,27373.25732114798,8428.11265206401,215768.82777147015,89410.58803436009,411284.5851257977,616462.8663031334,1318563.9543551719,98669.51503237184,223372.32629479794,2529998.4835644434,742815.1390108017,12193758254.628973,5269609.859279363,68922.34095583964,1085009.0511569798,6296764.766236801,179534.26836280013,805851.1573249028,422524.78668780264,117814.86296464807,1552598.413077898,1398460.2492316456,143119.3885358201,57039.833645759965,10033414.501959158,3739668.6095323735,112103.57692978781,48628.48037506003,50049.374757659985,13363.724324468101,40282.25306250025,11455.550163954002,78676.93168497959,3525262.2921969676,111466508.5455099,11427082.031725202,1250925.6637543163,6929436.272711665,1224138.8915306975,407569.6850882733,138325.80058653167,58301.09288277984,319243.90532124403,4540328.329014927,2804371.279061108,2116942.320453041,2778618.7246517246,10168.634667700007,3414555.2544178297,81090.61064683225,987366.4982127675,313884.4471794013,21558531.987706207,642627.2550417584,334520.09262315667,10151859.484798616,1006320.4488735427,1178855.0142731245,65027.898245732096
2023-12-10,1702573.728565358,37724402.91353772,20893.094457240004,11349338.374800483,295221.7089741786,3358551.201460963,75778.03414047977,27487.352934127983,8428.11265206401,216068.84907082038,89410.58803436009,411433.91795459774,616080.8549554335,1319164.907765512,98669.51503237184,223446.53183064793,2532110.34153267,743239.4787234017,12204345934.420061,5274809.239920784,68924.40950993964,1085791.1539007796,6299651.45118668,179805.40481510013,806182.1924526428,422518.1946204506,121739.3072525628,1555937.8078449382,1399592.5190617635,143223.10565518014,57063.39173893998,10039910.390655344,3754858.68625912,112308.4285188802,48695.89399464004,50096.71274613999,13358.451054148103,40295.54746650025,11455.550163954002,78715.21269496558,3528689.803247527,111537577.02856454,11437341.830511002,1252928.563556596,6935673.894138802,1226735.423560856,410729.29965223605,138324.57646601566,58370.749473493845,326421.12468200957,4543664.405548926,2811292.765758708,2117875.408311323,2779793.9377172245,10168.634667700007,3412294.059780333,81169.19251832587,991785.4074931786,313882.0982834013,21585367.254212353,643826.0857243903,334858.057065263,10191543.124409847,1006754.6302990227,1180418.8545351163,65035.60366118611
2023-12-11,1719952.419721758,39688733.52606733,20910.398762620003,11608870.140409108,295221.7089741786,3370584.3148067584,75777.19704667978,27611.362650647978,8428.11265206401,216854.75383524038,89504.06294516008,413031.4815597977,617020.2747806736,1323733.871024032,98669.51503237184,223445.61991599193,2542172.571527397,746670.1145556816,12496851414.347887,5301298.498302286,69104.07025825966,1093402.197076979,6437362.4197812015,180724.21814700784,806174.9974347228,422419.48865689297,123292.54305427971,1564990.8626897386,1400369.8761644294,143221.81564036015,57565.84271795996,10040964.08981907,3811131.1924614636,112787.282620948,48858.93399500003,50237.77354743998,13352.457812433064,40291.158352700244,11455.550163954002,78874.09842114156,3524761.439429048,111938685.3438166,11491006.989936199,1256732.6053884362,7023290.145081259,1231779.5722074045,413124.68013555615,138308.19890679364,59380.39693130583,330080.1199154857,4559098.974815204,2850068.326012888,2124592.260881226,2790951.3856472843,10168.634667700007,3425854.442005921,81168.67341374388,991753.3002491986,316754.0471842013,21752282.893029753,647722.8643683742,336307.10146871296,10429543.823876387,1013494.0452795029,1182831.3299504763,65032.10588441011
2023-12-12,1721139.7350213581,40185544.99416273,20941.16576078,11649260.54735798,295221.7089741786,3373871.3347089943,78101.88320233977,27615.57075744798,8428.11265206401,217168.51048628037,89587.03869276008,413351.9471267977,617184.2458042735,1323853.351925152,98669.51503237184,223866.4878193839,2546696.103458994,747562.3818640414,12566486424.926044,5303264.108447526,69150.51784855963,1093848.037276979,6456636.1354670795,184912.45664882014,808284.4265147827,424190.1079168087,123586.58624247972,1566668.0531221386,1406395.8598564034,143754.10064802016,57619.95035121996,10160376.789725361,3814708.1226649946,112921.7205704814,48919.09326130003,50350.72171831998,13330.834500820556,40341.53524150024,11455.550163954002,78886.42290285756,3479184.2888055164,111996860.48920988,11665315.400129601,1257702.8720333164,7024452.535038406,1235083.285644084,413988.85936862614,138599.28699054362,59502.84818647182,331030.83423994563,4563128.4434713265,2851791.839497947,2129490.298670674,2791841.388196824,10168.634667700007,3429951.5056807785,81170.25156963222,990864.540637359,317661.91207000124,21797347.519268554,648481.5985133463,336728.565162459,10442044.160809679,1013957.0338932829,1182685.041713598,64780.92703165335
2023-12-13,1722851.3084729582,40311382.72538177,20981.786242820002,11855724.334022418,295221.7089741786,3377461.1259806827,78251.11228801977,27699.719392207982,8428.11265206401,217713.7387287404,89878.04069296007,414016.25021599774,617280.2951190134,1325167.4245425519,98669.51503237184,223924.97075663393,2558723.6295095566,748225.5023047015,12616254883.479042,5316855.454923525,69180.69526385964,1116431.896850779,6470303.711942758,185303.98642814017,808731.2365455828,424429.2872970587,124086.91546641968,1576265.4265370388,1407953.0503620375,143956.65652302018,57764.16581191998,10192584.856027523,3818040.0166826355,113296.28243864159,49240.34245564003,50674.469226799985,13319.08967072274,40356.08156130024,11455.550163954002,78976.60847890958,3454646.7953405483,112807858.94346897,11775452.934755,1259801.6984683361,7030931.52162621,1239974.216652162,426047.9714992139,138767.9135697056,60146.00389564181,332186.1551871356,4658655.963133127,2855132.294462567,2134867.9821032668,2917067.7462799847,10168.634667700007,3433908.626515394,81435.09710297226,989842.3954529891,318285.74383400124,21833135.29804899,649574.9358901563,337222.57297895517,10460277.917425392,1014842.6981716828,1184739.5725924016,64165.43233787156
2023-12-14,1723592.0967313582,40930776.97578832,20988.106074940002,11859316.216994751,295221.7089741786,3383502.849289544,78304.92572369977,27756.028130267987,8428.11265206401,217810.12028770035,89870.85373876007,414062.3859105977,617465.2407519334,1325506.356422712,98669.51503237184,224126.0003442819,2565056.745006839,749019.1650151018,12635542445.504997,5318916.625546345,69210.27256733966,1118988.6987429794,6477140.651821319,185376.86390814016,808849.0024582228,424714.38591887464,124439.74385975969,1577048.2778649188,1409867.3623836855,144061.3802905602,57775.67207815998,10212379.94599137,3825644.4076811336,113372.991208452,49272.60522580003,50776.98619741652,13358.847956896101,40356.58194930024,11455.550163954002,78975.97666170957,3459150.243817148,112881962.85304585,11775767.010522196,1260482.280070096,7032846.434163873,1241101.198471774,426790.5061695259,138857.3809117616,60172.54773740381,332760.1023959596,4661166.529237128,2859652.674908408,2134867.9821032668,2920378.0721429843,10168.634667700007,3437144.6379037206,81510.09286221027,989297.8308939758,318562.3083560012,21857189.19246249,650316.0965850643,337937.56170971115,10463104.68547888,1015267.3612147227,1185441.9938750938,64761.94831476515
2023-12-15,1723847.549896558,41069732.98474835,20998.90400454,11884340.426700227,295221.7089741786,3384094.78352624,78318.94840119977,27839.230100547986,8428.11265206401,217925.27998078032,89724.04699076006,414299.8014269977,617579.7298997734,1325655.132307972,98669.51503237184,224257.5368462059,2565479.944159989,749179.7951581018,12644112807.962393,5321266.165439986,69209.30455025965,1120092.8388085796,6476545.704250478,185885.12482598017,808849.3827306028,424711.32351063064,125085.9116066397,1581777.3428763188,1409859.0368049375,144145.0222740202,57803.68544423998,10212281.207463311,3826406.9016069453,113383.646074324,49386.65706954003,50906.60996875998,13384.547821940103,40373.979338700236,11455.550163954002,78987.30923760957,3458305.187650908,112881308.52992989,11781824.760878995,1261471.169422616,7035375.7832004335,1241296.03745419,426788.79901021393,138921.15517201158,60412.850265263805,332911.0685655276,4667348.987741129,2859615.929111308,2142310.764206793,2920590.6218767045,10168.634667700007,3437435.341956239,81509.60899572227,995642.9255493343,318559.9252272012,21865488.1108867,650312.2300996283,339000.0117797251,10468942.745552931,1015354.8463413627,1187053.9556609697,64902.94073127815
2023-12-16,1744552.1984247584,42281658.268154286,21096.65721156,12071208.331909537,295221.7089741786,3387134.9395640315,78560.22614401976,27860.263026907985,8428.11265206401,218159.18676522034,89890.97378136005,414222.42121679767,617454.9356103335,1330728.6916545324,98669.51503237184,224472.2368020979,2568410.878783373,749555.3530724018,12661974658.154243,5344407.6328127645,69224.22465757967,1122255.5841577796,6481528.189995619,186084.83778050018,810154.6980642629,425378.32262257667,128711.29343746517,1584568.0036216786,1411036.947924861,144323.6624878202,57807.09027283998,10204871.06193755,3847517.6196764433,113916.63826921501,49446.12375380003,52440.03550589996,13384.930712120104,40404.740530700234,11455.550163954002,78989.66262614158,3459650.315368208,112839124.35586064,11793597.553223995,1262470.4812103389,7064439.559949003,1244981.7661367082,439745.1506586539,139043.63442246555,60993.70216920983,340393.8139761686,4669299.216779329,2860009.1710660676,2145108.1271836166,2925435.252145525,10168.634667700007,3439977.9741388415,81587.74718035228,994737.6819141237,319154.50335160113,21880864.895745087,652032.2860018283,340247.93007415714,10477715.514039388,1014462.5142140826,1188034.8989968498,64935.04737076814
2023-12-17,1769875.6781005587,42362971.8836694,21132.550439039995,12081781.815737002,295221.7089741786,3390274.8485942082,78632.94883449975,27920.339478987986,8428.11265206401,218654.5034795404,89890.97378136005,414514.33663199766,617477.9414137534,1331326.2716163727,98669.51503237184,224496.52412864193,2576309.4992897375,749995.7485614417,12671486919.094553,5353020.6289391145,69265.26926939967,1124349.0513811794,6487673.990319236,186617.05700084014,811173.8558430029,425487.20093158964,133019.5027986996,1585504.0665223782,1411352.611293777,144322.3627579002,57837.377265639996,10206172.166702403,3862375.734153808,113915.5564149894,50067.14959492005,52586.53376193995,13386.468527924104,40410.58740990023,11455.550163954002,79000.11492052558,3460092.7491178876,112822672.68987326,11815196.473671796,1273041.3385810363,7070376.154865078,1246146.9453044946,443211.2975656638,139102.04740985355,61361.39799671985,346930.96880365757,4673747.209213329,2859988.996967788,2147004.1647468447,2925399.725390965,10168.634667700007,3439842.045184373,81649.09852294627,993458.6842254361,319529.5414148011,21900767.680410054,652925.6254348122,340997.904259625,10481705.10265291,1014853.2621595627,1189430.1919293297,64955.64041277414
2023-12-18,1791531.5689305577,44222315.41449507,21224.078977239988,12322211.026909668,295221.7089741786,3411330.320504908,80267.85931107975,28041.704346947987,8428.11265206401,220810.78169006042,90079.04628056004,418380.5681009976,617456.2014687335,1335319.1389196133,98669.51503237184,224494.60082721795,2581907.1923133675,763237.4967904619,12807731099.963268,5451522.937194125,69343.48094064451,1147118.72707618,6605915.7428067345,190749.02809028007,814518.3281965829,425483.9954023276,133909.54565285955,1587982.6773326984,1435358.7215742369,145206.6210312602,58668.33605780002,10540534.95258997,3999031.763258848,114131.37380924058,50903.202713860075,52780.715269219945,13366.195026466105,40446.218863500246,11455.550163954002,79094.2501546716,3474163.9584187083,113015997.18813607,12046706.810382592,1279804.1096111161,7366584.876410571,1280740.0467448784,447258.46806535777,139154.7647704816,62316.08781447782,356079.8464472215,4686680.013504731,2863583.747844788,2175775.1815833813,3003587.7631704044,10168.634667700007,3460640.0529687963,81648.10210227428,992403.8392422994,322946.86624880106,21898843.229459357,662229.1717345662,355156.2026151671,10584974.444452865,1014795.0999531227,1200143.0645340276,65040.70560650616
