date,AAVEUSDT,ALGOUSDT,APEUSDT,APTUSDT,ATOMUSDT,AUDIOUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,GALUSDT,GMTUSDT,HOTUSDT,IMXUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,OMGUSDT,RENUSDT,ROSEUSDT,SANDUSDT,SKLUSDT,SUSHIUSDT,SXPUSDT,TRXUSDT,WOOUSDT,XTZUSDT,ZILUSDT,ZRXUSDT
2023-12-07,25314.026181580077,83953.87684606375,22341.17121095987,14031.818736298075,131665.8551495049,30092.00430381963,27441.65731989717,46112.61746238122,87884.24307622014,206992.215493102,32832.37702810615,103843.01206979805,69528.05292865967,78141.96717294531,57009.40150581977,32767.685598919856,120235.03527126227,32782.38776392004,71116.67832351984,46471.11293702386,43863.773054660116,15101.544481513227,40775.14856376525,13252.969944080323,51603.53020160405,65601.58893367992,38107.00012139806,126610.9294365199,17903.438668332023,14477.61907466988,108955.0697565258,74768.8038891196,88448.17871547933,17633.629921889733,54110.56848819016,21507.43813390586,161648.44749123976,90332.86210114045,91410.59691720734
2023-12-08,25317.565262580076,83952.87537890574,22345.349841079867,14044.377255818072,132090.85285858894,30103.597055439626,27441.480729497172,46118.43465198122,87883.33211818014,207198.61523763003,32832.160642558156,103840.36946543805,69526.83111325967,78149.43770614531,57007.31491655977,32767.373170719857,120324.85801610227,32791.25811526003,71115.65389933984,46491.886433747866,43863.773054660116,15104.71006287323,40847.80113782804,13265.111931680325,51646.30297238006,65601.15123447993,38106.412793294054,126609.7193976719,17903.29917114202,14482.38720266788,108954.2401271858,74866.7509005676,88495.99197155933,17643.458630833728,54110.11971711816,21519.373076197862,161646.24402027976,90331.38030024445,91410.59691720734
2023-12-09,25341.018234380077,83732.89373980512,22432.88937203987,14053.740027778076,132729.05334883695,30174.680281359626,27481.21525769718,46126.683775681224,88143.74691498015,208622.62255456808,32832.160642558156,104560.23344349406,69807.25642261967,78214.3051315074,56867.51857055116,32967.789379519876,120607.04903848228,32876.57166514003,71110.56061675985,46527.95777620787,43915.05411886013,15107.525762633228,40942.50637350623,13293.156426280322,51697.312210616066,65588.46947287992,38106.412793294054,127325.61933932388,17903.234994774022,14492.02162488388,109259.70109434705,74866.7509005676,88567.4631511393,17656.019762671724,54131.87791976816,21534.46240703186,161670.27090032416,90779.86739172845,91409.74567481533
2023-12-10,25344.488845580076,83527.67369224607,22447.61459255987,14054.930999378073,132764.02019886088,30178.557178959625,27485.787707297182,46126.683775681224,88169.40536002014,208693.30474600807,32832.160642558156,104598.78948468604,69807.05594937968,78221.79888646741,56789.98643614046,33153.752105719905,120774.5867851023,32894.32248714003,71597.09735875981,46543.316094959875,43931.157359860124,15112.427585393227,41127.457816292226,13302.75160012032,51713.72679081207,66040.36128987992,38106.412793294054,127351.48128625988,17963.945135308022,14493.879384115879,108821.86696725417,74920.9591274576,88579.4201528193,17656.89647206372,54134.049584888155,21571.62976636387,162519.73011885973,90815.77051556444,91031.57356403607
2023-12-11,25344.488845580076,83754.89135346975,22455.661251659873,14057.079906538074,132861.84281551093,30193.818284579625,27490.380589297183,46192.35779548124,88283.48357812014,208764.08048965607,32878.570152598164,104727.98439723405,69919.43933495968,78307.09125223946,57014.59038261979,33183.26692411989,121144.67398598228,32903.18100826003,71605.12589603981,46554.83668069387,43947.28540482012,15113.477059593226,41421.663873685015,13330.065022280309,51721.940643212074,66099.17879327995,38135.25194931005,127582.64641427986,17970.40253828802,14495.734681961878,108568.6457716258,75001.8994793996,88591.31382285929,17657.772388223722,54138.42958768615,21593.67146057787,162573.64533063973,90907.37079424247,92005.46811131814
2023-12-12,25362.161140780077,84147.80831025775,22465.89910445987,14090.330816318074,134577.72568073892,30235.488977579625,27497.22151289718,46233.20388776123,88282.95919020014,208834.84151817608,32887.08853309817,105133.65998615204,69964.03042631969,78331.35985525143,57142.92586993979,33232.049424119876,121236.22138118229,32920.88055630003,71645.95239613982,46554.83668069387,43963.461049020116,15114.517456293226,41458.228929350415,13344.11827902032,51762.86317709407,66167.03858847993,38143.151690334045,128252.46405773987,17970.35592224402,14498.834852715876,108645.1472870658,75001.8994793996,88639.04797769932,17662.268446431724,54140.60862498615,21593.61433883787,162726.92688885974,91053.08952720846,92037.82721036814
2023-12-13,25365.68826938008,84169.34499956574,22475.991331999867,14097.036116918072,134810.49671664092,30246.959126059628,27499.46912169718,46241.43074480123,88958.05377610012,208905.1264902041,32895.54564825017,105583.65697032001,69979.30470519968,78346.31801533142,57208.26622377979,33240.16624171987,121363.1745187223,32925.31062166002,71661.15208443982,46562.520083123876,43979.63025144012,15115.560914493226,41475.900269641614,13354.463149780331,51771.084893958076,66186.03410627994,38151.04897352404,128357.01879884988,17983.36633956602,14500.683644461877,108660.5192834258,75082.9533654796,88650.95891673931,17664.08159608772,54142.814291482144,21808.85873301185,163072.48272005978,91129.96656938046,92102.45835445414
2023-12-14,25375.02728658008,84503.5112542435,22475.991331999867,14100.631304818073,135109.45665735882,30294.737639939627,27509.166632697175,46252.532989941246,89424.57335218012,209078.75397536412,32904.082855618166,105576.397517702,69994.9069602797,78406.78859285341,57404.9158493998,33268.55336691986,121647.33883198228,32977.79833346003,71710.07455077981,46579.46267046187,44056.35586218011,15117.624401493225,41635.16741371881,13372.738923700339,51797.467137238076,66431.69883387996,38166.987559296045,128575.8262013739,18002.725469038018,14513.63253511388,108856.00753962582,75082.1129837276,88698.96745839932,17669.51649921772,54149.60357799014,22011.947061347855,163438.28723873978,91154.47067858244,92174.72877511613
2023-12-15,25526.773969380076,84610.55382310574,22562.542622099863,14104.804724138066,135218.39107662477,30364.809898339627,27518.278558297174,46265.48579702125,89501.63927630012,209149.5658578601,32958.92324499816,106458.94723996398,70026.2799107597,78416.05046243942,57474.11315657979,33284.721749119846,121824.21012046229,32995.51173430003,71758.31424331982,46591.005527761874,44133.20909226012,15118.644430293225,41671.58674653881,13378.024298480337,51797.467137238076,66460.09746427994,38174.96030279604,129879.76395150792,18015.64546014402,14558.441551179883,108886.71798794583,75319.9959701916,88746.73195203929,17672.148508575723,54151.76383350614,22248.26958326986,163719.90418199982,91229.4752332805,92207.12060518013
2023-12-16,25533.923268580074,84653.53824155775,22564.560596939864,14108.371510138062,135439.32834934877,30395.517359539623,27518.223030097175,46265.48579702125,89501.37364746012,209184.75257094615,32958.83013267816,106599.69625606397,70026.0788099597,78425.5133597194,57533.503007499785,33296.87739231985,121849.8158499623,32995.43646326003,71758.14008555982,46594.85236683387,44132.843202320124,15118.612555713225,41726.06544323462,13382.849752700336,51797.467137238076,66574.60020787995,38174.79626038604,130009.11735397192,18015.59872682402,14566.011881633884,108886.48840754582,75319.67393848159,88746.5230155193,17672.110337183723,54153.981701446144,22317.154165609845,163719.3018359398,91239.8679312325,92206.76193521812
2023-12-17,25541.10541498007,84718.05996727776,22585.48339005986,14110.171485018062,135694.89254299074,30504.470447359625,27522.893053897176,46274.89046448126,89553.54077846013,209325.64211345615,32967.42995859816,106678.52689242596,70041.5918513597,78464.51432619338,57623.26813165978,33319.78795311985,122003.8025856223,33022.19808444004,72069.61665337985,46602.52988651586,44184.786265520124,15120.693540933225,41726.06544323462,13384.014328380335,51797.467137238076,66637.17308687993,38182.93032726605,130191.34269373993,18035.05783940402,14568.847909809885,109003.49861548582,75418.05284872159,88806.55168643927,17674.848939219726,54158.41954601415,22322.45001954984,163895.31344921986,91306.81070580051,92271.72008625611
2023-12-18,25541.03649998007,84739.67399269775,22591.560238779857,14111.956318658062,135706.81015313475,30535.043327219624,27525.161583897177,46293.38225486126,89579.72812054012,209324.75179953614,32967.336826974155,106830.10749027396,70097.5454390397,78481.21312902743,57651.15030163977,33319.697624519846,122274.94933278226,33026.63822232004,72069.44174325986,46602.41840212386,44184.61794464012,15120.661649073225,41725.57404675462,13387.500811380334,51805.67032648607,66636.97962127994,38182.76625122605,130270.63619822593,18035.01106131002,14571.324361093884,109003.26870612582,75417.73040337759,88806.34254359927,17674.810764003727,54158.27668030215,22548.26014308582,163894.71045011986,91410.3438378665,92271.36116904012
2023-12-19,25570.251682380065,84910.58561344373,22605.881316879855,14114.370661558065,135818.60872191272,30638.122785879626,27534.812635897182,46292.293699881266,89669.64392226012,209534.65715189616,32975.896285522154,106942.28967352197,70128.7465637197,78501.34967849142,57756.67562995977,33348.35193751983,122514.20598116225,33048.93282900005,72103.47879761987,46623.35113054585,44778.553024660134,15122.759377853226,41789.43373559743,13402.06235638033,51813.95806498008,66706.57764347993,38190.86112664605,131006.47011164593,18035.01106131002,14625.236588261881,109058.51774108583,75415.83483475959,88854.53716291928,17679.508251785723,54158.27668030215,22776.89388810379,164019.65593881987,91495.60150921853,92271.36116904012
2023-12-20,25577.455588780067,84953.56040546375,22616.709499199853,14119.313311018062,135950.94013550674,30641.900010279624,27537.14203589718,46284.12402632126,89695.54136858012,210958.93364458813,32975.803125158156,107104.53083964398,70143.8925664997,78525.35366875344,57820.685947559774,33389.24094511984,122539.52384276225,33053.37290124004,72111.13699613986,46636.46539207585,44778.38265446013,15123.785503473226,41879.70538640522,13402.01933278033,51848.72700923408,66715.87814067994,38198.84482038205,131033.18439799393,18034.96416819602,14642.80018328988,109271.13858670581,75290.75541839203,88878.50268889929,17692.137054107723,54157.97036410215,22832.409980679793,164144.46854863988,91514.05381593453,92270.91325304011
2023-12-21,25584.593752780067,84953.05336696174,22620.927417399853,14120.524964818062,136015.04301794877,30641.900010279624,27536.55891709718,46271.4794522792,89693.91938488011,210958.93364458813,32975.803125158156,107246.86791087798,70143.69112217969,78606.23154737952,58019.568332519775,33402.82514131984,122533.06072860224,33053.37290124004,72108.60343839986,46649.61622458386,45183.924958060146,15123.552123473224,41879.70538640522,13425.091287140329,51848.081834162076,66986.62941327994,38206.782578702056,131033.18439799393,18034.85258283402,14658.705380939882,109270.30667996581,76157.67832004762,88878.29353033929,17694.767824271723,54300.99925900213,22873.1250114418,164313.19071645985,91513.61863082652,92270.91325304011
2023-12-22,25595.20137198006,84936.57132184574,22633.774697979847,14131.267523418064,136501.18722309085,30639.87558061962,27563.309567297176,46239.44460329523,89693.91938488011,211204.60765079217,32975.678932178154,107389.01068630599,70143.18883321968,78639.45237534754,58275.02911441979,33421.89815531983,122527.75134972224,33052.73920806005,72096.71601063987,46649.23484984786,45220.067117020146,15123.552123473224,41878.71765909322,13426.645123700328,51848.081834162076,67541.9329194799,38206.782578702056,131110.49590959193,18034.75785464202,14729.623829489881,109513.91598452581,76672.69367168163,88876.81064623929,17694.767824271723,54307.53810890212,22884.011323737803,164698.26082549075,91582.22718712653,92436.3389641441
2023-12-23,25602.310312380057,84808.4665659753,22644.608285339844,14184.930457738059,136562.16763535884,30635.77204231962,27565.603885497174,46213.11470438659,89852.5959544801,211240.18652257818,32975.38698649016,107408.80221053399,70143.18883321968,78659.80841253554,58282.13379241979,33439.58699931982,122527.75134972224,33154.19371506005,72630.56934657985,46693.591603677865,45256.26380186014,15145.253837413222,41915.40762781362,13439.397059160334,51848.081834162076,68693.90563848,38235.25863632605,131214.76372802796,18034.41372832802,14737.43823411788,109529.36734652582,76959.27756481961,89070.9189150193,17694.64835927572,54309.71736163811,22938.343313401798,165548.0221300599,91722.75523472653,92468.7383935361
2023-12-24,25615.48024918006,84593.76273203176,22663.208167319855,14202.232924218064,136704.63355966486,30619.463202443927,27627.69444869718,46158.73617339302,90120.26151712012,211451.97077401218,32974.690985590154,107590.05130388198,70301.12294877968,78669.09310917153,58672.14557869978,33638.089030119816,122515.01828364223,33200.86015874004,72675.25300167984,46701.29011426586,45335.15326996015,15148.100404253224,42090.02745464521,13442.15434534033,51846.63251045008,68774.20685848003,38259.05161939606,132803.02350630602,18123.50653104602,14742.474258767881,109741.29527068582,77042.37416141162,89155.25768351932,17700.159192271723,54318.838529744105,22999.079840389797,165720.92100863985,92015.70737013052,92500.9417886201
2023-12-25,25622.617855580058,84615.21097021575,22701.480015279856,14245.51983901807,136940.57949744083,30487.395406060383,27747.760205897182,46136.721135906584,90120.26151712012,211487.7949976762,32974.690985590154,107609.86000202199,70300.92104733968,78685.66921362552,58807.89251891978,33664.04171491979,121781.34228068951,33347.26239992004,72675.07661631984,46701.17838362586,45666.13421778015,15155.520783193224,42108.21939314842,13450.012204100341,51846.63251045008,68393.16587031492,38258.88721331206,132856.90854612197,18123.45951288002,14788.071205951885,110690.68057870584,77115.29265110561,89191.31942907932,17703.868542937726,54321.03033729811,23046.8167285718,165719.69854901987,92020.67485002652,92500.5819751001
2023-12-26,25665.91571818006,84658.25509661775,22717.79794389986,14251.56135705807,137353.5556866269,30159.201827845205,27754.64736689718,46068.180666228734,90238.8967695801,211662.64733799422,33220.142332372154,108028.50560347397,70388.6561713597,78700.68461620553,58944.179651079765,33669.47285931979,121408.3183592404,33507.554102580034,72812.09945869986,46708.98746129386,46360.66840364018,15165.388053553228,42162.60491449482,13452.266111300343,52239.338072986066,67662.52461348995,38275.00474348006,132989.46904439392,18241.59552501202,14813.601665121889,111670.57035062581,78941.94014810566,89324.12183069933,17724.22066940172,54323.257257506106,23079.169278525795,166163.01181883985,92108.47268941051,92533.52648111209
2023-12-27,25779.67688958006,84679.43237760974,22721.875025379857,14269.180840898061,137365.61251230488,29450.73185835031,27761.566012897183,45984.1103818999,90356.24835302013,213151.3588144382,33275.54727105415,108225.43146371796,70404.17206295971,78706.33549776151,59029.13402961975,33698.00688951977,121018.25764799057,33569.78371896004,72831.90376493985,46712.82823409986,46733.37355702018,15177.155283373224,42324.46299507242,13453.442559460344,52247.602019430065,66283.37364470275,38311.76800033205,133016.4320126639,18274.50905129202,14821.473863283887,111701.95508186582,78998.88616903365,89372.27758439934,17731.484707833726,54323.1139582621,23089.858889341795,166389.9654929398,92275.07328822651,92533.16654205609
2023-12-28,25953.625070180064,84722.24544782974,22752.492383299854,14271.009854638061,137675.57704325093,29100.696367181725,27770.72112329718,45872.192028239944,90541.9457559601,213295.65366136224,33322.27034836215,108325.67241306396,70567.31100123972,78734.59773298155,59113.972501239754,33717.03633271977,120361.00323041306,33647.71395832004,72961.14906123986,46957.30767237986,46896.294689020186,15179.196776653225,42436.20442456962,13455.800705360345,52247.602019430065,65243.05678615647,38311.76800033205,133297.0848605679,18281.06670751602,14827.494689541887,111717.58082360582,78697.52799234887,89432.89979297933,17732.399403033724,54330.052648294106,23207.042436641783,167520.87321369984,92342.25175780656,92969.89617544209
2023-12-29,25960.877252180064,84829.40351657975,22779.66726653986,14273.191878818063,137736.97947392098,27517.50976168371,27778.280078097177,45781.43212616098,90686.33306898011,213404.1220126583,33330.85257561215,108459.30067030394,70721.5352686397,78749.85176370159,59174.47726371976,33725.223606119784,120865.98502302222,33671.32565634005,72984.57537059985,46978.26116059385,46896.116267260186,15185.163208773221,42635.90183644443,13458.56704634034,52291.15102132807,64488.80372823812,38319.76392410805,133429.70636069187,18287.63788597602,14835.782465655886,111764.65692976581,79291.64885473567,89493.11709597932,17733.29780642972,54334.50384062011,23232.55176398578,167624.27728923984,92403.09699564254,93173.70451477211
2023-12-30,25975.445652580067,84829.15067507976,22783.754546099855,14275.610416658064,137761.20315559898,27520.011213039605,27782.878173497174,45689.59449563798,90685.3939607601,213476.5664399863,33339.42801886415,108572.69665320993,70768.39000567971,78760.81462948758,59195.84731523975,33733.4298949198,120916.18837098223,33703.03252076005,73012.31820051986,46995.402293509855,47139.70844126019,15188.329559233222,42764.795977096626,13461.28713432034,52299.44193136807,64085.71552894421,38319.76392410805,133456.87446715587,18294.211049672023,14845.550910991893,111796.07115346582,79348.59813033567,89577.7228506993,17735.065380997723,54338.93497707412,23241.737389341775,167675.76700723986,92424.24070735456,93206.2317148921
2023-12-31,25982.729858980067,84894.07454914777,22787.837325739853,14278.386825098063,137798.66320658097,27581.175123559606,27785.185305097177,45594.77819281172,91381.18163030013,213512.6815604863,33348.01390386415,108666.42993693793,70784.2197779597,78764.49116875957,59227.91361535975,33738.850291119794,121057.73029002224,33716.62004476005,73028.21270939986,47003.14570861385,47174.36809508018,15198.016892773217,42839.41267043444,13462.468994160336,52316.016918486064,64537.830169679924,38327.71536996405,133484.04251352386,18307.351603396026,14859.038689753896,111852.84739762582,79462.46636498168,89700.6300733993,17737.72150711372,54341.14664518012,23254.639369007775,167701.78165063984,92461.85889031658,93279.34620895612
2024-01-01,25986.31210738007,84915.43430689776,22791.92855745985,14278.356268658063,137810.753295831,27641.834633119608,27785.12905549718,45510.96594367087,91380.91043610012,213548.7416367363,33347.91970007215,108686.37699450794,70784.0164891997,78770.03494954959,59235.00474191975,33753.83336011981,121108.35015196224,33721.15894480005,73036.19108307986,47010.88280449384,47191.73637638018,15199.064000173219,42858.08256486944,13463.246421360338,52324.30229688607,64666.23358649237,38327.55067554405,133538.37274172786,18307.304108916025,14866.395675425894,111925.54239402582,79519.5432617997,89700.4189141993,17737.68319447372,54348.04103884812,23254.577891183773,167755.48842409984,92477.42343704858,93311.97780925612
2024-01-02,25995.82987458007,85086.90347778976,22836.76218747985,14293.72124717806,138072.04646225306,27672.32351247961,27792.751199497176,45426.41509457002,92072.3673013401,213690.4398497323,33368.01832633615,109113.87268712393,70783.5076483597,78817.03698563158,59314.705693039745,33756.57515111982,121249.09738784224,33801.08055446005,73162.02912157984,47024.16839524584,47274.046753440176,15229.999924633219,42919.43940655243,13466.398348880335,52323.65121508207,64915.23516847993,38335.66823724405,133793.7276991339,18327.145236098026,14871.3903312059,111982.19485242582,79517.2047080497,89907.40166225928,17737.68319447372,54371.61509152812,23367.819417303777,168399.11872789986,92558.5950767526,93418.08695520012
2024-01-03,26003.053482180076,85108.53029327776,22849.66981897985,14296.778149398058,138097.36357171906,27686.347701819603,27802.00984989718,45260.904271609485,95141.3650050801,213762.6383201843,33376.59723228615,109277.47179288593,70871.0476230197,78826.61826408758,59321.88695153975,33762.01661351982,121416.67831718223,34208.897285800056,73177.70691845982,47031.91073026584,47394.42014132017,15232.86613945322,42937.63178824223,13466.786793140334,52418.27201183807,64936.09932907992,38335.66823724405,133848.17128605788,18362.57416003803,14876.678967457896,111997.86093642583,80261.12497159769,89919.53166585928,17746.51553015372,54376.03228926412,23377.066464789776,168668.6822724998,92702.94237138864,93450.64129717211
2024-01-04,26002.982762180076,85108.27662217776,22851.711546179853,14344.539144778066,138121.69576957705,27710.667544539596,27814.063100297186,45172.89503479487,95870.47716162012,213799.0619458763,33376.50293847615,109277.08319333394,70871.0476230197,78841.75073378158,59350.226447759764,33764.756823319825,121415.58791550223,35391.74975010008,73177.52931213983,47043.54781572984,47477.18598764018,15234.934730453218,43012.22646449105,13471.257057140334,52443.255439836066,64954.519143079924,38335.50350998805,133981.82474754588,18375.78147479003,14888.773114651893,112029.32257176584,80423.07191809767,89980.06510447929,17754.475933785714,54389.47727776613,23380.759602325776,168696.0587742398,92738.72451555464,93450.27779198012
2024-01-05,26013.87150118008,85130.30096578976,22880.615145899857,14359.444253798061,138498.4040985851,27714.170412239597,27820.940113897188,45090.793802768945,95926.01969166011,213907.77281969233,33385.236799944156,109493.38727242993,70917.55009981968,78873.7327644416,59439.612638539766,33782.418721919814,121645.28874902226,35637.00999046008,73200.98503661985,47051.307617065846,47515.16035684018,15237.028712953217,43012.22646449105,13471.650565140335,52459.95016402806,65021.190162279934,38343.67256915605,134118.00498085786,18382.39968907403,14889.401354701893,112045.09643352583,80618.64426793369,90004.28557863929,17758.055748901712,54389.47727776613,23455.112683433763,168776.50024495975,92839.40757380065,93714.8877914281
2024-01-06,26017.506461580084,85151.82819740976,22899.796929059856,14360.649725878062,138638.56342454112,27724.53962223959,27833.03675129719,45020.781919559035,96161.88807852012,213943.9319118203,33402.45919185816,109588.15743185594,70933.39552891969,78879.2971583816,59518.63647369978,33787.85963951981,121721.38281770225,35708.79204996009,73217.20024079985,47062.91791397785,47550.07162508018,15254.93843755322,43012.22646449105,13475.160549500342,52476.62902629605,65057.69003027993,38351.61448411605,134145.18743485786,18395.623254918035,14905.34125903589,112060.83921192584,80959.12717795368,90040.69656909928,17761.738340987707,54389.33379875013,23501.15424333176,168879.3730221198,92921.06018807866,93747.79597196411
2024-01-07,26021.146587580082,85173.47066162576,22928.670558219852,14363.703962718062,138687.1893811951,27748.00486359959,27837.61133569719,44948.821343435855,96502.6447229401,213980.30387857032,33419.751426698174,109723.67681592998,70949.81157273968,78894.2910792076,59540.27876413977,33793.37454191982,121874.96132912225,35737.6767534001,73251.74589511985,47074.56656988385,47584.99904428018,15378.972946913218,43030.78437992745,13477.888516300349,52510.069069842044,65087.81658947993,38359.60848924405,134199.45432483387,18402.252165318037,14909.792321589894,112165.41703844583,81075.56431232368,90089.19462463926,17777.6524610337,54391.68417840613,23514.172200469762,168982.12264173984,92993.93524004064,93780.8696092081
2024-01-08,26021.07600638008,85509.72236357965,22932.774470119854,14369.34159567806,138686.8956522751,27747.92988449959,27839.95603909719,44885.83114681206,96502.3583181801,214052.1816060583,33419.657016368175,109744.12137565,70949.60780913968,78905.55639003958,59539.938122839776,33796.10439631981,121874.41447652224,36162.86588836008,73260.25551883984,47074.45397588385,47584.817842420176,15399.358183613225,43049.38630362045,13481.926469260356,52518.36456396804,65087.627851479934,38375.55664161805,134199.01246847387,18402.20443002604,14917.178257821895,112165.18054694582,81409.48459890568,90113.49126163925,17778.5275068057,54391.54067941413,23589.963116217772,169036.52617549984,93176.1279574027,93780.50482038809
2024-01-09,26041.920653380083,85661.68261467373,22976.10965319984,14375.819825038052,138999.5413902191,27807.196706299586,27873.623425897193,44820.1865844692,97664.72853224006,214338.9601458063,33465.58227374818,110267.22565554002,71037.05231009968,79318.30999950564,59723.10676509978,33853.8001779198,122671.21122766224,36288.25609872007,73362.32306793981,47176.97421589986,47668.129517520174,15399.358183613225,43130.70522601164,13487.114118240357,52595.32909668203,65679.30003727994,38436.12169495204,134959.6778490019,18422.16217434604,14935.149373129889,112447.50888664581,81497.14376996568,90345.59979201927,17787.746515333703,54396.132849802125,23683.57893486177,169496.25967643983,93300.57176129671,93980.33385201207
2024-01-10,26078.97673458008,85705.69672938973,22995.517703279835,14392.34909679805,139141.19197888908,27843.67497485958,27878.238757697196,44755.05273767047,98299.93904384009,215698.3572367983,33521.53593481819,110492.06910530801,71108.80916067967,79399.07548989567,59744.81163227978,33864.7908819198,122840.59969756224,37253.88463380003,73416.99803457982,47215.25141850386,47703.19917838017,15410.191022113228,43167.99221070363,13490.742336660356,52697.87609675603,65716.58247767996,38444.15999576804,135217.4285932619,18435.455553004034,14949.208295995883,112577.4938069458,81641.86691971988,90431.18584877926,17793.283835277703,54407.469892674126,23759.028471755777,169606.85021471983,93363.36020171476,94088.07691259206
2024-01-11,26184.179218380075,86085.66045477972,23047.70362449983,14407.589721298042,139956.46758371906,28000.044926759583,28067.69663809719,44685.935629391584,98648.54294548008,215840.4414398103,33641.64745607619,111298.44109909803,71389.63392279968,79461.52947160571,59648.88429522209,33926.15649931979,122834.11107580223,37617.394313288045,74009.41775619985,47148.25916935382,47720.81773933421,15422.209555533223,43296.47902499903,13519.249903420361,52792.53716815802,66326.88451968001,38547.45590873204,135874.32033850194,18435.005473948037,14958.283726323883,113501.96991958581,81925.2418647792,90689.26793293928,17803.9370116217,54435.499762822124,23852.002309397772,169572.9318010998,93529.75064905477,94083.88001882807
2024-01-12,26195.11943598008,86107.72714989372,23102.514853199827,14422.118231918035,140085.1909844071,28051.75601159958,28086.81226649719,44550.31151649458,98763.06948504008,215950.36136150832,33650.3563049522,111552.43027453603,71421.55219471968,79488.0954222777,59787.55250355979,33945.59382731979,123206.45094906224,38320.46454389999,74106.03299825985,46566.55022787653,48327.13876914018,15434.119041173224,43371.63475557422,13522.388833460363,52800.96962235003,66432.50784848002,38600.40155706803,135956.999119378,18525.87921394604,14963.346667159884,113517.86099138581,82632.32135825367,90774.8596233193,17804.840878195697,54444.60755083612,23894.756345285772,168634.273776909,93654.48447033075,94698.20380004209
2024-01-13,26198.74294158008,86107.47049902372,23110.78838483983,14478.469499758026,140084.8942837591,28051.68022967958,28086.756693497187,44486.43063650336,98819.81382980008,217669.91652610636,33650.2612400582,111552.03358512804,71421.34707595968,79497.53638128772,59801.89196901979,33956.67430831978,123231.93664314224,38451.976489460016,74113.88241675985,45863.68356302943,48344.91623714018,15435.184974373224,43446.17432937862,13523.175124520363,52800.76617549603,66482.46658108002,38600.40155706803,135984.51608581,18525.831155314037,14967.814532155882,113533.75842590582,82661.89723313367,90787.0895117593,17806.611986611693,54446.80238975812,23926.15332442777,167451.23767296353,93670.40935838876,94731.51228910209
2024-01-14,26202.333480180077,86129.65998648372,23133.946816019827,14488.031805898032,140300.5623043411,28082.820269899585,28089.116603497187,44420.08188034931,98905.9072015201,217743.14262836633,33762.1243093942,111669.71335291004,71454.33894739966,79514.50887822176,59852.646185319776,33965.04730131978,123387.63106280225,38822.55079231999,74137.66221423984,45863.68356302943,48401.41141696018,15437.314664413225,43464.95773471942,13523.175124520363,52834.552542196034,66550.86063068004,38608.461391094024,136067.29448333997,18532.552150222036,14971.63504975188,113565.79117134582,82691.51284561367,90836.1274193593,17810.155614259693,54563.717861360106,23951.893596329766,166413.23170087748,93700.91153139675,94831.38542396009
2024-01-15,26213.13768738008,86129.40327170772,23138.257121699826,14499.293272198027,140351.2088252591,28089.814217499585,28096.096495497186,44338.838837809606,99006.4897476601,220366.55872503234,33796.93997535821,111745.41405595602,71454.13373535966,79520.13237528176,59906.996032259776,33970.52759971979,123387.07742450225,38928.987239539994,74204.03945905986,45863.68356302943,48401.22723268018,15441.644282773223,43503.57258484102,13525.148766080367,52868.30135833603,66569.66447628003,38616.491187142026,136066.84648216396,18532.504078044036,14978.00131807988,113581.82728652582,82721.23317833566,90860.6771872593,17817.342378299698,54568.110496054105,23969.19926350577,163332.79677101324,93747.48469467273,94831.0165476561
2024-01-16,26554.641420580083,86129.14590043972,23142.564047599823,14499.911742838025,140488.66509066714,28137.61848793958,28108.29054009719,44258.2852943287,99006.4897476601,223711.71856880843,33805.643510974216,111821.38221946402,71454.13373535966,79525.75846168975,59949.86674803978,33985.5630373198,123386.52322670225,38944.68644708,74230.95819617985,45863.68356302943,48401.010474640185,15443.795915693223,43542.27201389902,13527.92769082037,52876.64340730003,66579.06565348002,38624.56099393203,136175.053693826,18532.504078044036,14982.840813659874,113639.76813452582,82750.94593013567,90872.9585809593,17820.932256987697,54570.302971014105,24021.626866527764,162026.70645081173,93808.99866686478,94864.44628972409
2024-01-17,26554.641420580083,86173.28568338371,23242.32744033982,14506.694881958023,140513.35526379713,28161.56853113958,28117.673427897193,44187.24381460947,99005.90160186011,224233.7416556544,33805.643510974216,111938.68573850403,71454.13373535966,79546.41465676171,60029.53433475979,33988.3185901198,123438.81616862226,39142.27660260001,74262.62980139987,45863.68356302943,48503.55979064019,15448.077086293222,43561.59913697422,13530.70104742037,52927.228607364035,66610.29477488,38640.74232173403,136175.053693826,18532.504078044036,14987.276583553878,113687.73899164582,82869.86778345566,90872.9585809593,17825.378019263702,54574.709622496106,24064.561752347763,160774.71947423136,93855.47604176878,94864.44628972409
